timestamp,air_temperature[degF],system_mode
2020-01-04 18:29:35 PST,+68.9997,HEAT
2020-01-04 18:32:56 PST,+71.0042,OFF
2020-01-04 18:46:51 PST,+68.9995,HEAT
2020-01-04 18:50:12 PST,+71.004,OFF
2020-01-04 19:00:00 PST,+69.2665,OFF
2020-01-04 19:03:34 PST,+68.9994,HEAT
2020-01-04 19:07:04 PST,+71.0038,OFF
2020-01-04 19:19:53 PST,+68.9999,HEAT
2020-01-04 19:23:23 PST,+71.0064,OFF
2020-01-04 19:36:17 PST,+68.9995,HEAT
2020-01-04 19:39:47 PST,+71.0073,OFF
2020-01-04 19:52:43 PST,+68.9996,HEAT
2020-01-04 19:56:12 PST,+71.0005,OFF
2020-01-04 20:00:00 PST,+69.9888,OFF
2020-01-04 20:09:02 PST,+68.9993,HEAT
2020-01-04 20:12:32 PST,+71.0051,OFF
2020-01-04 20:25:21 PST,+68.9996,HEAT
2020-01-04 20:28:51 PST,+71.0051,OFF
2020-01-04 20:41:40 PST,+68.9994,HEAT
2020-01-04 20:45:10 PST,+71.0049,OFF
2020-01-04 20:57:59 PST,+68.9991,HEAT
2020-01-04 21:00:00 PST,+70.2797,HEAT
2020-01-04 21:01:33 PST,+71.0031,OFF
2020-01-04 21:13:30 PST,+68.9992,HEAT
2020-01-04 21:17:08 PST,+71.0032,OFF
2020-01-04 21:29:09 PST,+68.9992,HEAT
2020-01-04 21:32:47 PST,+71.0046,OFF
2020-01-04 21:44:50 PST,+68.9996,HEAT
2020-01-04 21:48:28 PST,+71.0056,OFF
2020-01-04 22:00:00 PST,+69.0374,OFF
2020-01-04 22:00:32 PST,+68.9995,HEAT
2020-01-04 22:04:10 PST,+71.0026,OFF
2020-01-04 22:16:06 PST,+68.9999,HEAT
2020-01-04 22:19:44 PST,+71.0022,OFF
2020-01-04 22:31:40 PST,+68.9989,HEAT
2020-01-04 22:35:18 PST,+71.0012,OFF
2020-01-04 22:47:13 PST,+68.999,HEAT
2020-01-04 22:50:51 PST,+71.0011,OFF
2020-01-04 23:00:00 PST,+69.2223,OFF
2020-01-04 23:02:03 PST,+68.9992,HEAT
2020-01-04 23:06:14 PST,+71.0007,OFF
2020-01-04 23:16:14 PST,+68.9985,HEAT
2020-01-04 23:20:24 PST,+71.0011,OFF
2020-01-04 23:30:29 PST,+68.9995,HEAT
2020-01-04 23:34:39 PST,+71.0053,OFF
2020-01-04 23:44:48 PST,+68.9998,HEAT
2020-01-04 23:48:57 PST,+71.0019,OFF
2020-01-04 23:59:08 PST,+68.9985,HEAT
2020-01-05 00:00:00 PST,+69.5264,HEAT
2020-01-05 00:01:08 PST,+70.1648,HEAT
2020-01-05 00:02:59 PST,+71.0023,OFF
2020-01-05 00:14:14 PST,+68.9993,HEAT
2020-01-05 00:18:03 PST,+71.0064,OFF
2020-01-05 00:29:12 PST,+68.9987,HEAT
2020-01-05 00:33:01 PST,+71.0028,OFF
2020-01-05 00:44:05 PST,+68.9993,HEAT
2020-01-05 00:47:54 PST,+71.0013,OFF
2020-01-05 00:58:56 PST,+68.9988,HEAT
2020-01-05 01:00:00 PST,+69.6782,HEAT
2020-01-05 01:00:56 PST,+70.1689,HEAT
2020-01-05 01:02:53 PST,+71.0007,OFF
2020-01-05 01:13:18 PST,+68.9988,HEAT
2020-01-05 01:17:17 PST,+71.0008,OFF
2020-01-05 01:27:43 PST,+68.9999,HEAT
2020-01-05 01:31:42 PST,+71.0026,OFF
2020-01-05 01:42:10 PST,+68.9991,HEAT
2020-01-05 01:46:09 PST,+71.0027,OFF
2020-01-05 01:56:37 PST,+69,HEAT
2020-01-05 02:00:00 PST,+70.7713,HEAT
2020-01-05 02:00:36 PST,+71.0034,OFF
2020-01-05 02:11:03 PST,+68.9993,HEAT
2020-01-05 02:15:02 PST,+71.0018,OFF
2020-01-05 02:25:28 PST,+68.9999,HEAT
2020-01-05 02:29:27 PST,+71.002,OFF
2020-01-05 02:39:53 PST,+68.9999,HEAT
2020-01-05 02:43:52 PST,+71.002,OFF
2020-01-05 02:54:18 PST,+68.9998,HEAT
2020-01-05 02:58:17 PST,+71.0019,OFF
2020-01-05 03:00:00 PST,+70.4233,OFF
2020-01-05 03:00:17 PST,+70.3298,OFF
2020-01-05 03:06:43 PST,+68.998,HEAT
2020-01-05 03:11:54 PST,+71.0028,OFF
2020-01-05 03:20:17 PST,+68.9987,HEAT
2020-01-05 03:25:25 PST,+71.0012,OFF
2020-01-05 03:33:53 PST,+68.9992,HEAT
2020-01-05 03:39:00 PST,+71.0032,OFF
2020-01-05 03:47:32 PST,+68.9984,HEAT
2020-01-05 03:52:38 PST,+71.002,OFF
2020-01-05 04:00:00 PST,+69.1552,OFF
2020-01-05 04:01:03 PST,+68.9986,HEAT
2020-01-05 04:06:49 PST,+71.0028,OFF
2020-01-05 04:14:46 PST,+68.9993,HEAT
2020-01-05 04:20:30 PST,+71.0031,OFF
2020-01-05 04:28:30 PST,+68.9995,HEAT
2020-01-05 04:34:13 PST,+71.0037,OFF
2020-01-05 04:42:15 PST,+68.9992,HEAT
2020-01-05 04:47:57 PST,+71.0022,OFF
2020-01-05 04:56:00 PST,+68.9985,HEAT
2020-01-05 05:00:00 PST,+70.5679,HEAT
2020-01-05 05:01:34 PST,+71.0004,OFF
2020-01-05 05:09:55 PST,+68.9979,HEAT
2020-01-05 05:15:18 PST,+71.0021,OFF
2020-01-05 05:23:38 PST,+68.998,HEAT
2020-01-05 05:29:01 PST,+71.0008,OFF
2020-01-05 05:37:20 PST,+68.9982,HEAT
2020-01-05 05:42:44 PST,+71.0041,OFF
2020-01-05 05:51:03 PST,+68.9989,HEAT
2020-01-05 05:56:26 PST,+71.0002,OFF
2020-01-05 06:00:00 PST,+69.84,OFF
2020-01-05 06:04:33 PST,+68.9978,HEAT
2020-01-05 06:10:15 PST,+71.0022,OFF
2020-01-05 06:18:19 PST,+68.9982,HEAT
2020-01-05 06:24:00 PST,+71.0012,OFF
2020-01-05 06:32:05 PST,+68.998,HEAT
2020-01-05 06:37:46 PST,+71.0025,OFF
2020-01-05 06:45:51 PST,+68.9999,HEAT
2020-01-05 06:51:31 PST,+71.0007,OFF
2020-01-05 06:59:37 PST,+68.9979,HEAT
2020-01-05 07:00:00 PST,+69.1944,HEAT
2020-01-05 07:01:37 PST,+70.0335,HEAT
2020-01-05 07:04:09 PST,+71.0013,OFF
2020-01-05 07:13:49 PST,+68.9996,HEAT
2020-01-05 07:18:20 PST,+71.0043,OFF
2020-01-05 07:27:53 PST,+68.9996,HEAT
2020-01-05 07:32:25 PST,+71.0038,OFF
2020-01-05 07:41:54 PST,+68.9995,HEAT
2020-01-05 07:46:26 PST,+71.0007,OFF
2020-01-05 07:55:52 PST,+68.9997,HEAT
2020-01-05 08:00:00 PST,+70.8706,HEAT
2020-01-05 08:00:23 PST,+71.0049,OFF
2020-01-05 08:10:42 PST,+68.9994,HEAT
2020-01-05 08:14:57 PST,+71.0035,OFF
2020-01-05 08:25:16 PST,+68.9989,HEAT
2020-01-05 08:29:31 PST,+71.003,OFF
2020-01-05 08:39:49 PST,+69,HEAT
2020-01-05 08:44:04 PST,+71.0036,OFF
2020-01-05 08:54:23 PST,+68.9987,HEAT
2020-01-05 08:58:38 PST,+71.0028,OFF
2020-01-05 09:00:00 PST,+70.5269,OFF
2020-01-05 09:00:38 PST,+70.3646,OFF
2020-01-05 09:13:04 PST,+68.9992,HEAT
2020-01-05 09:16:50 PST,+71.0006,OFF
2020-01-05 09:32:20 PST,+68.9998,HEAT
2020-01-05 09:36:05 PST,+71.0044,OFF
2020-01-05 09:52:00 PST,+68.9997,HEAT
2020-01-05 09:55:44 PST,+71.0015,OFF
2020-01-05 10:00:00 PST,+69.9713,OFF
2020-01-05 10:16:00 PST,+68.9998,HEAT
2020-01-05 10:19:37 PST,+71.0016,OFF
2020-01-05 10:41:10 PST,+68.9997,HEAT
2020-01-05 10:44:47 PST,+71.0047,OFF
2020-01-05 11:00:00 PST,+69.1916,OFF
2020-01-05 12:00:00 PST,+68.9228,HEAT
2020-01-05 12:03:20 PST,+71.0059,OFF
2020-01-05 13:00:00 PST,+69.1997,OFF
2020-01-05 14:00:00 PST,+69.1177,OFF
2020-01-05 15:00:00 PST,+69.3992,OFF
2020-01-05 16:00:00 PST,+69.5171,OFF
2020-01-05 17:00:00 PST,+69.0078,OFF
2020-01-05 17:00:09 PST,+68.9994,HEAT
2020-01-05 17:03:25 PST,+71.0023,OFF
2020-01-05 17:17:31 PST,+68.9992,HEAT
2020-01-05 17:20:46 PST,+71.0063,OFF
2020-01-05 17:35:19 PST,+68.9999,HEAT
2020-01-05 17:38:33 PST,+71.0041,OFF
2020-01-05 17:53:18 PST,+68.9995,HEAT
2020-01-05 17:56:32 PST,+71.0059,OFF
2020-01-05 18:00:00 PST,+70.0957,OFF
2020-01-05 18:09:20 PST,+69,HEAT
2020-01-05 18:12:50 PST,+71.0027,OFF
2020-01-05 18:25:40 PST,+68.9991,HEAT
2020-01-05 18:29:10 PST,+71.0068,OFF
2020-01-05 18:42:09 PST,+68.999,HEAT
2020-01-05 18:45:38 PST,+71.0017,OFF
2020-01-05 18:58:39 PST,+68.9992,HEAT
2020-01-05 19:00:00 PST,+69.9014,HEAT
2020-01-05 19:00:39 PST,+70.2603,HEAT
2020-01-05 19:02:14 PST,+71.0044,OFF
2020-01-05 19:14:24 PST,+68.9995,HEAT
2020-01-05 19:18:01 PST,+71.0028,OFF
2020-01-05 19:30:16 PST,+68.9992,HEAT
2020-01-05 19:33:53 PST,+71.0043,OFF
2020-01-05 19:46:11 PST,+68.999,HEAT
2020-01-05 19:49:48 PST,+71.005,OFF
2020-01-05 20:00:00 PST,+69.1545,OFF
2020-01-05 20:02:06 PST,+68.999,HEAT
2020-01-05 20:05:43 PST,+71.003,OFF
2020-01-05 20:17:56 PST,+68.9994,HEAT
2020-01-05 20:21:33 PST,+71.0029,OFF
2020-01-05 20:33:45 PST,+68.9999,HEAT
2020-01-05 20:37:22 PST,+71.0031,OFF
2020-01-05 20:49:34 PST,+68.9999,HEAT
2020-01-05 20:53:11 PST,+71.0031,OFF
2020-01-05 21:00:00 PST,+69.493,OFF
2020-01-05 21:04:30 PST,+68.9993,HEAT
2020-01-05 21:08:27 PST,+71.0042,OFF
2020-01-05 21:19:19 PST,+68.9987,HEAT
2020-01-05 21:23:15 PST,+71.0011,OFF
2020-01-05 21:34:09 PST,+68.9997,HEAT
2020-01-05 21:38:05 PST,+71.0034,OFF
2020-01-05 21:49:02 PST,+68.9989,HEAT
2020-01-05 21:52:58 PST,+71.0039,OFF
2020-01-05 22:00:00 PST,+69.3997,OFF
2020-01-05 22:04:12 PST,+68.9995,HEAT
2020-01-05 22:07:59 PST,+71.0023,OFF
2020-01-05 22:19:23 PST,+68.9989,HEAT
2020-01-05 22:23:11 PST,+71.0061,OFF
2020-01-05 22:34:33 PST,+68.9991,HEAT
2020-01-05 22:38:21 PST,+71.0052,OFF
2020-01-05 22:49:41 PST,+68.9998,HEAT
2020-01-05 22:53:29 PST,+71.0052,OFF
2020-01-05 23:00:00 PST,+69.4896,OFF
2020-01-05 23:04:25 PST,+68.9992,HEAT
2020-01-05 23:08:23 PST,+71.0049,OFF
2020-01-05 23:19:04 PST,+68.9992,HEAT
2020-01-05 23:23:02 PST,+71.0057,OFF
2020-01-05 23:33:44 PST,+68.9992,HEAT
2020-01-05 23:37:42 PST,+71.0061,OFF
2020-01-05 23:48:24 PST,+69,HEAT
2020-01-05 23:52:21 PST,+71.0006,OFF
2020-01-06 00:00:00 PST,+69.3049,OFF
2020-01-06 00:02:45 PST,+68.9988,HEAT
2020-01-06 00:06:56 PST,+71.0051,OFF
2020-01-06 00:16:58 PST,+68.9995,HEAT
2020-01-06 00:21:08 PST,+71.0013,OFF
2020-01-06 00:31:11 PST,+68.9986,HEAT
2020-01-06 00:35:21 PST,+71.0013,OFF
2020-01-06 00:45:24 PST,+68.9993,HEAT
2020-01-06 00:49:34 PST,+71.0021,OFF
2020-01-06 00:59:38 PST,+68.9985,HEAT
2020-01-06 01:00:00 PST,+69.23,HEAT
2020-01-06 01:01:38 PST,+70.1138,HEAT
2020-01-06 01:03:49 PST,+71.0056,OFF
2020-01-06 01:13:51 PST,+68.9985,HEAT
2020-01-06 01:18:02 PST,+71.0052,OFF
2020-01-06 01:28:03 PST,+68.9997,HEAT
2020-01-06 01:32:13 PST,+71.0001,OFF
2020-01-06 01:42:13 PST,+68.9993,HEAT
2020-01-06 01:46:24 PST,+71.0054,OFF
2020-01-06 01:56:25 PST,+68.9993,HEAT
2020-01-06 02:00:00 PST,+70.7874,HEAT
2020-01-06 02:00:38 PST,+71.0044,OFF
2020-01-06 02:10:11 PST,+68.9998,HEAT
2020-01-06 02:14:33 PST,+71.0033,OFF
2020-01-06 02:24:08 PST,+68.9998,HEAT
2020-01-06 02:28:30 PST,+71.0049,OFF
2020-01-06 02:38:07 PST,+68.999,HEAT
2020-01-06 02:42:29 PST,+71.0053,OFF
2020-01-06 02:52:07 PST,+68.9985,HEAT
2020-01-06 02:56:28 PST,+71,OFF
2020-01-06 03:00:00 PST,+69.925,OFF
2020-01-06 03:06:04 PST,+68.9998,HEAT
2020-01-06 03:10:25 PST,+71.0004,OFF
2020-01-06 03:20:01 PST,+68.9998,HEAT
2020-01-06 03:24:22 PST,+71.0004,OFF
2020-01-06 03:33:58 PST,+68.9998,HEAT
2020-01-06 03:38:19 PST,+71.0004,OFF
2020-01-06 03:47:55 PST,+68.9998,HEAT
2020-01-06 03:52:16 PST,+71.0004,OFF
2020-01-06 04:00:00 PST,+69.2105,OFF
2020-01-06 04:01:53 PST,+68.9984,HEAT
2020-01-06 04:06:15 PST,+71.0055,OFF
2020-01-06 04:15:53 PST,+68.9992,HEAT
2020-01-06 04:20:14 PST,+71.0009,OFF
2020-01-06 04:29:51 PST,+68.9997,HEAT
2020-01-06 04:34:12 PST,+71.0011,OFF
2020-01-06 04:43:49 PST,+68.9998,HEAT
2020-01-06 04:48:10 PST,+71.0012,OFF
2020-01-06 04:57:47 PST,+68.9999,HEAT
2020-01-06 05:00:00 PST,+70.18,HEAT
2020-01-06 05:02:17 PST,+71.0046,OFF
2020-01-06 05:11:31 PST,+68.9985,HEAT
2020-01-06 05:16:06 PST,+71.0017,OFF
2020-01-06 05:25:22 PST,+68.9988,HEAT
2020-01-06 05:29:57 PST,+71.0041,OFF
2020-01-06 05:39:15 PST,+68.9988,HEAT
2020-01-06 05:43:49 PST,+71.0003,OFF
2020-01-06 05:53:07 PST,+68.999,HEAT
2020-01-06 05:57:41 PST,+71.0009,OFF
2020-01-06 06:00:00 PST,+70.2184,OFF
2020-01-06 06:07:06 PST,+68.9999,HEAT
2020-01-06 06:11:38 PST,+71.0011,OFF
2020-01-06 06:21:07 PST,+68.9987,HEAT
2020-01-06 06:25:39 PST,+71.0021,OFF
2020-01-06 06:35:09 PST,+68.9994,HEAT
2020-01-06 06:39:41 PST,+71.0036,OFF
2020-01-06 06:49:12 PST,+68.9996,HEAT
2020-01-06 06:53:44 PST,+71.0044,OFF
2020-01-06 07:00:00 PST,+69.4094,OFF
2020-01-06 07:03:09 PST,+68.9983,HEAT
2020-01-06 07:07:52 PST,+71.0038,OFF
2020-01-06 07:17:13 PST,+68.9992,HEAT
2020-01-06 07:21:55 PST,+71.0038,OFF
2020-01-06 07:31:19 PST,+68.9992,HEAT
2020-01-06 07:36:00 PST,+71.0013,OFF
2020-01-06 07:45:25 PST,+68.9994,HEAT
2020-01-06 07:50:06 PST,+71.0026,OFF
2020-01-06 07:59:32 PST,+68.9996,HEAT
2020-01-06 08:00:00 PST,+69.269,HEAT
2020-01-06 08:01:32 PST,+70.0029,HEAT
2020-01-06 08:04:25 PST,+71.0042,OFF
2020-01-06 08:13:47 PST,+68.9994,HEAT
2020-01-06 08:18:39 PST,+71.0044,OFF
2020-01-06 08:28:07 PST,+68.9995,HEAT
2020-01-06 08:32:57 PST,+71,OFF
2020-01-06 08:42:28 PST,+68.9984,HEAT
2020-01-06 08:47:18 PST,+71.0017,OFF
2020-01-06 08:56:50 PST,+68.9999,HEAT
2020-01-06 09:00:00 PST,+70.4664,HEAT
2020-01-06 09:01:24 PST,+71,OFF
2020-01-06 09:14:56 PST,+68.9997,HEAT
2020-01-06 09:19:05 PST,+71.0018,OFF
2020-01-06 09:33:19 PST,+68.9999,HEAT
2020-01-06 09:37:26 PST,+71.0007,OFF
2020-01-06 09:51:59 PST,+68.9993,HEAT
2020-01-06 09:56:06 PST,+71.0045,OFF
2020-01-06 10:00:00 PST,+70.0134,OFF
2020-01-06 10:17:28 PST,+68.9996,HEAT
2020-01-06 10:21:16 PST,+71.0039,OFF
2020-01-06 10:43:55 PST,+68.9998,HEAT
2020-01-06 10:47:43 PST,+71.0062,OFF
2020-01-06 11:00:00 PST,+69.3337,OFF
2020-01-06 11:14:37 PST,+68.9997,HEAT
2020-01-06 11:18:16 PST,+71.0061,OFF
2020-01-06 11:45:26 PST,+68.9999,HEAT
2020-01-06 11:49:05 PST,+71.0049,OFF
2020-01-06 12:00:00 PST,+69.45,OFF
2020-01-06 12:12:59 PST,+68.9997,HEAT
2020-01-06 12:16:40 PST,+71.0034,OFF
2020-01-06 12:39:30 PST,+68.9997,HEAT
2020-01-06 12:43:11 PST,+71.0024,OFF
2020-01-06 13:00:00 PST,+69.155,OFF
2020-01-06 14:00:00 PST,+68.7573,HEAT
2020-01-06 14:03:54 PST,+71.0012,OFF
2020-01-06 14:43:21 PST,+68.9999,HEAT
2020-01-06 14:46:45 PST,+71.0053,OFF
2020-01-06 15:00:00 PST,+69.4699,OFF
2020-01-06 15:41:26 PST,+69,HEAT
2020-01-06 15:44:46 PST,+71.0061,OFF
2020-01-06 16:00:00 PST,+69.3975,OFF
2020-01-06 16:23:52 PST,+69,HEAT
2020-01-06 16:27:13 PST,+71.0024,OFF
2020-01-06 17:00:00 PST,+69.0456,OFF
2020-01-06 17:00:40 PST,+68.9997,HEAT
2020-01-06 17:04:24 PST,+71.0055,OFF
2020-01-06 17:16:28 PST,+68.9999,HEAT
2020-01-06 17:20:12 PST,+71.0007,OFF
2020-01-06 17:32:08 PST,+69,HEAT
2020-01-06 17:35:53 PST,+71.0049,OFF
2020-01-06 17:47:47 PST,+68.9998,HEAT
2020-01-06 17:51:32 PST,+71.0037,OFF
2020-01-06 18:00:00 PST,+69.2886,OFF
2020-01-06 18:03:26 PST,+68.9994,HEAT
2020-01-06 18:07:11 PST,+71.0044,OFF
2020-01-06 18:19:07 PST,+68.999,HEAT
2020-01-06 18:22:52 PST,+71.0042,OFF
2020-01-06 18:34:48 PST,+68.9989,HEAT
2020-01-06 18:38:33 PST,+71.0041,OFF
2020-01-06 18:50:29 PST,+68.9988,HEAT
2020-01-06 18:54:14 PST,+71.0041,OFF
2020-01-06 19:00:00 PST,+69.6244,OFF
2020-01-06 19:06:06 PST,+68.9994,HEAT
2020-01-06 19:09:51 PST,+71.0017,OFF
2020-01-06 19:21:40 PST,+68.9993,HEAT
2020-01-06 19:25:25 PST,+71.001,OFF
2020-01-06 19:37:13 PST,+68.9993,HEAT
2020-01-06 19:40:58 PST,+71.0007,OFF
2020-01-06 19:52:45 PST,+68.9999,HEAT
2020-01-06 19:56:30 PST,+71.001,OFF
2020-01-06 20:00:00 PST,+70.0179,OFF
2020-01-06 20:07:41 PST,+69,HEAT
2020-01-06 20:11:36 PST,+71.0043,OFF
2020-01-06 20:22:44 PST,+68.9997,HEAT
2020-01-06 20:26:39 PST,+71.0054,OFF
2020-01-06 20:37:49 PST,+68.9993,HEAT
2020-01-06 20:41:44 PST,+71.0059,OFF
2020-01-06 20:52:55 PST,+68.9992,HEAT
2020-01-06 20:56:50 PST,+71.0062,OFF
2020-01-06 21:00:00 PST,+70.0742,OFF
2020-01-06 21:07:00 PST,+69,HEAT
2020-01-06 21:11:17 PST,+71.0007,OFF
2020-01-06 21:21:20 PST,+68.9998,HEAT
2020-01-06 21:25:37 PST,+71.0039,OFF
2020-01-06 21:35:44 PST,+68.9991,HEAT
2020-01-06 21:40:01 PST,+71.0054,OFF
2020-01-06 21:50:10 PST,+68.999,HEAT
2020-01-06 21:54:26 PST,+71.0008,OFF
2020-01-06 22:00:00 PST,+69.5622,OFF
2020-01-06 22:04:31 PST,+68.9998,HEAT
2020-01-06 22:08:48 PST,+71.0024,OFF
2020-01-06 22:18:51 PST,+68.9991,HEAT
2020-01-06 22:23:08 PST,+71.0013,OFF
2020-01-06 22:33:10 PST,+68.9993,HEAT
2020-01-06 22:37:27 PST,+71.001,OFF
2020-01-06 22:47:29 PST,+68.9986,HEAT
2020-01-06 22:51:46 PST,+71.0002,OFF
2020-01-06 23:00:00 PST,+69.1855,OFF
2020-01-06 23:03:21 PST,+68.9999,HEAT
2020-01-06 23:06:41 PST,+71.0057,OFF
2020-01-06 23:20:33 PST,+68.9996,HEAT
2020-01-06 23:23:55 PST,+71.0058,OFF
2020-01-06 23:37:19 PST,+68.9996,HEAT
2020-01-06 23:40:42 PST,+71.007,OFF
2020-01-06 23:53:55 PST,+68.9995,HEAT
2020-01-06 23:57:18 PST,+71.0041,OFF
2020-01-07 00:00:00 PST,+70.2267,OFF
2020-01-07 00:08:50 PST,+68.9991,HEAT
2020-01-07 00:12:31 PST,+71.0057,OFF
2020-01-07 00:23:59 PST,+68.9992,HEAT
2020-01-07 00:27:39 PST,+71.0014,OFF
2020-01-07 00:39:09 PST,+68.9991,HEAT
2020-01-07 00:42:49 PST,+71.0024,OFF
2020-01-07 00:54:20 PST,+68.9998,HEAT
2020-01-07 00:58:00 PST,+71.0035,OFF
2020-01-07 01:00:00 PST,+70.3684,OFF
2020-01-07 01:10:07 PST,+68.999,HEAT
2020-01-07 01:13:39 PST,+71.0011,OFF
2020-01-07 01:25:43 PST,+68.9989,HEAT
2020-01-07 01:29:16 PST,+71.0064,OFF
2020-01-07 01:41:18 PST,+68.9999,HEAT
2020-01-07 01:44:51 PST,+71.0064,OFF
2020-01-07 01:56:53 PST,+68.999,HEAT
2020-01-07 02:00:00 PST,+70.8127,HEAT
2020-01-07 02:00:27 PST,+71.0033,OFF
2020-01-07 02:11:46 PST,+68.999,HEAT
2020-01-07 02:15:27 PST,+71.0035,OFF
2020-01-07 02:26:49 PST,+68.9998,HEAT
2020-01-07 02:30:30 PST,+71.0056,OFF
2020-01-07 02:41:55 PST,+68.9993,HEAT
2020-01-07 02:45:36 PST,+71.0061,OFF
2020-01-07 02:57:02 PST,+68.9995,HEAT
2020-01-07 03:00:00 PST,+70.6964,HEAT
2020-01-07 03:00:58 PST,+71.0027,OFF
2020-01-07 03:09:46 PST,+68.9994,HEAT
2020-01-07 03:14:26 PST,+71.0034,OFF
2020-01-07 03:23:25 PST,+68.9996,HEAT
2020-01-07 03:28:03 PST,+71.0038,OFF
2020-01-07 03:37:09 PST,+68.9987,HEAT
2020-01-07 03:41:46 PST,+71.0039,OFF
2020-01-07 03:50:55 PST,+68.9999,HEAT
2020-01-07 03:55:31 PST,+71.0027,OFF
2020-01-07 04:00:00 PST,+69.698,OFF
2020-01-07 04:05:02 PST,+68.9995,HEAT
2020-01-07 04:09:23 PST,+71.0036,OFF
2020-01-07 04:19:03 PST,+68.9989,HEAT
2020-01-07 04:23:24 PST,+71.0022,OFF
2020-01-07 04:33:03 PST,+68.9987,HEAT
2020-01-07 04:37:24 PST,+71.0013,OFF
2020-01-07 04:47:02 PST,+68.9991,HEAT
2020-01-07 04:51:23 PST,+71.0012,OFF
2020-01-07 05:00:00 PST,+69.107,OFF
2020-01-07 05:01:06 PST,+68.9995,HEAT
2020-01-07 05:05:15 PST,+71.0013,OFF
2020-01-07 05:15:23 PST,+68.9989,HEAT
2020-01-07 05:19:33 PST,+71.005,OFF
2020-01-07 05:29:40 PST,+68.9995,HEAT
2020-01-07 05:33:50 PST,+71.0046,OFF
2020-01-07 05:43:56 PST,+69,HEAT
2020-01-07 05:48:06 PST,+71.0046,OFF
2020-01-07 05:58:12 PST,+68.9995,HEAT
2020-01-07 06:00:00 PST,+70.0197,HEAT
2020-01-07 06:00:12 PST,+70.1261,HEAT
2020-01-07 06:02:07 PST,+71.0032,OFF
2020-01-07 06:13:36 PST,+68.9992,HEAT
2020-01-07 06:17:23 PST,+71.0017,OFF
2020-01-07 06:28:46 PST,+68.999,HEAT
2020-01-07 06:32:34 PST,+71.0056,OFF
2020-01-07 06:43:55 PST,+68.9991,HEAT
2020-01-07 06:47:43 PST,+71.0046,OFF
2020-01-07 06:59:02 PST,+68.9997,HEAT
2020-01-07 07:00:00 PST,+69.6231,HEAT
2020-01-07 07:01:02 PST,+70.1773,HEAT
2020-01-07 07:02:56 PST,+71.0009,OFF
2020-01-07 07:13:55 PST,+68.9995,HEAT
2020-01-07 07:17:50 PST,+71.0012,OFF
2020-01-07 07:28:54 PST,+68.9996,HEAT
2020-01-07 07:32:49 PST,+71.0036,OFF
2020-01-07 07:43:56 PST,+69,HEAT
2020-01-07 07:47:51 PST,+71.0053,OFF
2020-01-07 07:59:00 PST,+69,HEAT
2020-01-07 08:00:00 PST,+69.6295,HEAT
2020-01-07 08:01:00 PST,+70.2126,HEAT
2020-01-07 08:02:39 PST,+71.0054,OFF
2020-01-07 08:15:21 PST,+68.9998,HEAT
2020-01-07 08:18:57 PST,+71.0066,OFF
2020-01-07 08:31:29 PST,+68.9999,HEAT
2020-01-07 08:35:05 PST,+71.0036,OFF
2020-01-07 08:47:32 PST,+68.9994,HEAT
2020-01-07 08:51:08 PST,+71.0017,OFF
2020-01-07 09:00:00 PST,+69.2771,OFF
2020-01-07 09:04:08 PST,+68.9993,HEAT
2020-01-07 09:07:40 PST,+71.0048,OFF
2020-01-07 09:21:41 PST,+68.9993,HEAT
2020-01-07 09:25:12 PST,+71.0035,OFF
2020-01-07 09:39:24 PST,+68.9993,HEAT
2020-01-07 09:42:55 PST,+71.0058,OFF
2020-01-07 09:57:12 PST,+68.9998,HEAT
2020-01-07 10:00:00 PST,+70.6777,HEAT
2020-01-07 10:00:38 PST,+71.0073,OFF
2020-01-07 10:22:28 PST,+68.9996,HEAT
2020-01-07 10:25:39 PST,+71.0001,OFF
2020-01-07 10:46:33 PST,+68.9997,HEAT
2020-01-07 10:49:45 PST,+71.0059,OFF
2020-01-07 11:00:00 PST,+69.4142,OFF
2020-01-07 11:08:58 PST,+68.9998,HEAT
2020-01-07 11:12:30 PST,+71.0022,OFF
2020-01-07 11:34:41 PST,+68.9999,HEAT
2020-01-07 11:38:11 PST,+71.0037,OFF
2020-01-07 12:00:00 PST,+69.036,OFF
2020-01-07 12:00:44 PST,+68.9995,HEAT
2020-01-07 12:04:25 PST,+71.0029,OFF
2020-01-07 12:18:53 PST,+68.9992,HEAT
2020-01-07 12:22:35 PST,+71.0061,OFF
2020-01-07 12:36:57 PST,+68.9996,HEAT
2020-01-07 12:40:39 PST,+71.0051,OFF
2020-01-07 12:54:58 PST,+68.9999,HEAT
2020-01-07 12:58:40 PST,+71.0048,OFF
2020-01-07 13:00:00 PST,+70.5884,OFF
2020-01-07 13:00:40 PST,+70.4405,OFF
2020-01-07 13:27:10 PST,+69,HEAT
2020-01-07 13:30:28 PST,+71.005,OFF
2020-01-07 13:57:52 PST,+68.9999,HEAT
2020-01-07 14:00:00 PST,+70.4028,HEAT
2020-01-07 14:01:07 PST,+71.0043,OFF
2020-01-07 15:00:00 PST,+69.0878,OFF
2020-01-07 15:11:34 PST,+68.9999,HEAT
2020-01-07 15:14:40 PST,+71.0039,OFF
2020-01-07 15:59:50 PST,+68.9999,HEAT
2020-01-07 16:00:00 PST,+69.1326,HEAT
2020-01-07 16:01:50 PST,+70.3613,HEAT
2020-01-07 16:03:02 PST,+71.0062,OFF
