"PK_ApplianceID","CK_SiteID","CK_RoomID","Row Type","Type","Year of Manufacture on Nameplate","Vintage","Vintage_notes","Serial","Make","Model","Energy Star","Washer-Dryer Matched Pair","Washer Depth","Washer Depth_notes","Washer Diameter","Washer Diameter_notes","Washer Size","Washer Size_notes","Washer Primary","Wifi Enabled","Notes","Room Name","Room Type"
"Appliance_00021025","SITE_01011","Room_00003468","Washer","Vertical Axis (without agitator)","No",2013,,"C30430287","Kenmore","110.26002012","Yes","Yes",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021026","SITE_01012","Room_00003482","Washer","Vertical Axis (with agitator)","No",1995,,"13427203MU","Maytag","Lat5005aae","Unknown","No",13.0000,,21.0000,,2.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021027","SITE_01013","Room_00003494","Washer","Horizontal Axis","No",,"Unknown","Unknown","Frigidaire","Unknown","Yes","Unknown",,"Unknown",,"Unknown",,"Unknown","Yes","No","Handle broken","Kitchen_1","Kitchen"
"Appliance_00021028","SITE_01014","Room_00003517","Washer","Vertical Axis (with agitator)","No",2013,,"HA194890G","General Electric","GTWN2800D1WW","Unknown","No",21.0000,,20.0000,,3.8000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021261","SITE_01015","Room_00015283","Washer","Horizontal Axis","No",2002,,"24879685AX","Maytag","Mah6500aww","No","Yes",13.0000,,20.0000,,2.4000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00021029","SITE_01016","Room_00003534","Washer","Horizontal Axis","Yes",2010,,"N/A","Frigidaire","FAFW3511KW0","No","Yes",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Mechanical_1","Mechanical"
"Appliance_00021429","SITE_01017","Room_00015307","Washer","Horizontal Axis","Yes",2008,,"N/A","Frigidaire","Gltf2940fs1","No","Unknown",12.0000,,20.0000,,2.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021030","SITE_01018","Room_00003539","Washer","Vertical Axis (with agitator)","No",2001,,"CL0423240","Whirlpool","TAWX700JQ0","No","No",19.0000,,19.0000,,3.1000,,"Yes","No","N/A","Bathroom_1","Bathroom"
"Appliance_00021031","SITE_01019","Room_00003557","Washer","Horizontal Axis","No",2009,,"903KWLR06552","LG","Wm2016cw/01","Yes","Yes",22.0000,,19.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021032","SITE_01020","Room_00003572","Washer","Vertical Axis (with agitator)","No",2015,,"C52932916","Whirlpool","WTW4814EW0","No","Yes",20.0000,,18.0000,,2.9000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021033","SITE_01021","Room_00003577","Washer","Vertical Axis (with agitator)","No",,"Unknown","Unknown","Maytag","Unknown","No","Yes",18.0000,,18.0000,,2.7000,,"Yes","No","N/A","Bathroom_1","Bathroom"
"Appliance_00021034","SITE_01022","Room_00003606","Washer","Horizontal Axis","No",2015,,"XC53204209","Frigidaire","GLTF1670AS0","No","Yes",22.0000,,22.0000,,4.8000,,"No","No","N/A","Laundry_1","Laundry"
"Appliance_00021035","SITE_01023","Room_00003620","Washer","Horizontal Axis","No",2014,,"405PNFS46475","LG","WM3050CW","Yes","Yes",19.0000,,25.0000,,5.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021036","SITE_01024","Room_00003644","Washer","Horizontal Axis","No",2012,,"CS21702588","Maytag","Mhwe950ww02","Unknown","Yes",16.0000,,20.0000,,2.9000,,"Yes","Yes","N/A","Laundry_1","Laundry"
"Appliance_00021281","SITE_01025","Room_00015342","Washer","Vertical Axis (without agitator)","No",2014,,"0BHH5AUFA07238B","Samsung","Wa48h7400aw/a2","Yes","Yes",18.0000,,22.0000,,4.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021037","SITE_01026","Room_00003659","Washer","Vertical Axis (with agitator)","No",2005,,"CS4233980","Kenmore","110.26652500","No","Yes",16.0000,,19.0000,,2.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021274","SITE_01027","Room_00015355","Washer","Horizontal Axis","No",2005,,"38907008GP","Maytag","Mah6500aww","Yes","No",18.0000,,21.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021038","SITE_01029","Room_00003669","Washer","Vertical Axis (with agitator)","No",2014,,"TD018310C","Sears","2661532413","Unknown","Yes",17.0000,,17.0000,,2.2000,,"Yes","No","Stacked washer/dryer","Hall_1","Hall"
"Appliance_00021039","SITE_01030","Room_00003684","Washer","Vertical Axis (with agitator)","No",1996,,"CF5055808","Kenmore","110.26892690","No","No",19.0000,,22.0000,,4.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021040","SITE_01031","Room_00003699","Washer","Vertical Axis (with agitator)","No",2005,,"CS1070219","Kenmore","110.24622300","No","Yes",16.0000,,18.0000,,2.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021041","SITE_01032","Room_00003706","Washer","Vertical Axis (without agitator)","No",2013,,"C33830547","Amana","NTW4750BQ0","Yes","Yes",20.0000,,20.0000,,3.6000,,"Yes","No","N/A","Bedroom_1","Bedroom"
"Appliance_00021365","SITE_01033","Room_00015377","Washer","Horizontal Axis","No",2002,,"CSN 0202588","Kenmore","110.42822 201","No","Yes",14.0000,,22.0000,,3.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021262","SITE_01034","Room_00015399","Washer","Vertical Axis (without agitator)","No",2011,,"SV147411G","General Electric","Glwn5050m0ws","Yes","No",16.0000,,20.0000,,2.9000,,"Yes","No","Label worn, model may be incorrect","Laundry_1","Laundry"
"Appliance_00021042","SITE_01035","Room_00003726","Washer","Vertical Axis (without agitator)","No",,"Unknown","Unknown","Maytag","Unknown","Unknown","No",18.0000,,22.0000,,4.0000,,"Yes","No","No labeled numbers found","Office_1","Office"
"Appliance_00021043","SITE_01036","Room_00003736","Washer","Horizontal Axis","Yes",2006,,"N/A","Frigidaire","Ltf2940ee0","Yes","Yes",16.0000,,22.0000,,3.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021044","SITE_01037","Room_00003759","Washer","Horizontal Axis","No",2003,,"CSP2208155","Whirlpool","Ghw9100lw1","Unknown","Yes",16.0000,,21.0000,,3.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021045","SITE_01038","Room_00003777","Washer","Vertical Axis (with agitator)","No",,"Unknown","A0101606","Maytag","Lat7793aaw","No","Yes",18.0000,,17.0000,,2.4000,,"Yes","No","N/A","Mechanical_1","Mechanical"
"Appliance_00021046","SITE_01039","Room_00003787","Washer","Vertical Axis (with agitator)","No",2004,,"12999601EP","Maytag","SAV365ZAWW","Unknown","Yes",20.0000,,20.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021047","SITE_01040","Room_00003798","Washer","Vertical Axis (without agitator)","No",2004,,"14970101EX","Maytag","Neptune tl: fav6800aww","No","Yes",18.0000,,19.0000,,3.0000,,"Yes","No","Not full drum - irregular shape","Laundry_1","Laundry"
"Appliance_00021399","SITE_01041","Room_00015409","Washer","Horizontal Axis","No",2008,,"CSW0907025","Maytag","MFW9800TQ0","Yes","Unknown",19.0000,,21.0000,,3.8000,,"Yes","No","N/A","Basement_1","Basement"
"Appliance_00021048","SITE_01042","Room_00003816","Washer","Horizontal Axis","No",2013,,"C30750075","Whirlpool","WFW88HEAW0","Yes","Yes",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021049","SITE_01043","Room_00003834","Washer","Horizontal Axis","Yes",2013,,"N/A","Frigidaire","FAFW3001LW2","Unknown","Yes",14.0000,,22.0000,,3.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021364","SITE_01044","Room_00015432","Washer","Horizontal Axis","No",2015,,"MF102817G","General Electric","Gfwr2700h1ww","Yes","Yes",16.0000,,24.0000,,4.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021050","SITE_01045","Room_00003849","Washer","Vertical Axis (with agitator)","No",1999,,"CJ3213107","Whirlpool","Taws700eq2","Unknown","No",16.0000,,20.0000,,2.9000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021051","SITE_01046","Room_00003860","Washer","Vertical Axis (with agitator)","No",2014,,"C41040168","Maytag","MVWC200BW0","No","Yes",19.0000,,21.0000,,3.8000,,"Yes","No","N/A","Bedroom_6","Bedroom"
"Appliance_00021440","SITE_01047","Room_00015438","Washer","Vertical Axis (with agitator)","No",2008,,"CW2230244","Whirlpool","WTW5100SQ0","No","Unknown",19.0000,,21.0000,,3.8000,,"Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00021260","SITE_01048","Room_00015458","Washer","Horizontal Axis","No",2014,,"HD202462T","General Electric","Gfws1700h0ww","Yes","Yes",16.0000,,14.0000,,1.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021052","SITE_01049","Room_00003885","Washer","Vertical Axis (with agitator)","No",2008,,"CW0871203","Whirlpool","WTW6200SW3","Unknown","No",18.0000,,19.0000,,3.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021390","SITE_01050","Room_00015475","Washer","Horizontal Axis","Yes",2007,,"N/A","Frigidaire","ATF6000FS0","Yes","Unknown",16.0000,,21.0000,,3.2000,,"Yes","No","N/A","Bedroom_1","Bedroom"
"Appliance_00021385","SITE_01051","Room_00015493","Washer","Vertical Axis (without agitator)","No",,"Unknown","Unknown","Kenmore","Unknown","Yes","Yes",21.0000,,22.0000,,4.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021053","SITE_01052","Room_00003897","Washer","Vertical Axis (with agitator)","No",1998,,"CH4070648","Kenmore","110.27822790","No","Yes",18.0000,,18.0000,,2.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021054","SITE_01053","Room_00003904","Washer","Horizontal Axis","Yes",2013,,"N/A","Sears","417.41100000","Yes","Yes",18.0000,,22.0000,,4.0000,,"Yes","No","N/A","Basement_1","Basement"
"Appliance_00021055","SITE_01054","Room_00003913","Washer","Stacked Washer/Dryer","Yes",2009,,"N/A","Frigidaire","Fex831fs2","Unknown","Yes",16.0000,,17.0000,,2.1000,,"Yes","No","N/A","Bathroom_1","Bathroom"
"Appliance_00021056","SITE_01055","Room_00003939","Washer","Vertical Axis (with agitator)","No",2001,,"12435125ZQ","Maytag","PAV2300AWW","Unknown","Yes",16.0000,,21.0000,,3.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021057","SITE_01056","Room_00003948","Washer","Vertical Axis (with agitator)","No",1985,,"C53720855","Whirlpool","LA5550XPW3","No","Yes",19.0000,,18.0000,,2.8000,,"Yes","No","N/A","Bathroom_3","Bathroom"
"Appliance_00021371","SITE_01057","Room_00015504","Washer","Horizontal Axis","No",2005,,"XC54222475","Kenmore","417.44152400","Yes","No",22.0000,,22.0000,,4.8000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021387","SITE_01058","Room_00015519","Washer","Vertical Axis (without agitator)","No",2016,,"C61748160","Whirlpool","Wtw5000dw1","No","Yes",18.0000,,23.0000,,4.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021058","SITE_01059","Room_00003971","Washer","Horizontal Axis","No",2008,,"858080084484019614","Bosch","WFMC2201UC/15","No","Yes",18.0000,,18.0000,,2.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021426","SITE_01060","Room_00015544","Washer","Vertical Axis (with agitator)","No",2004,,"CR0911836","Whirlpool","Lsq7030lqo","No","Unknown",16.0000,,19.0000,,2.6000,,"Yes","No","N/A","Basement_1","Basement"
"Appliance_00021427","SITE_01061","Room_00015563","Washer","Horizontal Axis","No",2008,,"CSW4104118","Whirlpool","Wfw9300vu02","No","Unknown",16.0000,,20.0000,,2.9000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021059","SITE_01062","Room_00003985","Washer","Vertical Axis (with agitator)","No",2011,,"C12625101","Maytag","MVWC300XW0","Yes","No",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022222","SITE_01063","Room_00015579","Washer","Horizontal Axis","No",,"Unknown","Unknown","ASKO","8005","Unknown","Unknown",13.0000,,17.0000,,1.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021060","SITE_01064","Room_00004001","Washer","Vertical Axis (with agitator)","No",1999,,"CJ 4813089","Sears","110.20852990","Unknown","No",16.0000,,17.0000,,2.1000,,"Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00021386","SITE_01065","Room_00015590","Washer","Horizontal Axis","No",2013,,"305PNKG3R125","LG","Wm3070","Yes","Yes",17.0000,,21.0000,,3.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021061","SITE_01066","Room_00004018","Washer","Horizontal Axis","No",2010,,"CS00805402","Whirlpool","WFW9470WR01","Unknown","Yes",19.0000,,22.0000,,4.2000,,"Unknown","Unknown","N/A","Laundry_1","Laundry"
"Appliance_00021389","SITE_01067","Room_00015607","Washer","Vertical Axis (without agitator)","No",,"Unknown","Unknown","LG","Unknown","Yes","Unknown",19.0000,,22.0000,,4.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021062","SITE_01068","Room_00004023","Washer","Vertical Axis (with agitator)","No",2005,,"CS4510867","Roper","RAS7133RQ3","No","Yes",20.0000,,18.0000,,2.9000,,"Yes","No","N/A","Bathroom_1","Bathroom"
"Appliance_00021063","SITE_01069","Room_00004042","Washer","Horizontal Axis","No",2012,,"C13350297","Whirlpool","WFW95HEXW2","Yes","Yes",18.0000,,22.0000,,4.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021428","SITE_01070","Room_00015624","Washer","Vertical Axis (with agitator)","No",2003,,"RF179984G","General Electric","S360doww","No","Unknown",16.0000,,19.0000,,2.6000,,"Yes","No","N/A","Bedroom_2","Bedroom"
"Appliance_00021466","SITE_01071","Room_00015632","Washer","Horizontal Axis","No",2011,,"C10751355","Whirlpool","Wfw95hexw1","Yes","Yes",17.0000,,22.0000,,3.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021239","SITE_01072","Room_00015650","Washer","Horizontal Axis","No",2011,,"101KWQW06420","LG","WM2240CW","Yes","No",19.0000,,21.0000,,3.8000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023763","SITE_01073",,"Washer","Vertical Axis (with agitator)","Yes",2002,,"Unknown","Kenmore","Unknown","Unknown","No",,"Unknown",,"Unknown",,"Unknown","Yes","N/A","N/A","Unknown","Mechanical"
"Appliance_00021254","SITE_01074","Room_00015684","Washer","Horizontal Axis","No",2016,,"603PNLP12144","Kenmore","796.41392.510","No","No",20.0000,,22.0000,,4.4000,,"Yes","No","N/A","Basement_2","Basement"
"Appliance_00023764","SITE_01075",,"Washer","Vertical Axis (with agitator)","Yes",2015,,"Unknown","Whirlpool","Unknown","Yes","Yes",,"Unknown",,"Unknown",,"Unknown","Yes","N/A","N/A","Unknown","Laundry"
"Appliance_00021296","SITE_01076","Room_00015703","Washer","Horizontal Axis","No",2011,,"009KWXD03002","LG","WM2140CW","Yes","Yes",17.0000,,22.0000,,3.7000,,"Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00021490","SITE_01077","Room_00015726","Washer","Vertical Axis (with agitator)","No",1998,,"CH2526827","Kenmore","110.26842692","No","Yes",22.0000,,18.0000,,3.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021298","SITE_01078","Room_00015742","Washer","Vertical Axis (without agitator)","No",2012,,"Y0IY5AEC402406","Samsung","WA422PRHDWR/AA","Yes","Yes",21.0000,,23.0000,,5.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021288","SITE_01079","Room_00015747","Washer","Horizontal Axis","No",2014,,"4C43800784","Frigidaire","Fafw3801lw5","Yes","No",13.0000,,19.0000,,2.1000,,"Yes","No","N/A","Mechanical_1","Mechanical"
"Appliance_00021238","SITE_01080","Room_00015759","Washer","Vertical Axis (without agitator)","No",2008,,"HR402809M","General Electric","WPGT9150HWW","Yes","No",18.0000,,21.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021474","SITE_01081","Room_00015778","Washer","Vertical Axis (with agitator)","No",1998,,"CH4035467","Whirlpool","Lsr8233eq1","No","No",,"Unknown",17.0000,,,"Unknown","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021439","SITE_01082","Room_00015798","Washer","Horizontal Axis","No",2009,,"XC73186787","Frigidaire","Fwt445ges1","No","No",18.0000,,16.0000,,2.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021448","SITE_01083","Room_00015813","Washer","Vertical Axis (with agitator)","No",1998,,"CH3609156","Whirlpool","LXR9245EQ1","No","No",17.0000,,20.0000,,3.1000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00021447","SITE_01084","Room_00015829","Washer","Horizontal Axis","Yes",2002,,"N/A","Kenmore","417.42052100","Yes","No",15.0000,,19.0000,,2.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021297","SITE_01085","Room_00015837","Washer","Horizontal Axis","No",2010,,"003KWDV09578","LG","WM2050CW","Yes","No",17.0000,,22.0000,,3.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021423","SITE_01086","Room_00015857","Washer","Vertical Axis (without agitator)","No",2012,,"C20333518","Whirlpool","WTW5500XW2","Yes","No",22.0000,,19.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021313","SITE_01087","Room_00015882","Washer","Vertical Axis (with agitator)","No",1996,,"CF4509509","KitchenAid","Kaws777eq0","No","No",23.0000,,18.0000,,3.4000,,"Yes","No","N/A","Basement_1","Basement"
"Appliance_00021571","SITE_01088","Room_00015885","Washer","Horizontal Axis","No",2006,,"CST2708896","Whirlpool","Ghw9300pw4","No","Yes",15.0000,,21.0000,,3.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021489","SITE_01089","Room_00015918","Washer","Horizontal Axis","No",,"Unknown","XC3617473","Frigidaire","Gltf2940es0","Yes","Yes",21.0000,,19.0000,,3.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021431","SITE_01090","Room_00015936","Washer","Vertical Axis (with agitator)","No",2006,,"CT4140071","Whirlpool","Wtw5900sw0","No","Yes",22.0000,,20.0000,,4.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021438","SITE_01091","Room_00015951","Washer","Vertical Axis (with agitator)","No",2001,,"CL0361648","Whirlpool","Lsq8543jq0","No","No",21.0000,,18.0000,,3.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021424","SITE_01092","Room_00015967","Washer","Vertical Axis (with agitator)","No",1998,,"23305439UM","Maytag","LAT9606AAE","No","Yes",18.0000,,18.0000,,2.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021430","SITE_01093","Room_00016004","Washer","Horizontal Axis","No",2004,,"CSR4902271","Whirlpool","Ghw930w0","No","Yes",21.0000,,21.0000,,4.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021312","SITE_01094","Room_00016013","Washer","Horizontal Axis","No",2014,,"Y71G5AEF100100Z","Samsung","Wf393btpawr/a2","Yes","Yes",22.0000,,19.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021230","SITE_01095","Room_00016037","Washer","Horizontal Axis","No",,"Unknown","Unknown","Affinity","ATF8000FS1","Yes","No",15.0000,,22.0000,,3.3000,,"Yes","No","Serial wasn't complete","Laundry_1","Laundry"
"Appliance_00021301","SITE_01096","Room_00016052","Washer","Vertical Axis (without agitator)","No",2014,,"C40470001","Maytag","MVWB980BW0","Yes","Yes",18.0000,,22.0000,,4.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021233","SITE_01097","Room_00016064","Washer","Vertical Axis (without agitator)","No",,"Unknown","Unknown","ASKO","W6424","Yes","No",24.0000,,23.0000,,2.1200,,"Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00021240","SITE_01098","Room_00016079","Washer","Vertical Axis (with agitator)","No",2008,,"CW3632162","Whirlpool","WTW5100VQ0","Yes","No",19.0000,,21.0000,,3.8000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021280","SITE_01099","Room_00016094","Washer","Horizontal Axis","No",2009,,"HLY2579125","Whirlpool","WFW9550WW00","Yes","Yes",18.0000,,21.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023765","SITE_01100",,"Washer","Horizontal Axis","Yes",2013,,"Unknown","LG","Unknown","Yes","Yes",,"Unknown",,"Unknown",,"Unknown","Yes","N/A","N/A","Unknown","Bathroom"
"Appliance_00021437","SITE_01101","Room_00016119","Washer","Vertical Axis (with agitator)","No",2012,,"RZ112207G","General Electric","Whse3100a0wb","No","Yes",22.0000,,19.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021285","SITE_01102","Room_00016142","Washer","Vertical Axis (with agitator)","No",,"Unknown","Unknown","Whirlpool","Unknown","No","Yes",16.0000,,19.0000,,2.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021697","SITE_01103","Room_00016155","Washer","Vertical Axis (with agitator)","No",2013,,"DA179710G","General Electric","Gcwp1800d0ww","No","No",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021552","SITE_01104","Room_00016162","Washer","Vertical Axis (without agitator)","No",2014,,"C4113134B","Whirlpool","Wtw4900bw0","Yes","No",20.0000,,15.0000,,2.0000,,"Yes","No","N/A","Laundry_1","Laundry"
