"PK_Envelope_ID","CK_SiteID","Wall Type","Wall Sub-Type","Wall Area","Wall Area_notes","Wall Framing Spacing","Wall Framing Spacing_notes","Wall Framing Size","Wall Framing Material","Wall Thickness","Furred Wall","Furred Wall Insulated","Furred Wall Insulation Type","Furred Wall Insulation Thickness","Furred Wall Insulation Thickness_notes","Furred Wall Insulation Condition","Furred Wall Insulation Condition_notes","Wall Cavity Insulated","Wall Cavity Insulation Type 1","Wall Cavity Insulation Thickness 1","Wall Cavity Insulation Thickness 1_notes","Wall Cavity Insulation Condition 1","Wall Cavity Insulation Condition 1_notes","Wall Cavity Insulation Type 2","Wall Cavity Insulation Thickness 2","Wall Cavity Insulation Thickness 2_notes","Wall Cavity Insulation Condition 2","Wall Cavity Insulation Condition 2_notes","Wall Cavity Insulation Type 3","Wall Cavity Insulation Thickness 3","Wall Cavity Insulation Thickness 3_notes","Wall Cavity Insulation Condition 3","Wall Cavity Insulation Condition 3_notes","Wall Exterior Insulated","Wall Exterior Insulation Type 1","Wall Exterior Insulation Thickness 1","Wall Exterior Insulation Thickness 1_notes","Wall Exterior Insulation Condition 1","Wall Exterior Insulation Condition 1_notes","Wall Exterior Insulation Type 2","Wall Exterior Insulation Thickness 2","Wall Exterior Insulation Thickness 2_notes","Wall Exterior Insulation Condition 2","Wall Exterior Insulation Condition 2_notes","Wall Exterior Insulation Type 3","Wall Exterior Insulation Thickness 3","Wall Exterior Insulation Thickness 3_notes","Wall Exterior Insulation Condition 3","Wall Exterior Insulation Condition 3_notes","Wall Cavity Insulation R-Value","Wall Cavity Insulation R-Value_notes","Wall Continuous Insulation R-Value","Wall Continuous Insulation R-Value_notes","Basement Walls - Depth Below Grade","Basement Walls - Depth Below Grade_notes","Basement Walls - Height Above Grade","Basement Walls - Height Above Grade_notes","Basement Walls - Percent Below Grade","Basement Walls - Percent Below Grade_notes","Basement Wall Below Grade U-Value","Basement Wall Below Grade U-Value_notes","Basement Wall Above Grade U-Value","Basement Wall Above Grade U-Value_notes","Wall U-Value","Wall U-Value_notes","Wall Heat Loss Rate (UA)","Wall Heat Loss Rate (UA)_notes","Wall Notes"
"Envelope_00010118","BLDG_00236","Masonry (Basement)","Poured Concrete",378.0000,,,"N/A","N/A","N/A","N/A","Yes","Yes","Fiberglass batts",5.5000,,,"Unknown","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,,"Unknown",4.0000,,3.5000,,0.5300,,0.0400,,,"Unknown",0.0652,"Above grade U-value estimated based on homes of similar vintage",24.6482,,"Rest of walls"
"Envelope_00010114","BLDG_00237","Framed 2x4","N/A",3832.5000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,362.7854,,"N/A"
"Envelope_00009839","BLDG_00237","Framed 2x4","N/A",3520.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0957,"Estimated based on homes of similar vintage",336.8314,,"N/A"
"Envelope_00009840","BLDG_00240","Framed 2x4","N/A",5001.0000,,,"Unknown","2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1022,,510.9345,,"N/A"
"Envelope_00009841","BLDG_00241","Framed 2x4","N/A",6784.0000,,,"Unknown","2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0957,"Estimated based on homes of similar vintage",649.1660,,"N/A"
"Envelope_00009842","BLDG_00241","Masonry (Basement)","Poured Concrete",3536.0000,,,"N/A","N/A","N/A","N/A","Yes","Unknown","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,0.6000,,8.0000,,0.0700,,,"Unknown",,"Unknown",0.0907,"Above and below grade U-values estimated based on homes of similar vintage",320.7547,,"Furred wall not accessible via our unit"
"Envelope_00009843","BLDG_00242","Masonry","Brick",3920.0000,,,"N/A","N/A","N/A","Unknown","No","N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0000,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.9709,,3805.8252,,"Exterior walls are particularly thick. Easily a foot."
"Envelope_00012106","BLDG_00242","Masonry (Basement)","Poured Concrete",1960.0000,,,"N/A","N/A","N/A","Unknown","No","N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0000,,0.0000,,7.0000,,3.0000,,0.7000,,0.1900,,1.0101,,0.4360,,854.6194,,"Exterior walls are particularly thick. Easily a foot."
"Envelope_00010094","BLDG_00243","Framed 2x6","N/A",11070.0000,,24.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,"Estimated based on homes of similar vintage",734.6170,,"N/A"
"Envelope_00010596","BLDG_00245","Framed 2x6","N/A",2688.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,,"Unknown",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,"Estimated based on homes of similar vintage",178.3786,,"N/A"
"Envelope_00012107","BLDG_00246","Masonry (Basement)","Poured Concrete",2266.0000,,,"N/A","N/A","N/A","N/A","Unknown","N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",4.0000,,0.0000,,1.0000,,,"Unknown",,"Unknown",0.0467,"Above and below grade U-values estimated based on homes of similar vintage",105.7467,,"N/A"
"Envelope_00009997","BLDG_00246","Framed 2x4","N/A",6796.0000,,,"Unknown","2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,,"Unknown",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0957,"Estimated based on homes of similar vintage",650.3143,,"N/A"
"Envelope_00010295","BLDG_00247","Framed 2x6","N/A",19440.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0842,,1635.9451,,"N/A"
"Envelope_00010165","BLDG_00248","Framed 2x6","N/A",8986.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,,596.3206,,"N/A"
"Envelope_00010237","BLDG_00249","Framed 2x6","N/A",1680.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",1.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",3.4100,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1676,,281.4938,,"N/A"
"Envelope_00010238","BLDG_00249","Framed 2x4","N/A",3549.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",1.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",3.4100,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1781,,631.9439,,"N/A"
"Envelope_00010267","BLDG_00250","Framed 2x4","N/A",8888.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Unknown fiberglass",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0760,"Estimated based on homes of similar vintage",675.4193,,"N/A"
"Envelope_00012110","BLDG_00250","Masonry (Basement)","Unknown",1400.0000,,,"N/A","N/A","N/A","N/A","Unknown","N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,8.0000,,0.0000,,1.0000,,,"Unknown",,"Unknown",0.2350,"Above and below grade U-values estimated based on homes of similar vintage",329.0000,,"N/A"
"Envelope_00010247","BLDG_00251","Framed 2x4","N/A",7616.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,720.9325,,"N/A"
"Envelope_00010273","BLDG_00252","Framed 2x6","N/A",22944.0000,,,"Unknown","2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,,"Unknown",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0677,"Estimated based on homes of similar vintage",1553.9908,,"N/A"
"Envelope_00010241","BLDG_00254","Framed 2x6","N/A",,"Unknown",16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,,"Unknown",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"Exclude",,"Exclude","N/A"
"Envelope_00010242","BLDG_00255","Framed 2x4","N/A",6450.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",2.0000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",6.8200,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1257,,810.8966,,"N/A"
"Envelope_00010274","BLDG_00256","Framed 2x6","N/A",16200.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",2.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",8.5300,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1016,,1645.2597,,"N/A"
"Envelope_00010236","BLDG_00257","Framed 2x4","N/A",10128.0000,,24.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0000,,,"Unknown",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1101,"Estimated based on homes of similar vintage",1114.8658,,"N/A"
"Envelope_00010296","BLDG_00258","Framed 2x4","N/A",44496.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,4212.0028,,"N/A"
"Envelope_00010250","BLDG_00259","Framed 2x4","N/A",9984.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,945.0880,,"N/A"
"Envelope_00010302","BLDG_00260","Framed 2x4","N/A",5309.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Unknown",3.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",9.0000,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1090,,578.7040,,"IR"
"Envelope_00010248","BLDG_00261","Framed 2x4","N/A",8790.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,832.0637,,"N/A"
"Envelope_00012108","BLDG_00261","Masonry (Basement)","Poured Concrete",1758.0000,,,"N/A","N/A","N/A","N/A","Unknown","N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,4.0000,,0.0000,,1.0000,,,"Unknown",,"Unknown",,"Exclude",,"Exclude","N/A"
"Envelope_00010158","BLDG_00262","Framed 2x4","N/A",6953.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,,"Unknown",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1101,"Estimated based on homes of similar vintage",765.3695,,"N/A"
"Envelope_00010159","BLDG_00263","Framed 2x4","N/A",1776.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,168.1166,,"N/A"
"Envelope_00002391","BLDG_00264","Framed 2x6","N/A",14004.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass Batts",5.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,,929.3204,,"No access to probe wall for insulation information"
"Envelope_00010239","BLDG_00265","Framed 2x4","N/A",5632.0000,,24.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",1.0000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",3.4100,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1781,,1002.8481,,"N/A"
"Envelope_00010304","BLDG_00267","Framed 2x4","N/A",10772.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Unknown",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.5000,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1008,,1086.2826,,"N/A"
"Envelope_00010190","BLDG_00268","Framed 2x4","N/A",6288.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1022,,642.4227,,"N/A"
"Envelope_00010256","BLDG_00269","Framed 2x4","N/A",10323.0000,,24.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,977.1778,,"N/A"
"Envelope_00010297","BLDG_00270","Framed 2x4","N/A",3782.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,358.0051,,"N/A"
"Envelope_00010161","BLDG_00271","Masonry (Basement)","Poured Concrete",10800.0000,,,"N/A","N/A","N/A","N/A","Unknown","N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",4.0000,,4.0000,,0.5000,,,"Unknown",,"Unknown",0.5377,"Above and below grade U-values estimated based on homes of similar vintage",5806.8151,,"No access to bsmt units"
"Envelope_00010160","BLDG_00272","Framed 2x4","N/A",9520.5000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,,"Unknown",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1101,"Estimated based on homes of similar vintage",1047.9937,,"N/A"
"Envelope_00012098","BLDG_00272","Masonry (Basement)","Poured Concrete",520.0000,,,"N/A","N/A","N/A","N/A","Unknown","N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",0.0000,,0.0000,,0.7000,,,"Unknown",,"Unknown",,"Accounted for in Foundation / Floor UA (Buffer Space)",,"Accounted for in Foundation / Floor UA (Buffer Space)","N/A"
"Envelope_00010217","BLDG_00273","Framed 2x4","N/A",1708.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,,"Unknown",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1272,"Estimated based on homes of similar vintage",217.2562,,"N/A"
"Envelope_00010218","BLDG_00273","Masonry (Basement)","Poured Concrete",728.0000,,,"N/A","N/A","N/A","N/A","Unknown","N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",5.0000,,3.0000,,0.6300,,0.2800,,,"Unknown",0.5411,"Above grade U-value estimated based on homes of similar vintage",393.8884,,"No access to bsmt unit"
"Envelope_00012097","BLDG_00274","Masonry (Basement)","Poured Concrete",1245.0000,,,"N/A","N/A","N/A","N/A","Unknown","N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,0.0000,,0.0000,,0.7000,,0.3500,,,"Unknown",,"Accounted for in Foundation / Floor UA (Buffer Space)",,"Accounted for in Foundation / Floor UA (Buffer Space)","N/A"
"Envelope_00010305","BLDG_00274","Framed 2x4","N/A",5985.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,566.5416,,"N/A"
"Envelope_00010268","BLDG_00275","Framed 2x4","N/A",5472.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,517.9809,,"N/A"
"Envelope_00010229","BLDG_00276","Framed 2x4","N/A",8865.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,839.1632,,"N/A"
"Envelope_00010227","BLDG_00277","Framed 2x6","N/A",12600.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass Batts",5.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,,836.1495,,"No probing access to determine insulation"
"Envelope_00010211","BLDG_00281","Framed 2x6","N/A",14112.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,,936.4874,,"N/A"
"Envelope_00010298","BLDG_00283","Framed 2x4","N/A",24640.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1272,"Estimated based on homes of similar vintage",3134.1881,,"N/A"
