DB_SiteID,PK_BuildingID,Region,County,Electric Utility,Gas Utility,Is electric BPA utility,City,State,Zip,Year Built,Site Visit Date,Heating Zone,Cooling Zone,N Floors,In MF Complex?,Qty Buildings in Complex,Qty Studio Units,Qty One-Bedroom Units,Qty Two-Bedroom Units,Qty Three-Bedroom Units,Qty Four-Bedroom Units,Total Units in Building,Limited to 55 or Older?,Limited to Low Income?,Conditioned Area,Construction,Framing Type,Foundation Type,Total Ceiling Area,Total Ceiling U-Value,Ceiling UA,Total Wall Area,Total Wall U-Value,Wall UA,Total Floor Area,Total Floor U-Value,Floor UA,Whole House UA,Annual Electric Usage (kWh),Annual Gas Usage (Therms),Strata Territory,Strata Population Estimate,Area of Conditioned Common Space,Total Residential Floor Area,Total Non-Residential Floor Area,Total Conditioned Area,Total Window Area,Unit Window UA,Primary Heating System,Primary Heating Fuel,Primary Cooling System,Annual Residential Electric Usage (kWh),Annual Residential Gas Usage (Therms),Annual Building Electric Usage (kWh),Annual Building Gas Usage (Therms),Annual Electric Usage (kBtu),Annual Gas Usage (kBtu),Annual Residential Electric Usage (kBtu),Annual Residential Gas Usage (kBtu),Annual Building Electric Usage (kBtu),Annual Building Gas Usage (kBtu),Central Building Heat,Common Area Primary Heating System,Common Area Primary Heating Fuel,Common Area Primary Cooling System
BLDG_00458,BLDG_495E0C80-4349-4D62-A00A-68D700A6861C,Puget Sound,"Whatcom, WA",Puget Sound Energy,,N,BELLINGHAM,WA,98229,1991,42621,1,1,3,Yes,4,0,5,5,2,0,12,No,No,,Frame,Wood,"> 90% Slab ",8309,2.52844500632111E-2,210.08849557522103,13176,0,0,8309,4.8233241063906605E-2,400.77,1789.191828908554,127313.99509064105,N/A,PSE - Non-King County,3652.769231,0,8309,0,8309,1683.33333333333,98.1944444444444,Electric Baseboard,Electric,N/A,8618.9599952035569,N/A,23886.475148198362,N/A,434395.35124926729,N/A,29407.891503634535,N/A,81500.653205652809,N/A,N/A,N/A,N/A,N/A
BLDG_00459,BLDG_8EA4067D-EBFA-A54A-95F3-C41F2BAA25E5,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98168,1970,42626,1,1,3,No,1,0,3,15,0,0,18,No,No,,Frame,Wood,"> 90% Crawlspace ",4190,2.52844500632111E-2,105.94184576485451,10305,5.3319114902692609E-2,549.45347907224732,4190,0.12639296187683283,529.58651026392954,1898.6816851010312,163353.35570763456,N/A,SCL,2632.67659063625,0,12570,0,12570,1878.1575,39.6499916666667,Electric Baseboard,Electric,N/A,9075.1864282019196,N/A,N/A,N/A,557361.64967444912,N/A,30964.536093024948,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00460,BLDG_7AC7F73E-75F1-3F4C-9F1C-EA3D9FB686CD,Puget Sound,"King, WA",Puget Sound Energy,,N,TUKWILA,WA,98188,Unknown,42620,1,1,2,Yes,12,0,0,12,0,0,12,No,No,,Frame,Wood,"> 90% Crawlspace ",3881,4.4644995224437621E-2,173.26722646604242,5715,8.3787180561374103E-2,478.84373690825299,3862,6.9592286953213053E-2,268.76541221330882,1252.1097089209375,100919.93581075344,N/A,PSE - King County,4650.536998,0,6001,684,6685,871.666666666667,27.6027777777778,Electric Baseboard,Electric,N/A,7513.3301615688288,N/A,10759.973871927497,N/A,344338.8209862907,N/A,25635.482511272843,N/A,36713.030851016621,N/A,N/A,N/A,N/A,N/A
BLDG_00462,BLDG_EED7E51B-5D13-4701-AAFC-C7A6430246FC,Puget Sound,"King, WA",Seattle City Light,,Y,BURIEN,WA,98166,1983,42627,1,1,3,No,1,0,38,0,0,0,38,Yes,Yes,,Solid masonry,Concrete,"> 90% Slab ",10560,4.4644995224437621E-2,471.45114957006126,12960,0.4,5184,10560,3.9818181818181822E-2,420.48,7887.8783940145049,151839.11324605701,N/A,SCL,2632.67659063625,6153,24817,0,30970,4768.28222222222,47.6828222222222,Mini-split HP,Electric,Mini-split HP,3995.7661380541322,N/A,N/A,N/A,518075.0543955465,N/A,13633.554063040699,N/A,N/A,N/A,N/A,Mini-split HP,N/A,Mini-split HP
BLDG_00465,BLDG_C799121E-B203-2B4F-ABC3-3D07CC0271CD,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98199,2008,42640,1,1,4,No,1,13,7,10,2,0,32,No,No,,Unknown,Unknown,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,217486.11526919479,N/A,SCL,2632.67659063625,2925,19380,3500,25805,2132.44444444444,25.3227777777778,Electric Baseboard,Electric,N/A,6796.4411021623373,N/A,N/A,N/A,742062.62529849261,N/A,23189.457040577894,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00467,BLDG_A2C17753-0941-8241-9297-3277341AE597,Puget Sound,"King, WA",Puget Sound Energy,,N,KIRKLAND,WA,98034,1978,42651,1,1,2.5,Yes,12,Unknown,Unknown,Unknown,Unknown,Unknown,40,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",9536,4.4644995224437621E-2,425.73467446023716,15268,Exclude,Exclude,9536,Exclude,Exclude,Exclude,342596.79458895279,N/A,PSE - King County,4650.536998,0,28605,0,28605,3927.53333333333,113.898466666667,Furnace,Electric,N/A,8564.919864723819,N/A,N/A,N/A,1168940.2631375068,N/A,29223.506578437671,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00468,BLDG_A7FB6465-99B8-CA46-A963-3255260D5479,Puget Sound,"Thurston, WA",Puget Sound Energy,,N,OLYMPIA,WA,98502,1972,42626,1,1,2,Yes,40,0,0,4,0,0,4,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",1866.5,2.52844500632111E-2,47.193426042983518,4467.75,8.3787180561374103E-2,374.34017595307915,1866.5,9.4452183230645581E-2,176.29499999999999,663.49471310717377,47233.949255677333,N/A,PSE - Non-King County,3652.769231,0,3733.5,0,3733.5,172.805555555556,16.4165277777778,Electric Baseboard,Electric,N/A,9073.4999647226941,N/A,10939.949396786556,N/A,161162.23486037107,N/A,30958.781879633832,N/A,37327.107341835726,N/A,N/A,N/A,N/A,N/A
BLDG_00469,BLDG_FD89AB79-3CAD-6544-B6B5-88A625EE9197,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98125,2010,42621,1,1,6,No,1,75,0,0,0,0,75,No,Yes,,Frame over concrete slab,Steel,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,237200.29514293364,N/A,SCL,2632.67659063625,8052,25642,7513,41207,2326.04166666667,11.7852777777778,Electric Baseboard,Electric,N/A,3162.670601905782,N/A,N/A,N/A,809327.40702768951,N/A,10791.032093702528,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00470,BLDG_50EF84DA-72E7-E349-B8B0-CC470A9AF253,Puget Sound,"King, WA",Puget Sound Energy,,N,DES MOINES,WA,98198,2000,42634,1,1,2,Yes,9,0,0,8,0,0,8,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",3550,2.52844500632111E-2,89.759797724399405,6551,5.3319114902692602E-2,349.29352172753926,3550,8.1636619718309864E-2,289.81,1146.9477638963831,103385.28429091781,175.08091176480679,PSE - King County,4650.536998,0,7100,0,7100,1100.22222222222,52.2605555555556,Zonal Heat,Electric,N/A,8632.3098812917469,21.885113970600848,34326.805240583839,N/A,352750.59000061156,17508.091176480677,29453.44131496744,2188.5113970600846,117123.05948087205,N/A,N/A,N/A,N/A,N/A
BLDG_00471,BLDG_217D919A-BC2F-AA46-B9AD-F5BE1EC5BDBE,Puget Sound,"King, WA",Puget Sound Energy,,N,KENT,WA,98030,1980,42622,1,1,3,Yes,10,0,18,0,0,0,18,No,No,,Frame,Wood,Mixed Conditioned Basement and Slab,5700,4.0396213676259327E-2,230.25841795467815,12951,Exclude,Exclude,5520,Exclude,Exclude,Exclude,193203.162975891,N/A,PSE - King County,4650.536998,0,16560,0,16560,1743.25,67.7930555555555,Electric Baseboard,Electric,N/A,10733.509054216167,N/A,N/A,N/A,659209.19207374007,N/A,36622.732892985558,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00472,BLDG_75D741C3-93A9-AB4E-AA44-2E88EB7E0D85,Puget Sound,"King, WA",Puget Sound Energy,,N,KIRKLAND,WA,98034,Unknown,42674,1,1,2.5,Yes,10,Unknown,Unknown,Unknown,Unknown,Unknown,22,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",5460,4.4644995224437621E-2,243.76167392542942,14230,0.10871166267897395,1546.9669599217993,5460,8.3963369963369963E-2,458.44,3359.190856069451,175137.65946608991,N/A,PSE - King County,4650.536998,0,15868,0,15868,2921.11111111111,50.4555555555555,Zonal Heat,Electric,N/A,7960.8027030040867,N/A,N/A,N/A,597569.69409829879,N/A,27162.258822649943,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00473,BLDG_1331882A-7F16-E74D-8881-8BC68AAB3B9B,Puget Sound,"King, WA",Puget Sound Energy,,N,KENT,WA,98031,1993,42620,1,1,3,Yes,9,0,11,8,0,0,19,No,No,,Frame,Wood,"> 90% Crawlspace ",8004,2.52844500632111E-2,202.37673830594164,17877,8.3787180561374103E-2,1497.8634268956848,8004,3.2583903551645498E-2,260.80156402737055,2472.7090903401081,N/A,N/A,PSE - King County,4650.536998,0,22752,0,22752,1346.49305555556,26.9298611111111,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00474,BLDG_9CF83BBD-D901-814B-80CC-1B22704DA0D3,Puget Sound,"Pierce, WA",City of Tacoma,,Y,UNIVERSITY PLACE,WA,98467,2008,42623,1,1,2,Yes,56,8,0,0,0,0,8,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",2128,2.52844500632111E-2,53.805309734513223,4160,5.3319114902692602E-2,221.80751799520124,2128,7.1353383458646613E-2,151.84,754.37227217415898,N/A,N/A,BPA,2434.11525423729,0,4256,0,4256,467.027777777778,40.8649305555556,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00475,BLDG_058E2CDC-083F-EC4B-AE4D-130B119E2824,Puget Sound,"Snohomish, WA",Snohomish PUD,,Y,EVERETT,WA,98201,1967,42622,1,1,3,No,1,0,0,16,0,0,16,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",5880,4.4644995224437614E-2,262.51257191969319,10800,0.23,2484,5880,Exclude,Exclude,Exclude,N/A,N/A,SnoPUD,2183.10431154381,0,13440,0,13440,1821.22222222222,43.2540277777778,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00476,BLDG_B4B340F2-9763-9945-89E5-6481479B288F,Puget Sound,"King, WA",Puget Sound Energy,,N,BELLEVUE,WA,98007,1980,42622,1,1,2.5,Yes,7,Unknown,Unknown,Unknown,Unknown,Unknown,24,No,No,,Frame,Wood,"> 90% Conditioned Basement ",7546,4.4644995224437621E-2,336.89113396360631,10035,Exclude,Exclude,7546,Exclude,Exclude,Exclude,212872.72884855376,N/A,PSE - King County,4650.536998,2790,19860,0,22650,1454.66666666667,52.42,Electric Baseboard,Electric,N/A,8869.6970353564066,N/A,N/A,N/A,726321.75083126535,N/A,30263.406284636058,N/A,N/A,N/A,N/A,Electric Baseboard,Unknown,N/A
BLDG_00477,BLDG_61DFBD1F-164D-CC47-B7F3-AC50DB03624D,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98133,1983,42627,1,1,4,No,1,0,14,6,0,0,20,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,146953.06901844003,N/A,SCL,2632.67659063625,2313,16789.5,0,19102.5,1540.55555555556,29.2705555555556,Electric Baseboard,Electric,N/A,7347.6534509220019,N/A,N/A,N/A,501403.87149091734,N/A,25070.193574545869,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00478,BLDG_FB21AE49-45BD-264B-B354-C7D0309DDED4,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98144,2014,42622,1,1,6,No,1,0,46,0,0,0,46,No,No,,Unknown,Unknown,Unknown,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,127574.59193231024,N/A,SCL,2632.67659063625,5040,26240,4960,36240,7130,58.9,Zonal Heat,Electric,N/A,2773.3606941806574,N/A,N/A,N/A,435284.50767304254,N/A,9462.7066885444037,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00479,BLDG_6AAF91BF-A954-464B-B304-7E468CE9C4A5,Western Washington,"Kitsap, WA",Puget Sound Energy,,N,BREMERTON,WA,98310,2001,42798,1,1,3.5,No,1,Unknown,Unknown,Unknown,Unknown,Unknown,143,Yes,No,,Frame,Unknown,Mixed Crawlspace and Conditioned Basement,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,555236.47655849787,N/A,PSE - Non-King County,291.25,18933,87128,0,106061,5317.25638888889,20.5034472222222,Zonal Heat,Electric,N/A,3490.1690785957335,N/A,56142.298319307927,N/A,1894466.8580175948,N/A,11908.456896168642,N/A,191557.52186547863,N/A,N/A,N/A,N/A,N/A
BLDG_00480,BLDG_CF4BD87B-968D-3749-AA87-BC7005E263E0,Western Washington,"Kitsap, WA",Puget Sound Energy,,N,BREMERTON,WA,98310,1975,42804,1,1,3,No,1,0,64,0,0,0,64,No,No,,Frame,Wood,"> 90% Conditioned Basement ",18000,Exclude,Exclude,17184,Exclude,Exclude,18000,7.2270836693639665E-2,1300.875060485514,Exclude,N/A,N/A,PSE - Non-King County,291.25,4575,41175,0,45750,2779.11111111111,16.5009722222222,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00481,BLDG_CB458B45-91D9-A345-9389-72BA85893DED,Western Washington,"Kitsap, WA",Puget Sound Energy,,N,BREMERTON,WA,98310,1964,42819,1,1,2.5,No,1,0,10,10,0,0,20,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",9000,4.4644995224437621E-2,401.80495701993857,9120,0.10275681068660393,937.14211346182788,9000,7.2270836693639665E-2,650.43753024275702,5345.0068229467452,172280.83952875002,N/A,PSE - Non-King County,291.25,0,18000,0,18000,2892.77777777778,167.781111111111,Zonal Heat,Electric,N/A,7637.3840334394345,N/A,19533.15885996131,N/A,587822.22447209503,N/A,26058.754322095348,N/A,66647.138030187984,N/A,N/A,N/A,N/A,N/A
BLDG_00482,BLDG_E74F04A7-761D-F144-BA65-DEF95F2B88FE,Western Washington,"Kitsap, WA",Puget Sound Energy,,N,BREMERTON,WA,98312,1942,42797,1,1,1,No,1,0,2,0,0,0,2,No,No,,Frame,Wood,"> 90% Crawlspace ",725,4.4644995224437621E-2,32.367621537717277,783,0.39,305.37,725,8.4741388828299E-2,61.437506900516773,460.27498954934521,15193.596789821389,N/A,PSE - Non-King County,291.25,0,725,0,725,85.4722222222222,30.5499305555556,Electric Baseboard,Electric,N/A,7596.7983949106947,N/A,N/A,N/A,51840.552246870582,N/A,25920.276123435291,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00483,BLDG_AAFB4880-8EA3-7949-8BC3-5B981FAD9D08,Western Washington,"Clallam, WA",City of Port Angeles,,Y,PORT ANGELES,WA,98362,Unknown,42818,1,1,5,No,1,0,48,0,0,0,48,No,Yes,,Frame over concrete slab,Wood,Other,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,N/A,N/A,BPA,2181.47130761994,420,21687,0,22107,3230.20833333333,25.5724826388889,Zonal Heat,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00485,BLDG_E99276C3-F808-6342-B535-699BB8FFB835,Western Washington,"Clallam, WA",City of Port Angeles,,Y,PORT ANGELES,WA,98363,1980,42817,1,1,2,Yes,7,0,8,0,0,0,8,No,Yes,,Frame over concrete slab,Wood,"> 90% Slab ",2476,4.4644995224437621E-2,110.54100817570755,5084,5.3319114902692602E-2,271.0743801652892,2476,9.6704361873990299E-2,239.44,813.3353883409967,N/A,N/A,BPA,2181.47130761994,0,4952,0,4952,506,24.035,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00486,BLDG_0B7D5348-3A34-5148-9AE6-E8E7D0443DB9,Western Washington,"Kitsap, WA",Puget Sound Energy,,N,PORT ORCHARD,WA,98366,1970,42812,1,1,2.5,Yes,16,0,4,6,2,0,12,No,No,,Frame,Wood,"> 90% Conditioned Basement ",2262,0.2627248048863251,594.28350865286734,6816,9.7800872816405038E-2,666.61074911661672,2262,7.2270836693639665E-2,163.47663260101291,1724.8242237038303,124854.76601168455,N/A,PSE - Non-King County,291.25,0,6790,0,6790,790.666666666667,25.0377777777778,Electric Baseboard,Electric,N/A,8067.8757839873251,N/A,28040.256603836642,N/A,426004.46163186769,N/A,27527.592174964753,N/A,95673.355532290618,N/A,N/A,N/A,N/A,N/A
BLDG_00487,BLDG_EDE742C3-48B9-5E4A-A91F-00589EF84CD2,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98121,2014,42623,1,1,8,No,1,22,78,22,0,0,122,No,No,,Frame,Steel,Other,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,456800.1990418054,N/A,SCL,2632.67659063625,16592,90448,6360,113400,7490.29166666667,23.3304166666667,Electric Baseboard,Electric,N/A,3744.2639265721755,N/A,N/A,N/A,1558602.27913064,N/A,12775.428517464263,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00488,BLDG_C29585E4-6A90-764B-BF59-271A0437B04A,Western Washington,"Jefferson, WA",Jefferson county PUD,,N,PORT TOWNSEND,WA,98368,1971,42810,1,1,2,No,1,0,0,8,0,0,8,No,No,,Frame,Wood,"> 90% Crawlspace ",2132,2.52844500632111E-2,53.906447534766066,3240,7.3313782991202295E-2,237.53665689149543,2132,3.2583903551645498E-2,69.468882372108197,870.11220902059188,N/A,N/A,BPA,2181.47130761994,0,4260,0,4260,727.428888888889,63.6500277777778,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00489,BLDG_81ED9E94-041E-5643-92E2-B1ACCDD7D7E8,Western Washington,"Grays Harbor, WA",Grays Harbor pud,,Y,ABERDEEN,WA,98520,1976,42815,1,1,2,Yes,5,0,8,4,0,0,12,No,No,,Frame,Wood,"> 90% Crawlspace ",5272,4.4644995224437621E-2,235.36841482323513,7115,0.117302052785924,834.60410557184923,5272,8.4741388828299E-2,446.75660190279234,2591.5424556312096,N/A,N/A,BPA,2181.47130761994,0,10544,0,10544,1106.33333333333,89.5677777777778,Stove/Fireplace,Wood (cord),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00423,BLDG_E2054DCC-22A3-4B41-A11D-64BAE6B87A89,Western Oregon,"Lane, OR",Eugene Water and Electric Board,,Y,EUGENE,OR,97402,1947,42511,1,1,4,Yes,2,Unknown,Unknown,Unknown,Unknown,Unknown,30,No,No,,Solid masonry,Concrete,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,N/A,N/A,BPA,2790.9630738523,3916,28976,0,32892,2242.5,86.71,Packaged HP,N/A,Packaged HP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00029,BLDG_F8A96AFB-14E6-784E-B173-C9F2D12AF2A4,Puget Sound,"Pierce, WA",City of Tacoma,,Y,TACOMA,WA,98404,1981,42787,1,1,3,Yes,2,0,54,0,0,0,54,No,Yes,,Frame over concrete slab,Wood,"> 90% Slab ",12045,4.4644995224437621E-2,537.74896747835112,15537,9.5238095238095205E-2,1479.7142857142851,12045,4.1030303030303028E-2,494.21,3522.7107531926363,N/A,N/A,BPA,2434.11525423729,6900,29235,0,36135,2660.625,18.7229166666667,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00040,BLDG_2D18E1DE-FB0C-A345-8299-BD15F1DA3E7F,Western Washington,"Lewis, WA",City of Centralia,,Y,CENTRALIA,WA,98531,1994,42941,1,1,2,No,1,0,38,,0,0,38,Yes,Yes,,Frame,Wood,"> 90% Crawlspace ",17525,2.52844500632111E-2,443.10998735777451,10981,Exclude,Exclude,17525,3.2583903551645498E-2,571.03290974258732,Exclude,541837.27667981118,N/A,BPA,2181.47130761994,5258,29792,0,35050,1264.78513888889,12.6478513888889,Electric Baseboard,Electric,Packaged AC,12020.497886720786,N/A,85058.356984421291,N/A,1848748.7880315157,N/A,41013.938789491323,N/A,290219.11403084546,N/A,N/A,N/A,N/A,N/A
BLDG_00495,BLDG_5F7690BE-1649-474F-BF6F-7C2965556E36,Western Washington,"Clark, WA",Clark PUD,,Y,VANCOUVER,WA,98661,1970,42810,1,1,2,Yes,5,0,0,4,0,0,4,No,No,,Unknown,Unknown,Unknown,1730,4.4644995224437621E-2,77.235841738277088,3240,0.33333333333333298,1079.9999999999989,1730,8.4741388828299E-2,146.60260267295726,1476.0251110779,42496.161177733513,N/A,BPA,2181.47130761994,0,3460,0,3460,341.777777777778,43.0466666666667,Electric Baseboard,Electric,N/A,10624.040294433378,N/A,N/A,N/A,144996.90193842674,N/A,36249.225484606686,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00517,BLDG_AB75D0A2-AC2D-F14A-983C-C50F0AF690EC,Puget Sound,"Snohomish, WA",Snohomish PUD,,Y,EVERETT,WA,98203,1967,42683,1,1,3,Yes,3,0,8,4,0,0,12,Unknown,Unknown,,Frame,Wood,"> 90% Slab ",8326,2.52844500632111E-2,210.5183312262956,11765,8.9235638284559521E-2,1049.8572844178427,8326,7.2270836693639665E-2,601.72698631124388,2464.4026019553826,N/A,N/A,SnoPUD,2183.10431154381,1863,8044,0,9907,1585,50.1916666666667,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00497,BLDG_74E5ED94-CC26-49B4-9A94-85E4C0A09FFD,Western Washington,"Clark, WA",Clark PUD,,Y,VANCOUVER,WA,98683,1980,42801,1,1,3,Yes,6,0,2,19,0,0,21,No,No,,Frame over concrete slab,Wood,"Mixed Crawlspace and Slab ",4950,4.4644995224437621E-2,220.99272636096623,14280,0.11730205278592401,1675.0733137829948,4950,8.2761237346196517E-2,409.66812486367274,3439.1158316743004,N/A,N/A,BPA,2181.47130761994,0,9000,0,9000,2982.58333333333,53.9705555555555,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00498,BLDG_DE905255-3FFE-3540-AECF-45C05D343E8C,Puget Sound,"King, WA",Puget Sound Energy,,N,BELLEVUE,WA,98008,1973,42684,1,1,2,Yes,20,0,0,12,0,0,12,No,No,,Frame,Wood,"> 90% Crawlspace ",3890,4.4644995224437621E-2,173.66903142306234,7360,8.3623693379790906E-2,615.47038327526104,3890,8.4741388828299E-2,329.64400254208311,1611.1367505737398,N/A,N/A,PSE - King County,4650.536998,0,7780,0,7780,1295.66666666667,41.0294444444444,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00499,BLDG_A7B74CFA-EBEF-6641-B2BE-9B3306E8D4C1,Puget Sound,"Snohomish, WA",Snohomish PUD,,Y,BOTHELL,WA,98021,2012,42688,1,1,2.5,Yes,18,0,6,8,2,0,16,No,No,,Frame,Wood,Other,6126,2.52844500632111E-2,154.89254108723119,15189,Exclude,Exclude,6126,Exclude,Exclude,Exclude,N/A,N/A,SnoPUD,2183.10431154381,0,15315,0,15315,668.444444444444,15.8755555555556,Zonal Heat,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00500,BLDG_B4433268-B4AF-8245-8C38-A29AA72E599F,Puget Sound,"King, WA",Puget Sound Energy,,N,KENT,WA,98030,1977,42688,1,1,2,Yes,4,0,9,9,0,0,18,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",10564,4.4644995224437621E-2,471.62972955095904,8479,0.101137800252844,857.54740834386428,10564,3.7799129117758422E-2,399.31,2218.6871378948235,173986.66350782951,N/A,PSE - King County,4650.536998,0,21128,0,21128,1290,27.2333333333333,Electric Baseboard,Electric,N/A,9078.9372494430281,N/A,10565.793017854998,N/A,593642.49588871421,N/A,30977.333895099611,N/A,36050.485776921254,N/A,N/A,N/A,N/A,N/A
BLDG_00501,BLDG_BE2AACCE-6DC1-6049-A527-EE0B93A3C96E,Puget Sound,"King, WA",Puget Sound Energy,,N,KIRKLAND,WA,98033,1987,42676,1,1,3,Yes,6,0,0,18,0,0,18,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",4547,0.11677387153397818,530.97079386499877,11180,Exclude,Exclude,4548,Exclude,Exclude,Exclude,169978.17021783275,N/A,PSE - King County,4650.536998,0,13644,0,13644,1931.25,40.7708333333333,Zonal Heat,Electric,N/A,9443.2316787684867,N/A,N/A,N/A,579965.51678324537,N/A,32220.306487958074,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00041,BLDG_New_2,Western Washington,"Lewis, WA",City of Centralia,,Y,CENTRALIA,WA,98531,1970,42927,1,1,2,Yes,3,Unknown,Unknown,Unknown,Unknown,Unknown,20,No,No,,Frame,Wood,"> 90% Crawlspace ",8384,Exclude,Exclude,5865.6,0.17540846250523667,1028.8758776707164,8384,8.4741388828299E-2,710.47180393645885,Exclude,N/A,N/A,BPA,2181.47130761994,0,16768,0,16768,1618.61111111111,30.7536111111111,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00503,BLDG_43EBFCC2-3A63-4447-95D7-65B10DB5132B,Puget Sound,"King, WA",Puget Sound Energy,,N,MERCER ISLAND,WA,98040,1973,42685,1,1,3,Yes,6,0,6,6,0,0,12,No,No,,Frame over concrete slab,Wood,Other,6840,4.4644995224437621E-2,305.37176733515332,12840,0.11225738333947416,1441.3848020788482,6840,0.27140935672514621,1856.44,4938.3006319140013,201169.25141142987,N/A,PSE - King County,4650.536998,0,20520,0,20520,1930.46354166667,111.258671875,Electric Baseboard,Electric,N/A,16764.104284285822,N/A,N/A,N/A,686389.48581579875,N/A,57199.123817983222,N/A,N/A,N/A,N/A,N/A,N/A,N/A
