Cadmus ID,DB_SiteID,PK_SiteID,CK_BuildingID,Region,County,Electric Utility,Gas Utility,Is electric BPA utility,Home Type - FMP Detailed,Home Type - Final,City,State,Zip,Year Built,Site Visit Date,Heating Zone,Cooling Zone,Ownership,N Floors,Conditioned Area,Conditioned Volume,Construction,Framing Type,Foundation Type,Qty Occupants,Qty Bedrooms,Qty Bathrooms,Qty Rooms,Qty Installed CFL Lamps,Qty Installed LED Lamps,Qty Installed Incandescent Lamps,Qty Installed Halogen Lamps,Qty Installed Incandescent / Halogen Lamps,Qty Installed Linear Fluor. Lamps,Qty Installed Unknown Lamps,Qty Installed Other Lamps,Qty Stored CFL Lamps,Qty Stored LED Lamps,Qty Stored Incandescent Lamps,Qty Stored Halogen Lamps,Qty Stored Incandescent / Halogen Lamps,Qty Stored Linear Fluor. Lamps,Qty Stored Unknown Lamps,Qty Stored Other Lamps,Total Installed Lighting,Total Stored Lighting,Primary Heating System,Primary Heating Fuel,Primary Cooling System,Attic Ceiling Area,Attic Ceiling U-Value,Roof Deck Ceiling Area,Roof Deck Ceiling U-Value,Sloped / Vaulted (no attic) Ceiling Area,Sloped / Vaulted (no attic) Ceiling U-Value,Adiabatic Ceiling Area,Adiabatic Ceiling U-Value,Other Ceiling Area,Other Ceiling U-Value,Total Ceiling Area,Total Ceiling U-Value,Ceiling UA,Adiabatic Wall Area,Adiabatic Wall U-Value,Framed Wall Area,Framed Wall U-Value,Framed 2x2 Wall Area,Framed 2x2 Wall U-Value,Framed 2x3 Wall Area,Framed 2x3 Wall U-Value,Framed 2x4 Wall Area,Framed 2x4 Wall U-Value,Framed 2x6 Wall Area,Framed 2x6 Wall U-Value,Framed 2x8 Wall Area,Framed 2x8 Wall U-Value,Framed Alternative Framed Wall Area,Framed Alternative Framed Wall U-Value,ICF Wall Area,ICF Wall U-Value,Infill Frame Wall Area,Infill Frame Wall U-Value,Knee Wall Area,Knee Wall U-Value,Log Wall Area,Log Wall U-Value,Masonry Wall Area,Masonry Wall U-Value,Masonry (Basement) Wall Area,Masonry (Basement) Wall U-Value,Other Wall Area,Other Wall U-Value,SIP Wall Area,SIP Wall U-Value,Total Wall Area,Total Wall U-Value,Wall UA,Basement Floor Area,Basement Floor U-Value,Cantilever Floor Area,Cantilever Floor U-Value,Crawlspace Floor Area,Crawlspace Floor U-Value,Floor over other area Floor Area,Floor over other area Floor U-Value,Slab Floor Area,Slab Floor Perimeter,Slab Floor F-Value,Slab Floor FA,Total Floor Area,Total Floor U-Value,Floor UA,Window Area,Window U-Value,Window UA,Door Area,Door U-Value,Door UA,Storm Window Area,Storm Window U-Value,Storm Window UA,Skylight Area,Skylight U-Value,Skylight UA,Window and Door UA,Whole House UA,Conditioned Volume to Area Ratio,Floor to Ceiling Ratio,Window to Wall Ratio,Wall Area to Conditioned Area,Audio Equipment Qty,Dehumidifier Qty,Desktop Qty,Dishwasher Qty,Dryer Qty,Freezer Qty,Game Console Qty,Laptop Qty,Large Unusual Load Qty,Power Strip Qty,Refrigerator Qty,Stove/Oven Qty,Television Qty,Thermostat Qty,Washer Qty,Well Pump Qty,Total Appliances,Faucet Qty,Showerhead Qty,Ducting Qty,Ventilation Qty,Blower Door Qty,TrueFlow Qty,Air Handler Qty,Air Source Heat Pump Qty,Air Source Dual Fuel Heat Pump Qty,Boiler Qty,Central AC Qty,Chiller Qty,Cooling Tower Qty,Electric Baseboard Qty,Evaporative Cooling Qty,Furnace Qty,GeoThermal Heat Pump Qty,Mini-split AC Qty,Mini-split HP Qty,Packaged AC Qty,Packaged HP Qty,Stove/Fireplace Qty,Water Source Heat Pump Qty,Zonal Heat Qty,Instantaneous Electric Resistance Water Heater Qty,Instantaneous Fossil Fuel Condensing Water Heater Qty,Instantaneous Fossil Fuel Non-Condensing Water Heater Qty,Instantaneous Unknown Water Heater Qty,Storage Electric Heat Pump (Packaged) Water Heater Qty,Storage Electric Heat Pump (Split System) Water Heater Qty,Storage Electric Resistance Water Heater Qty,Storage Fossil Fuel Condensing Water Heater Qty,Storage Fossil Fuel Non-Condensing Water Heater Qty,Storage Indirect Water Heater Water Heater Qty,Storage Unknown Water Heater Qty,Total DHW,Total Cooling,Total Heating,Annual Electric Usage (kWh),Annual Gas Usage (Therms),Annual Wood Cord Usage (Cords),Annual Wood Pellet Usage (Tons),Annual Propane Usage (Gallons),Annual Oil Usage (Gallons),Strata Territory,Strata Population Estimate,Annual Electric Usage (kBtu),Annual Gas Usage (kBtu),Annual Wood Cord Usage (kBtu),Annual Wood Pellet Usage (kBtu),Annual Propane Usage (kBtu),Annual Oil Usage (kBtu)
WH20422 CORE,SITE_01693,SITE_18C77C6D-B710-A342-BADF-A9E7A19C4E82,,Western Washington,"Clark, WA",Clark PUD,N/A,Y,Double Wide,Manufactured,VANCOUVER,WA,98685,1970,42811,1,1,Own / buying,1,1288,10304,Frame,Wood,"> 90% Crawlspace ",1,2,2,11,2,0,16,11,0,3,0,1,0,0,1,1,0,0,0,0,33,2,Air Source Heat Pump,Electric,Air Source Heat Pump,1288,0.103212275075409,0,0,0,0,0,0,0,0,1288,0.103212275075409,132.9374102971268,0,0,0,0,0,0,0,0,1264,0.17806251795236847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,0.17806251795236847,225.07102269179373,0,0,0,0,1288,8.5090466230521855E-2,0,0,0,0,0,0,1288,8.5090466230521855E-2,109.59652050491215,182.943819444444,0.616259325210267,112.740834722222,66.2170138888889,0.74902903437246027,49.5984659722222,5.55555555555556,0,0,0,0,0,162.339300694444,629.94425418827711,8,1,0.14473403437060475,0.98136645962732916,0,0,1,1,1,1,0,0,0,0,1,1,2,1,1,0,10,2,1,1,2,0,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,3,18302.491474054499,N/A,0,0,0,0,BPA,40733,62448.100909473949,N/A,0,0,0,0
WH2084,SITE_01694,SITE_210CAA4B-DD2A-D348-AEE0-3E462E567FB6,,Puget Sound,"Skagit, WA",Puget Sound Energy,N/A,N,Double Wide,Manufactured,SEDRO WOOLLEY,WA,98284,1994,42627,1,1,Own / buying,1,1269.9000000000001,10794,Frame,Wood,"> 90% Crawlspace ",2,2,2,12,0,20,6,0,0,0,0,0,0,0,4,0,0,0,0,0,26,4,Furnace,Electric,,1268,8.97584458242313E-2,0,0,0,0,0,0,0,0,1268,8.97584458242313E-2,113.81370930512529,0,0,0,0,0,0,0,0,1162,9.4660257130752795E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,9.4660257130752795E-2,109.99521878593475,0,0,0,0,1270,7.4258446073681456E-2,0,0,0,0,0,0,1270,7.4258446073681456E-2,94.308226513575448,154.055555555556,0.38,58.5411111111111,36.1284722222222,0.61239788563190778,22.125,0,0,0,0,0,0,80.6661111111111,398.78326571574655,8.4998818804630272,1.001577287066246,0.13257793077070185,0.91503267973856206,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,7,3,2,0,3,0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11223.1408495415,N/A,0,0,0,0,PSE,51539,38293.356578635598,N/A,0,0,0,0
WH21065 CORE,SITE_01695,SITE_A7E91CCB-4A38-4F4C-92BE-FA10F906754F,,Western Washington,"Clark, WA",Clark PUD,N/A,Y,Modular / Prefab,Manufactured,YACOLT,WA,98675,1978,42814,1,1,Own / buying,1,1404,11583,Frame,Wood,"> 90% Crawlspace ",4,3,2,10,10,0,18,10,0,0,9,0,0,0,0,0,0,0,0,0,47,0,Furnace,Electric,Air Source Heat Pump,1414,8.97584458242313E-2,0,0,0,0,0,0,0,0,1414,8.97584458242313E-2,126.91844239546306,0,0,0,0,0,0,0,0,1226,0.13151861752753938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,0.13151861752753938,161.24182508876328,0,0,0,0,1404,6.1579135268709319E-2,0,0,0,0,0,0,1404,6.1579135268709319E-2,86.457105917267882,168.443472222222,0.7,117.910430555556,36.0033333333333,0.81847400960816397,29.4677925925926,0,0,0,0,0,0,147.378223148148,521.99559654964241,8.25,0.99292786421499291,0.13739271796266084,0.87321937321937326,3,0,0,1,1,0,2,0,0,1,1,1,1,1,1,0,13,3,2,1,1,0,Yes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,38552.188201154,N/A,0,1,0,0,BPA,40733,131540.06614233745,N/A,0,16000,0,0
WH21427 CORE,SITE_01696,SITE_AE7137D9-9E5C-0E43-97B5-9F7132539DA6,,Western Washington,"Cowlitz, WA",Cowlitz PUD,N/A,Y,Double Wide,Manufactured,LONGVIEW,WA,98632,2007,42805,1,1,Own / buying,1,1620,14580,Frame,Wood,"> 90% Crawlspace ",1,3,2,13,33,1,20,2,0,4,1,0,5,0,16,7,0,0,0,0,61,28,Mini-Split HP,Electric,Mini-Split AC,1632,5.2872900303039733E-2,0,0,0,0,0,0,0,0,1632,5.2872900303039733E-2,86.288573294560848,0,0,0,0,0,0,0,0,0,0,1392,7.1417008711903027E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,7.1417008711903027E-2,99.412476126969011,0,0,0,0,1620,4.9018737572753053E-2,0,0,0,0,0,0,1620,4.9018737572753053E-2,79.410354867859951,137.416666666667,0.38,52.2183333333333,40,0.85333333333333328,34.1333333333333,0,0,0,0,0,0,86.3516666666667,351.46307095605641,9,0.99264705882352944,9.871886973180076E-2,0.85925925925925928,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,10,4,2,1,2,0,No,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,7663.03404545592,N/A,0,0,0,0,BPA,40733,26146.2721630956,N/A,0,0,0,0
WH21611 CORE,SITE_01697,SITE_30ECE1BB-4E99-5446-9505-BC43FC4EC519,,Western Washington,"Cowlitz, WA",Cowlitz PUD,N/A,Y,Single Wide,Manufactured,KELSO,WA,98626,1976,42803,1,1,Own / buying,1,1080,7560,Frame,Wood,"> 90% Crawlspace ",2,2,1,7,9,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,11,4,Mini-Split HP,Electric,Mini-Split HP,1080,8.023553445122876E-2,0,0,0,0,0,0,0,0,1080,8.023553445122876E-2,86.654377207327059,0,0,0,0,0,0,0,0,1092,9.4660257130752795E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,9.4660257130752795E-2,103.36900078678205,0,0,0,0,1080,0.15740465055782904,0,0,0,0,0,0,1080,0.15740465055782904,169.99702260245536,67.1111111111111,0.38,25.5022222222222,34,0.85333333333333339,29.0133333333333,0,0,0,0,0,0,54.5155555555556,414.53595615212004,7,1,6.1457061457061458E-2,1.0111111111111111,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,7,2,1,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,11447.5110966427,N/A,0,0,0,0,BPA,40733,39058.90786174489,N/A,0,0,0,0
WH2167,SITE_01698,SITE_0DB0AB3A-432E-D642-B734-FD0B71290D25,,Puget Sound,"Skagit, WA",Puget Sound Energy,Cascade Natural Gas,N,Triple Wide,Manufactured,MOUNT VERNON,WA,98274,2006,42627,1,1,Own / buying,1,1942,17478,Frame,Wood,"> 90% Crawlspace ",11,4,2,13,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,Furnace,Natural Gas,,1940,4.6513509885734286E-2,0,0,0,0,0,0,0,0,1940,4.6513509885734286E-2,90.236209178324515,0,0,0,0,0,0,0,0,0,0,1836,6.6361070416133025E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836,6.6361070416133025E-2,121.83892528402023,0,0,0,0,1996,3.2390696944412364E-2,0,0,0,0,0,0,1996,3.2390696944412364E-2,64.65183110104708,293.84375,0.38,111.660625,40.78125,0.85333333333333328,34.8,0,0,0,6.11111111111111,0,0,146.460625,423.18759056339184,9,1.0288659793814432,0.16004561546840959,0.94541709577754895,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,8,3,1,1,0,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7408.8926938712402,1384.29245248652,0,0,0,0,PSE,51539,25279.141871488671,138429.24524865201,0,0,0,0
WH21749 CORE,SITE_01699,SITE_AE2A33D9-220D-CB40-B660-5D4077D5953C,,Western Washington,"Jefferson, WA",Jefferson County PUD,N/A,N,Double Wide,Manufactured,PORT TOWNSEND,WA,98368,1991,42816,1,1,Own / buying,1,1576,13790,Frame,Wood,"> 90% Crawlspace ",3,2,2,12,9,4,15,0,0,0,0,0,24,0,11,0,0,0,0,0,28,35,Stove/Fireplace,Propane,,1576,8.97584458242313E-2,0,0,0,0,0,0,0,0,1576,8.97584458242313E-2,141.45931061898852,0,0,0,0,0,0,0,0,1523,9.4660257130752809E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,9.4660257130752809E-2,144.16757161013652,0,0,0,0,1576,4.901873757275306E-2,0,0,0,0,0,0,1576,4.901873757275306E-2,77.253530414658826,122.888888888889,0.38,46.6977777777778,38.1527777777778,0.85333333333333339,32.557037037037,0,0,0,3.97222222222222,0.6,2.38333333333333,81.6381481481481,444.51856079193203,8.75,1,8.0688699204785871E-2,0.96637055837563457,0,0,1,1,1,1,0,0,0,0,1,1,1,2,1,0,10,3,2,1,0,0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,N/A,N/A,0,0,0,0,BPA,40733,N/A,N/A,0,0,0,0
WH21832 CORE,SITE_01700,SITE_8BC8807D-6559-41CB-A81E-18E0B2A10758,,Western Washington,"Kitsap, WA",Puget Sound Energy,N/A,N,Double Wide,Manufactured,SEABECK,WA,98380,1978,42822,1,1,Own / buying,1,1352,10140,Frame,Wood,"> 90% Crawlspace ",2,2,2,10,12,0,9,5,0,6,0,1,0,0,0,0,0,0,0,0,33,0,Furnace,Electric,,1352,8.97584458242313E-2,0,0,0,0,0,0,0,0,1352,8.97584458242313E-2,121.35341875436072,0,0,0,0,0,0,0,0,1170,0.12572040943673379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,0.12572040943673379,147.09287904097854,0,0,0,0,1352,4.901873757275306E-2,0,0,0,0,0,0,1352,4.901873757275306E-2,66.273333198362138,173.527777777778,1.16,201.292222222222,34.8055555555556,0.4,13.9222222222222,173.527777777778,0,0,0,0,0,215.214444444444,549.9340754381459,7.5,1,0.14831433998100665,0.86538461538461542,0,0,1,0,1,0,0,0,0,0,1,2,2,1,1,0,9,3,2,1,1,0,No,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,16552.073376620501,N/A,0.2,0,0,0,PSE,10632,56475.674361029152,N/A,3600,0,0,0
WH21955 CORE,SITE_01701,SITE_336A8611-8FC0-BF41-BA64-B698570FF0DB,,Western Washington,"Kitsap, WA",Puget Sound Energy,N/A,N,Double Wide,Manufactured,PORT ORCHARD,WA,98367,2001,42821,1,1,Own / buying,1,1404,11408,Frame,Wood,"> 90% Crawlspace ",2,3,2,12,15,9,20,0,0,0,0,0,4,2,0,0,0,0,0,0,44,6,Furnace,Electric,,1424.8,4.6513509885734286E-2,0,0,0,0,0,0,0,0,1424.8,4.6513509885734286E-2,66.272448885194208,0,0,0,0,0,0,0,0,1166.75,9.4660257130752809E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166.75,9.4660257130752809E-2,110.44485500730583,0,0,0,0,1404,4.360861611612786E-2,0,0,0,0,0,0,1404,4.360861611612786E-2,61.226497027043514,124.506944444444,0.38,47.3126388888889,16.5,0.4,6.6,0,0,0,0,0,0,53.9126388888889,291.85643980843241,8.1253561253561255,0.98540145985401462,0.10671261576554057,0.83101851851851849,0,0,0,1,1,0,1,0,0,0,1,1,2,1,1,0,9,4,1,1,2,0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,15642.523435851301,N/A,0,0,0,0,PSE,10632,53372.28996312464,N/A,0,0,0,0
WH2244,SITE_01702,SITE_07802FC0-E734-8F4D-A9B5-E520840EDCD1,,Puget Sound,"Skagit, WA",Puget Sound Energy,N/A,N,Single Wide,Manufactured,SEDRO WOOLLEY,WA,98284,1972,42626,1,1,Rent,1,1164,8204,Frame,Wood,"> 90% Crawlspace ",2,2,1,6,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,Furnace,Electric,,1072,0.11912463619514455,0,0,0,0,0,0,0,0,1164,0.11871541955961504,138.1847483673919,0,0,0,0,0,0,0,0,2016,0.12014093474156942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0.12014093474156942,242.20412443900395,0,0,0,0,1164,0.17812632014364016,0,0,0,0,0,0,1164,0.17812632014364016,207.33903664719713,39.7847222222222,0.7,27.8493055555556,32.3368055555556,0.4,12.9347222222222,0,0,0,0,0,0,40.7840277777778,628.51193723137078,7.0481099656357387,1,1.9734485229276896E-2,1.731958762886598,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4,2,0,1,0,0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,16737.2586141065,N/A,0,0,0,0,PSE,51539,57107.526391331376,N/A,0,0,0,0
WH22582 CORE,SITE_01703,SITE_E445A7C0-ED30-AF44-B37F-D67CB947CCD0,,Western Washington,"Mason, WA",Mason County PUD 3,N/A,Y,Single Wide,Manufactured,BELFAIR,WA,98528,1980,42825,1,1,Own / buying,1,1344,10128,Frame,Wood,"Mixed Crawlspace and Conditioned Basement ",2,2,2,11,16,9,3,0,0,10,0,1,0,0,0,0,0,0,0,0,39,0,Stove/Fireplace,Wood (Cord),,1155,8.97584458242313E-2,0,0,189,8.4929597754492686E-2,0,0,0,0,1344,8.9079389064424308E-2,119.72269890258627,0,0,0,0,0,0,0,0,1120,0.17806251795236847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,Accounted for in Foundation / Floor UA (Buffer Space),0,0,0,0,2368,8.4218758490985077E-2,199.43002010665268,360,Exclude,0,0,984,7.4258446073681456E-2,0,0,0,0,0,0,1344,Exclude,Exclude,191.054305555556,1.07155910441403,204.725980555556,36.5,0.85333333333333339,31.1466666666667,40.7291666666667,0,0,0,0,0,235.872647222222,Exclude,7.5357142857142856,1,8.068171687312313E-2,1.7619047619047619,1,0,0,1,1,0,0,0,0,0,1,1,2,0,1,1,9,4,2,1,2,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,11108.9197790946,N/A,4,0,0,0,BPA,40733,37903.634286270775,N/A,72000,0,0,0
WH2403,SITE_01704,SITE_F1FC4218-B48B-CF42-8E6C-5E1BCEC4B8FF,,Puget Sound,"Snohomish, WA",Snohomish PUD,N/A,Y,Double Wide,Manufactured,DERRINGTON,WA,98241,1991,42622,1,1,Own / buying,1,924,7069,Frame,Wood,"> 90% Crawlspace ",1,2,2,9,7,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,23,2,Furnace,Electric,,924,3.1860456304987225E-2,0,0,0,0,0,0,0,0,924,3.1860456304987225E-2,29.439061625808197,0,0,0,0,0,0,0,0,0,0,1136,8.4153552724744368E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,8.4153552724744368E-2,95.598435895309606,0,0,0,0,924,6.6987258497146637E-2,0,0,0,0,0,0,924,6.6987258497146637E-2,61.896226851363494,83.8888888888889,1.16,97.3111111111111,16.1458333333333,0.85333333333333339,13.7777777777778,0,0,0,0,0,0,111.088888888889,298.02261326137017,7.6504329004329001,1,7.3845852895148667E-2,1.2294372294372293,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,6,3,2,0,0,0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,17847.848656512298,N/A,0,0,0,0,SnoPUD,16959,60896.85961601996,N/A,0,0,0,0
WH2899,SITE_01705,SITE_5DAC480C-6A73-3C41-A9EB-413068A45E19,,Puget Sound,"Snohomish, WA",Snohomish PUD,N/A,Y,Double Wide,Manufactured,BOTHELL,WA,98021,1977,42628,1,1,Own / buying,1,1512,12096,Frame,Wood,"> 90% Crawlspace ",1,2,2,9,3,0,26,0,0,4,0,0,1,0,12,0,0,0,0,0,33,13,Air Source Heat Pump,Electric,Air Source Heat Pump,1512,8.97584458242313E-2,0,0,0,0,0,0,0,0,1512,8.97584458242313E-2,135.71477008623773,0,0,0,0,0,0,0,0,1392,0.11206594634569866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,0.11206594634569866,155.99579731321253,0,0,0,0,1512,3.946534541775789E-2,0,0,0,0,0,0,1512,3.946534541775789E-2,59.671602271649931,193.024739583333,0.38,73.3494010416667,78.0364583333333,0.85333333333333328,66.5911111111111,0,0,0,0,0,0,139.940512152778,491.32268182387804,8,1,0.13866719797653254,0.92063492063492058,0,0,1,1,1,1,0,0,0,0,1,1,2,1,1,0,10,4,1,1,0,0,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,7546.13987895842,N/A,0,0,1,0,SnoPUD,16959,25747.42926700613,N/A,0,0,92,0
WH3187,SITE_01706,SITE_97411229-6F77-D948-8A9F-061794AF010D,,Puget Sound,"Thurston, WA",Puget Sound Energy,N/A,N,Double Wide,Manufactured,OLYMPIA,WA,98506,1963,42642,1,1,Own / buying,1,840,6300,Frame,Wood,"> 90% Crawlspace ",1,2,1,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,Stove/Fireplace,Wood (Cord),,840,5.3331076308399422E-2,0,0,0,0,0,0,0,0,840,5.3331076308399422E-2,44.798104099055514,0,0,0,0,0,0,0,0,930,0.12572040943673379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0.12572040943673379,116.91998077616243,0,0,0,0,840,9.5973844265126299E-2,0,0,0,0,0,0,840,9.5973844265126299E-2,80.618029182706096,92.9461805555556,0.38,35.3195486111111,29.7083333333333,0.85333333333333339,25.3511111111111,0,0,0,0,0,0,60.6706597222222,303.00677378014626,7.5,1,9.9942129629629631E-2,1.1071428571428572,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,2,1,1,0,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1753.9614707000101,N/A,0,0,0,0,PSE,51539,5984.5165380284343,N/A,0,0,0,0
WH3491,SITE_01707,SITE_55A5E154-4B9D-5B46-9FB2-ED7EF0549035,,Puget Sound,"Whatcom, WA",Puget Sound Energy,N/A,N,Double Wide,Manufactured,BELLINGHAM,WA,98229,1980,42620,1,1,Own / buying,1,1144,10010,Frame,Wood,"> 90% Crawlspace ",2,3,1,10,8,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,Stove/Fireplace,Wood (Cord),,1144,8.97584458242313E-2,0,0,0,0,0,0,0,0,1144,8.97584458242313E-2,102.68366202292061,0,0,0,0,0,0,0,0,1295,9.4660257130752795E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,9.4660257130752795E-2,122.58503298432487,0,0,0,0,1144,3.2347974917510396E-2,0,0,0,0,0,0,1144,3.2347974917510396E-2,37.00608330563189,131.671875,0.59128278153554,77.8553125,36.5034722222222,1.0604369193696694,38.7096296296296,0,0,0,0,0,0,116.56494212963,378.83972044250697,8.75,1,0.10167712355212355,1.1319930069930071,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,6,2,1,1,1,0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,13253.5591447231,N/A,2,0,0,0,PSE,51539,45221.143801795217,N/A,36000,0,0,0
WH3575,SITE_01708,SITE_6E1CAD5D-0C36-514F-A876-083A2E05E564,,Puget Sound,"Whatcom, WA",Puget Sound Energy,N/A,N,Double Wide,Manufactured,SEDRO WOOLLEY,WA,98284,1976,42620,1,1,Own / buying,1,1512,11340,Frame,Wood,"> 90% Crawlspace ",1,3,1,10,11,1,10,0,0,5,0,0,1,0,3,0,0,0,0,0,27,4,Stove/Fireplace,Wood (Cord),,1512,8.97584458242313E-2,0,0,0,0,0,0,0,0,1512,8.97584458242313E-2,135.71477008623773,0,0,0,0,0,0,0,0,1305,9.4660257130752795E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,9.4660257130752795E-2,123.53163555563239,0,0,0,0,1512,7.4258446073681456E-2,0,0,0,0,0,0,1512,7.4258446073681456E-2,112.27877046340636,219.006944444444,0.38,83.2226388888889,32.6979166666667,0.42349474354890099,13.8473958333333,0,0,0,0,0,0,97.0700347222222,468.5952108274987,7.5,1,0.1678214133673904,0.86309523809523814,0,0,1,1,1,0,0,0,0,0,1,1,2,0,1,0,8,2,1,1,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6570.5543710116099,N/A,4,0,0,0,PSE,51539,22418.731513891613,N/A,72000,0,0,0
WH3590,SITE_01709,SITE_C41865B9-205C-524C-902F-E4691262E365,,Puget Sound,"Whatcom, WA",Puget Sound Energy,Cascade Natural Gas,N,Double Wide,Manufactured,BLAINE,WA,98230,1991,42621,1,1,Own / buying,1,1144,10010,Frame,Wood,"> 90% Crawlspace ",1,3,2,10,7,0,22,2,0,6,0,0,0,0,0,0,0,0,0,0,37,0,Furnace,Natural Gas,,1144,8.97584458242313E-2,0,0,0,0,0,0,0,0,1144,8.97584458242313E-2,102.68366202292061,0,0,0,0,0,0,0,0,1278,0.10216646060469819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0.10216646060469819,130.56873665280429,0,0,0,0,1144,7.4258446073681456E-2,0,0,0,0,0,0,1144,7.4258446073681456E-2,84.951662308291588,129.097222222222,0.38,49.0569444444445,56.3003472222222,0.85333333333333339,48.042962962963,0,0,0,0,0,0,97.0999074074074,415.30396839142389,8.75,1,0.1010150408624587,1.1171328671328671,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,5,4,1,1,0,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3128.7068226279898,546.659220685131,0,0,0,0,PSE,51539,10675.147678806701,54665.9220685131,0,0,0,0
