"CK_SiteID","Building Size","Region","County","City","State","Zip","Zip_notes","Heating Zone","Heating Zone_notes","Cooling Zone","Cooling Zone_notes","Electric Utility","Gas Utility","BPA Utility","Strata Territory","Strata Population Estimate","Strata Population Estimate_notes","Site Case Weight","Site Case Weight_Notes","Site Visit Date","Site Visit Date_notes","Vintage","Vintage_notes","N Floors","N Floors_notes","In MF Complex","Qty Buildings in Complex","Qty Buildings in Complex_notes","Qty Studio Units","Qty Studio Units_notes","Qty One-Bedroom Units","Qty One-Bedroom Units_notes","Qty Two-Bedroom Units","Qty Two-Bedroom Units_notes","Qty Three-Bedroom Units","Qty Three-Bedroom Units_notes","Qty Four-Bedroom Units","Qty Four-Bedroom Units_notes","Total Units in Building","Total Units in Building_notes","Limited to 55 or Older","Limited to Low Income","Construction","Framing Type","Foundation Type","Commercial Space in Building","Parking Provided","Parking Lot","Covered Lot","Open Garage","Enclosed Garage","Parking Area Directly Illuminated","Parking Area (sq ft)","Parking Area (sq ft)_notes","Parking Stalls","Parking Stalls_notes","Parking Reserved for Commercial","Parking Reserved for Commercial_notes","Parking Notes","Interior Building Common Areas","Elevator Qty","Elevator Qty_notes","Pool Type","Pool Cover","Pool Solar Assist","Pool Location","Pool Heating Fuel","Pool Availability (months)","Pool Availability (months)_notes","Qty Residential Floors","Qty Residential Floors_notes","Qty Non-Residential Floors","Qty Non-Residential Floors_notes","Qty Parking Floors","Qty Parking Floors_notes","Qty Storage/Mechanical Floors","Qty Storage/Mechanical Floors_notes","Residential Area (sq ft)","Residential Area (sq ft)_notes","Interior Common Area (sq ft)","Interior Common Area (sq ft)_notes","Total Enclosed Area (sq ft)","Total Enclosed Area (sq ft)_notes","Commercial Area (sq ft)","Commercial Area (sq ft)_notes","Grocery Area (sq ft)","Grocery Area (sq ft)_notes","Office Area (sq ft)","Office Area (sq ft)_notes","Retail Area (sq ft)","Retail Area (sq ft)_notes","Other Commercial Area (sq ft)","Other Commercial Area (sq ft)_notes","Vacant Area (sq ft)","Vacant Area (sq ft)_notes","Total Ceiling Area","Total Ceiling Area_notes","Total Ceiling U-Value","Total Ceiling U-Value_notes","Ceiling UA","Ceiling UA-Notes","Total Wall Area","Total Wall Area_notes","Total Wall U-Value","Total Wall U-Value_notes","Wall UA","Wall UA_notes","Total Floor Area","Total Floor Area_notes","Total Floor U-Value","Total Floor U-Value_notes","Floor UA","Floor UA_notes","Total Window Area","Total Window Area_notes","Window UA","Window UA_notes","Whole House UA","Whole House UA_notes","Area of Conditioned Common Space","Area of Conditioned Common Space_notes","Total Residential Floor Area","Total Residential Floor Area_notes","Total Non-Residential Floor Area","Total Non-Residential Floor Area_notes","Total Conditioned Area","Total Conditioned Area_notes","Primary Heating System","Primary Heating Fuel","Primary Cooling System","Central Building Heat","Common Area Primary Heating System","Common Area Primary Heating Fuel","Common Area Primary Cooling System","Annual Residential Electric Usage (kWh)","Annual Residential Electric Usage (kWh)_notes","Annual Non-Residential Electric Usage (kWh)","Annual Non-Residential Electric Usage (kWh)_notes","Annual Electric Usage (kWh)","Annual Electric Usage (kWh)_notes","Annual Residential Gas Usage (Therms)","Annual Residential Gas Usage (Therms)_notes","Annual Non-Residential Gas Usage (Therms)","Annual Non-Residential Gas Usage (Therms)_notes","Annual Gas Usage (Therms)","Annual Gas Usage (Therms)_notes","Annual Residential Electric Usage (kBtu)","Annual Residential Electric Usage (kBtu)_notes","Annual Non-Residential Electric Usage (kBtu)","Annual Non-Residential Electric Usage (kBtu)_notes","Annual Electric Usage (kBtu)","Annual Electric Usage (kBtu)_notes","Annual Residential Gas Usage (kBtu)","Annual Residential Gas Usage (kBtu)_notes","Annual Non-Residential Gas Usage (kBtu)","Annual Non-Residential Gas Usage (kBtu)_notes","Annual Gas Usage (kBtu)","Annual Gas Usage (kBtu)_notes"
"BLDG_00343","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97401,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,9/6/2017 12:00:00 AM,,2001,,3.00000,,"Yes",12,,,"Unknown",,"Unknown",,"Unknown",,"Unknown",,"Unknown",8,,"No","Yes","Frame","Wood","> 90% Crawlspace","No","Yes","No","No","No","No","NA",1440.0000,,8,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",3.00000,,0.0000,,0.0000,,0.0000,,5461.0000,,,"NA",5461.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",2231.0000,,0.0719,,160.3000,,5899.0000,,,"Exclude",,"Exclude",2231.0000,,,"Exclude",,"Exclude",651.0000,,30.9000,,,"Exclude",0.0000,,5461.0000,,0.0000,,5461.0000,,"Electric Baseboard","Electric","Packaged AC","N/A","N/A","N/A","N/A",10800.3000,,,"N/A",86402.4000,,,"N/A",,"N/A",,"N/A",36850.6100,,,"N/A",294804.9000,,,"N/A",,"N/A",,"N/A"
"BLDG_00344","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97401,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,9/27/2017 12:00:00 AM,,1977,,2.00000,,"No",22,,0,,0,,4,,0,,0,,4,,"Unknown","Unknown","Unknown","Wood","> 90% Crawlspace","No","Yes","Yes","No","No","No","NA",1152.0000,,8,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",2.00000,,0.0000,,0.0000,,0.0000,,3264.0000,,,"NA",3264.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",1584.0000,,,"Exclude",,"Exclude",3200.0000,,0.0838,,268.1000,,1584.0000,,0.1255,,198.8000,,307.6000,,29.2000,,,"Exclude",0.0000,,3264.0000,,0.0000,,3264.0000,,"Zonal Heat","Electric","Packaged AC","N/A","N/A","N/A","N/A",9558.1000,,,"N/A",38232.3000,,,"N/A",,"N/A",,"N/A",32612.1200,,,"N/A",130448.5000,,,"N/A",,"N/A",,"N/A"
"BLDG_00345","Apartment Building (4 to 6 floors)","Western Oregon","Lane, OR","EUGENE","OR",97401,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,9/27/2017 12:00:00 AM,,2014,,4.00000,,"Yes",6,,10,,20,,10,,0,,0,,40,,"No","No","Unknown","Wood","> 90% Slab","No","NA","NA","NA","NA","NA","NA",,"NA",,"NA",,"NA","NA","Yes",2,,"Unknown","NA","NA","NA","NA",,"NA",4.00000,,0.0000,,0.0000,,0.0000,,30591.0000,,5794.0000,,36385.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",3484.4000,,33.1000,,,"Exclude",5794.0000,,30591.0000,,0.0000,,36385.0000,,"Packaged HP","N/A","Packaged HP","N/A","N/A","N/A","N/A",5842.4000,,2213.5000,,235908.4000,,,"N/A",,"N/A",,"N/A",19934.1800,,7552.3000,,804919.6000,,,"N/A",,"N/A",,"N/A"
"BLDG_00346","Apartment Building (4 to 6 floors)","Western Oregon","Lane, OR","EUGENE","OR",97401,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,8/17/2017 12:00:00 AM,,2013,,4.00000,,"Yes",6,,10,,20,,10,,0,,0,,40,,"No","No","Frame","Unknown","> 90% Slab","No","NA","NA","NA","NA","NA","NA",,"NA",,"NA",,"NA","NA","Yes",1,,"N/A","NA","NA","NA","NA",,"NA",4.00000,,0.0000,,1.0000,,0.0000,,30591.0000,,5794.0000,,36385.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",3493.3000,,33.2000,,,"Exclude",5794.0000,,30591.0000,,0.0000,,36385.0000,,"Air Source Heat Pump","Electric","N/A","N/A","N/A","N/A","N/A",5435.3000,,,"N/A",217410.4000,,,"N/A",,"N/A",,"N/A",18545.1100,,,"N/A",741804.3000,,,"N/A",,"N/A",,"N/A"
"BLDG_00347","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97401,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,9/29/2017 12:00:00 AM,,,"Unknown",2.00000,,"No",1,,0,,6,,0,,0,,0,,4,,"Unknown","Unknown","Unknown","Wood","> 90% Slab","Yes","No","NA","NA","NA","NA","NA",,"NA",,"NA",,"NA","NA","Yes",0,,"N/A","NA","NA","NA","NA",,"NA",1.00000,,1.0000,,0.0000,,0.0000,,3296.0000,,304.0000,,8496.0000,,4896.0000,,0.0000,,,"NA",,"NA",0.0000,,0.0000,,4896.0000,,0.0253,,123.8000,,4768.0000,,0.3102,,1478.8000,,4896.0000,,0.0417,,204.4000,,174.8000,,16.6000,,1873.4000,,304.0000,,3296.0000,,4896.0000,,8496.0000,,"Electric Baseboard","Electric","Packaged AC","N/A","N/A","N/A","N/A",4242.3000,,471.2000,,17440.3000,,,"N/A",,"N/A",,"N/A",14474.6500,,1607.8000,,59506.4000,,,"N/A",,"N/A",,"N/A"
"BLDG_00348","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97401,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,8/5/2017 12:00:00 AM,,1960,,2.00000,,"No",1,,0,,7,,0,,0,,0,,7,,"No","No","Frame","Masonry","> 90% Crawlspace","No","Yes","Yes","No","No","No","NA",748.0000,,5,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",2.00000,,0.0000,,0.0000,,0.0000,,3300.0000,,,"NA",3300.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",1716.0000,,0.0657,,112.7000,,2240.0000,,0.3256,,729.4000,,1716.0000,,,"Exclude",,"Exclude",289.6000,,15.7000,,,"Exclude",0.0000,,3300.0000,,0.0000,,3300.0000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",7501.3000,,,"N/A",52509.3000,,,"N/A",,"N/A",,"N/A",25594.5300,,,"N/A",179161.7000,,,"N/A",,"N/A",,"N/A"
"BLDG_00349","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97401,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,8/2/2017 12:00:00 AM,,1980,,2.00000,,"Yes",11,,0,,4,,0,,0,,0,,4,,"No","No","Unknown","Unknown","Unknown","No","Yes","Yes","No","No","No","NA",825.0000,,5,,0,,"NA","No",0,,"Pool - unheated","Yes","No","Outdoor","NA",5.00000,,2.00000,,0.0000,,0.0000,,0.0000,,2304.0000,,,"NA",2304.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",1152.0000,,0.0657,,75.7000,,2340.0000,,0.0952,,222.9000,,1152.0000,,0.1255,,144.6000,,200.9000,,19.1000,,519.5000,,0.0000,,2304.0000,,0.0000,,2304.0000,,"Zonal Heat","Electric","N/A","N/A","N/A","N/A","N/A",6329.7000,,,"N/A",25318.7000,,,"N/A",,"N/A",,"N/A",21596.8700,,,"N/A",86387.5000,,,"N/A",,"N/A",,"N/A"
"BLDG_00350","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97401,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,8/5/2017 12:00:00 AM,,,"Unknown",1.00000,,"Yes",2,,0,,5,,0,,0,,0,,5,,"No","No","Solid masonry","Masonry","> 90% Unconditioned Basement","NA","Yes","Yes","No","No","No","NA",1020.0000,,8,,0,,"NA","NA",0,,"N/A","NA","NA","NA","NA",,"NA",,"NA",,"NA",,"NA",,"NA",2373.0000,,0.0000,,2373.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,2373.0000,,0.0657,,155.9000,,2144.0000,,0.4000,,857.6000,,2373.0000,,0.0824,,195.6000,,246.6000,,35.4000,,1386.3000,,0.0000,,2373.0000,,0.0000,,2373.0000,,"Zonal Heat","Electric","Packaged AC","N/A","N/A","N/A","N/A",8583.9000,,,"N/A",42919.4000,,,"N/A",,"N/A",,"N/A",29288.2300,,,"N/A",146441.1000,,,"N/A",,"N/A",,"N/A"
"BLDG_00351","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97401,,1,,1,,"Eugene Water and Electric Board","NW Natural Gas","Y","BPA",2791,,47.3000,,9/27/2017 12:00:00 AM,,1996,,2.00000,,"Yes",8,,0,,0,,11,,0,,0,,11,,"No","No","Unknown","Wood","> 90% Slab","No","Yes","Yes","Yes","No","No","NA",1200.0000,,10,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",2.00000,,0.0000,,0.0000,,0.0000,,8984.0000,,,"NA",8984.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",4492.0000,,0.0657,,295.1000,,5638.0000,,0.0533,,300.6000,,4492.0000,,0.0573,,257.3000,,2151.4000,,74.3000,,1670.5000,,0.0000,,8984.0000,,0.0000,,8984.0000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",6712.1000,,,"N/A",73833.5000,,177.7000,,,"N/A",1955.1000,,22901.8100,,,"N/A",251919.9000,,17773.7000,,,"N/A",195510.5000,
"BLDG_00352","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97401,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,9/9/2017 12:00:00 AM,,1978,,2.00000,,"No",1,,0,,4,,0,,0,,0,,4,,"No","No","Frame","Wood","> 90% Crawlspace","No","Yes","Yes","No","No","No","NA",2635.0000,,14,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",2.00000,,0.0000,,0.0000,,0.0000,,2688.0000,,,"NA",2688.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",1344.0000,,,"Exclude",,"Exclude",2624.0000,,0.0952,,249.9000,,1344.0000,,0.1255,,168.7000,,271.6000,,25.8000,,,"Exclude",0.0000,,2688.0000,,0.0000,,2688.0000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",5347.7000,,,"N/A",21390.7000,,,"N/A",,"N/A",,"N/A",18246.2400,,,"N/A",72985.0000,,,"N/A",,"N/A",,"N/A"
"BLDG_00353","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97402,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,9/8/2017 12:00:00 AM,,1993,,2.00000,,"Yes",8,,0,,0,,4,,0,,0,,4,,"No","No","Unknown","Unknown","Unknown","NA","NA","NA","NA","NA","NA","NA",,"NA",,"NA",,"NA","NA","NA",,"NA","NA","NA","NA","NA","NA",,"NA",,"NA",,"NA",,"NA",,"NA",4576.0000,,96.0000,,4672.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",1120.6000,,106.5000,,,"Exclude",96.0000,,4576.0000,,0.0000,,4672.0000,,"Electric Baseboard","Electric","Packaged AC","N/A","N/A","N/A","N/A",12106.6000,,,"N/A",48426.3000,,,"N/A",,"N/A",,"N/A",41307.6500,,,"N/A",165230.6000,,,"N/A",,"N/A",,"N/A"
"BLDG_00354","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97402,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,7/28/2017 12:00:00 AM,,,"Unknown",2.00000,,"Yes",12,,0,,0,,9,,3,,0,,12,,"No","No","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","No","No","No","NA",7830.0000,,19,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",2.00000,,0.0000,,0.0000,,0.0000,,11232.0000,,,"NA",11232.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",8264.0000,,0.0530,,438.3000,,12978.0000,,,"Exclude",,"Exclude",8264.0000,,0.0731,,603.8000,,1114.7000,,35.3000,,,"Exclude",0.0000,,11232.0000,,0.0000,,11232.0000,,"Zonal Heat","Electric","N/A","N/A","N/A","N/A","N/A",9792.8000,,,"N/A",117513.4000,,,"N/A",,"N/A",,"N/A",33412.9700,,,"N/A",400955.6000,,,"N/A",,"N/A",,"N/A"
"BLDG_00355","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97402,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,7/27/2017 12:00:00 AM,,1967,,2.00000,,"Yes",8,,0,,8,,4,,0,,0,,12,,"No","No","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","No","No","No","NA",2975.0000,,12,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",2.00000,,0.0000,,0.0000,,0.0000,,5950.0000,,,"NA",5950.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",2975.0000,,0.3700,,1100.8000,,4080.0000,,0.1107,,451.8000,,2975.0000,,0.0589,,175.2000,,775.2000,,24.5000,,2022.3000,,0.0000,,5950.0000,,0.0000,,5950.0000,,"Zonal Heat","Electric","N/A","N/A","N/A","N/A","N/A",7740.8000,,13555.7000,,106445.4000,,,"N/A",,"N/A",,"N/A",26411.6400,,46252.0000,,363191.7000,,,"N/A",,"N/A",,"N/A"
"BLDG_00356","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97402,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,9/6/2017 12:00:00 AM,,1976,,2.00000,,"Yes",14,,0,,8,,0,,0,,0,,8,,"No","No","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","No","No","No","NA",1020.0000,,5,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",2.00000,,0.0000,,0.0000,,0.0000,,4672.0000,,,"NA",4672.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",2336.0000,,,"Exclude",,"Exclude",2976.0000,,0.0952,,283.4000,,2336.0000,,0.0625,,146.0000,,504.2000,,24.0000,,,"Exclude",0.0000,,4672.0000,,0.0000,,4672.0000,,"Zonal Heat","Electric","Packaged AC","N/A","N/A","N/A","N/A",4932.6000,,,"N/A",39460.6000,,,"N/A",,"N/A",,"N/A",16829.9500,,,"N/A",134639.6000,,,"N/A",,"N/A",,"N/A"
"BLDG_00357","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97402,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,7/26/2017 12:00:00 AM,,1940,,2.00000,,"No",1,,0,,8,,8,,0,,0,,16,,"No","No","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","No","No","No","NA",8051.0000,,21,,0,,"NA","Yes",0,,"N/A","NA","NA","NA","NA",,"NA",2.00000,,0.0000,,0.0000,,0.0000,,8453.0000,,83.0000,,8536.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",4268.0000,,0.0657,,280.4000,,4396.0000,,0.1107,,486.8000,,4268.0000,,0.0482,,205.9000,,680.0000,,16.2000,,1231.5000,,83.0000,,8453.0000,,0.0000,,8536.0000,,"Zonal Heat","Electric","Packaged AC","N/A","N/A","N/A","N/A",5762.4000,,,"N/A",92198.2000,,,"N/A",,"N/A",,"N/A",19661.2700,,,"N/A",314580.3000,,,"N/A",,"N/A",,"N/A"
"BLDG_00358","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97402,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,7/31/2017 12:00:00 AM,,,"Unknown",2.00000,,"Yes",6,,0,,0,,6,,3,,0,,8,,"No","Yes","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","No","No","No","NA",2808.0000,,24,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",2.00000,,0.0000,,0.0000,,0.0000,,5980.0000,,,"NA",5980.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",3080.0000,,0.0657,,202.4000,,5232.0000,,0.0606,,317.1000,,3080.0000,,0.0799,,246.0000,,292.7000,,13.9000,,876.7000,,0.0000,,5980.0000,,0.0000,,5980.0000,,"Zonal Heat","Electric","Packaged AC","N/A","N/A","N/A","N/A",6919.3000,,,"N/A",55354.8000,,,"N/A",,"N/A",,"N/A",23608.8100,,,"N/A",188870.5000,,,"N/A",,"N/A",,"N/A"
"BLDG_00359","Apartment Building (4 to 6 floors)","Western Oregon","Lane, OR","EUGENE","OR",97402,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,7/29/2017 12:00:00 AM,,1975,,3.50000,,"Yes",2,,0,,24,,16,,0,,0,,40,,"Yes","No","Frame","Wood","> 90% Conditioned Basement","No","NA","NA","NA","NA","NA","NA",,"NA",,"NA",,"NA","NA","Yes",1,,"N/A","NA","NA","NA","NA",,"NA",4.00000,,0.0000,,0.0000,,0.0000,,26896.5000,,6317.5000,,33214.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",1969.7000,,53.1000,,,"Exclude",6317.5000,,26896.5000,,0.0000,,33214.0000,,"Electric Baseboard","Electric","Packaged AC","N/A","N/A","N/A","N/A",4953.1000,,,"N/A",198123.4000,,,"N/A",,"N/A",,"N/A",16899.9200,,,"N/A",675997.0000,,,"N/A",,"N/A",,"N/A"
"BLDG_00360","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97402,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,8/2/2017 12:00:00 AM,,1962,,2.00000,,"Yes",8,,0,,4,,4,,0,,0,,8,,"No","Yes","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","No","No","No","NA",1317.5000,,10,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",2.00000,,0.0000,,0.0000,,0.0000,,5264.0000,,,"NA",5264.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",2632.0000,,0.0657,,172.9000,,3960.0000,,0.0952,,377.1000,,2632.0000,,0.0732,,192.7000,,641.2000,,30.5000,,986.4000,,0.0000,,5264.0000,,0.0000,,5264.0000,,"Zonal Heat","Electric","N/A","N/A","N/A","N/A","N/A",4883.1000,,,"N/A",39064.9000,,,"N/A",,"N/A",,"N/A",16661.1900,,,"N/A",133289.5000,,,"N/A",,"N/A",,"N/A"
"BLDG_00361","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97402,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,7/31/2017 12:00:00 AM,,1957,,2.00000,,"Yes",32,,0,,9,,3,,0,,0,,12,,"No","No","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","No","No","No","NA",3344.0000,,22,,0,,"NA","No",0,,"Pool - unheated","Unknown","Unknown","Outdoor","NA",6.00000,,2.00000,,0.0000,,0.0000,,0.0000,,11568.0000,,,"NA",11568.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",5712.0000,,0.0657,,375.3000,,8055.0000,,0.1107,,891.9000,,5712.0000,,0.0698,,398.6000,,1109.0000,,35.1000,,2087.2000,,0.0000,,11568.0000,,0.0000,,11568.0000,,"Zonal Heat","Electric","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A"
"BLDG_00362","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97402,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,9/14/2017 12:00:00 AM,,2015,,3.00000,,"Yes",16,,0,,36,,0,,0,,0,,36,,"No","No","Frame","Wood","> 90% Crawlspace","No","Yes","Yes","Yes","No","No","NA",3280.0000,,20,,0,,"NA","No",0,,"Unknown","NA","NA","NA","NA",,"NA",3.00000,,0.0000,,0.0000,,0.0000,,21408.0000,,,"NA",21408.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",7136.0000,,0.0657,,468.9000,,21420.0000,,0.0606,,1298.2000,,7136.0000,,0.1255,,895.6000,,2773.0000,,29.3000,,3716.4000,,0.0000,,21408.0000,,0.0000,,21408.0000,,"Packaged HP","N/A","Packaged HP","N/A","N/A","N/A","N/A",7979.2000,,,"N/A",287251.3000,,,"N/A",,"N/A",,"N/A",27225.0400,,,"N/A",980101.5000,,,"N/A",,"N/A",,"N/A"
"BLDG_00363","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97402,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,9/14/2017 12:00:00 AM,,,"Unknown",2.00000,,"Yes",12,,0,,8,,0,,0,,0,,8,,"Yes","No","Frame","Wood","> 90% Crawlspace","No","Yes","Yes","No","No","No","NA",1188.0000,,9,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",2.00000,,2.0000,,0.0000,,0.0000,,5956.0000,,,"NA",5956.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",2978.0000,,0.0209,,62.3000,,4305.0000,,0.0489,,210.4000,,2978.0000,,0.0326,,97.0000,,540.4000,,25.7000,,575.1000,,0.0000,,5956.0000,,0.0000,,5956.0000,,"Mini-split HP","Electric","Mini-split HP","N/A","N/A","N/A","N/A",5018.9000,,,"N/A",40151.5000,,162.1000,,,"N/A",1297.1000,,17124.6200,,,"N/A",136996.9000,,16213.7000,,,"N/A",129709.4000,
"BLDG_00364","Apartment Building (3 or fewer floors)","Western Oregon","Lane, OR","EUGENE","OR",97402,,1,,1,,"Eugene Water and Electric Board",,"Y","BPA",2791,,47.3000,,9/13/2017 12:00:00 AM,,1960,,2.00000,,"Yes",4,,4,,8,,0,,0,,0,,12,,"No","No","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","No","No","No","NA",882.0000,,7,,0,,"In alley, street lights illuminate","No",0,,"N/A","NA","NA","NA","NA",,"NA",2.00000,,0.0000,,0.0000,,0.0000,,6032.0000,,,"NA",6032.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",3016.0000,,0.0657,,198.2000,,3520.0000,,0.2475,,871.1000,,3016.0000,,0.0532,,160.6000,,525.0000,,16.6000,,1429.4000,,0.0000,,6032.0000,,0.0000,,6032.0000,,"Electric Baseboard","Electric","Evaporative Cooling","N/A","N/A","N/A","N/A",5622.1000,,,"N/A",67465.0000,,,"N/A",,"N/A",,"N/A",19182.5500,,,"N/A",230190.6000,,,"N/A",,"N/A",,"N/A"
