"PK_Envelope_ID","CK_SiteID","Ceiling Type","Ceiling Area","Ceiling Area_notes","Type of Area Above Ceiling","Ceiling Accessible","Ceiling Insulated","Ceiling Insulation Type 1","Ceiling Insulation Thickness 1","Ceiling Insulation Thickness 1_notes","Ceiling Insulation Condition 1","Ceiling Insulation Condition 1_notes","Ceiling Insulation Type 2","Ceiling Insulation Thickness 2","Ceiling Insulation Thickness 2_notes","Ceiling Insulation Condition 2","Ceiling Insulation Condition 2_notes","Ceiling Insulation Type 3","Ceiling Insulation Thickness 3","Ceiling Insulation Thickness 3_notes","Ceiling Insulation Condition 3","Ceiling Insulation Condition 3_notes","Ceiling Insulation R-Value","Ceiling Insulation R-Value_notes","Ceiling U-Value","Ceiling U-Value_notes","Ceiling Heat Loss Rate (UA)","Ceiling Heat Loss Rate (UA)_notes","Ceiling Notes"
"Envelope_00007977","SITE_00928","Attic",1925.0000,,"N/A","No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",22.1700,,0.0465,,89.5385,,"N/A"
"Envelope_00007978","SITE_00929","Attic",1523.0000,,"N/A","No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",22.1700,,0.0465,,70.8401,,"N/A"
"Envelope_00007979","SITE_00930","Attic",1163.0000,,"N/A","No","Yes","Unknown",,"Unknown",,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0529,"Estimated based on homes of similar vintage",61.4912,,"N/A"
"Envelope_00008212","SITE_00931","Attic",317.0000,,"N/A","Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"Blown fiberglass",5.5000,,0.9000,,"N/A",,"N/A",,"N/A",34.2900,,0.1125,"Estimated based on homes of similar vintage",35.6596,,"N/A"
"Envelope_00008213","SITE_00931","Attic",1316.0000,,"N/A","No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",6.8200,,0.1191,,156.7680,,"N/A"
"Envelope_00007980","SITE_00932","Attic",1719.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,154.2948,,"N/A"
"Envelope_00007981","SITE_00933","Sloped / Vaulted (no attic)",1918.0000,,"N/A","Yes","Yes","Fiberglass batts",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",34.1000,,0.0308,,59.1104,,"Foil faced insulation, R34"
"Envelope_00007982","SITE_00934","Attic",1456.0000,,"N/A","No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",22.1700,,0.0465,,67.7237,,"Not accessible"
"Envelope_00007983","SITE_00935","Attic",660.0000,,"N/A","Yes","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,59.2406,,"Hole in ceiling. Can see fiberglass batts"
"Envelope_00007984","SITE_00935","Attic",702.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,63.0104,,"N/A"
"Envelope_00007985","SITE_00935","Sloped / Vaulted (no attic)",442.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0849,,37.5389,,"N/A"
"Envelope_00007986","SITE_00936","Attic",1414.0000,,"N/A","No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",22.1700,,0.0465,,65.7701,,"N/A"
"Envelope_00007987","SITE_00937","Attic",938.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,84.1934,,"N/A"
"Envelope_00007988","SITE_00938","Roof Deck",924.0000,,"N/A","Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0521,,48.1443,,"N/A"
"Envelope_00007989","SITE_00938","Roof Deck",162.0000,,"N/A","Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0521,,8.4409,,"N/A"
"Envelope_00007990","SITE_00939","Attic",308.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,27.6456,,"N/A"
"Envelope_00007991","SITE_00939","Sloped / Vaulted (no attic)",624.8000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0849,,53.0640,,"N/A"
"Envelope_00007992","SITE_00940","Attic",460.0000,,"N/A","No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",6.8200,,0.1191,,54.7973,,"N/A"
"Envelope_00007993","SITE_00941","Sloped / Vaulted (no attic)",297.0000,,"N/A","Yes","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0000,,0.2935,,87.1703,,"N/A"
"Envelope_00007994","SITE_00941","Attic",1536.0000,,"N/A","No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",6.8200,,0.1191,,182.9754,,"N/A"
"Envelope_00007995","SITE_00942","Attic",64.0000,,"N/A","Yes","Yes","Extruded polystyrene foam board (pink or blue)",1.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",5.3500,,0.0864,"Estimated based on homes of similar vintage",5.5265,,"N/A"
"Envelope_00007996","SITE_00942","Attic",840.0000,,"N/A","Yes","Yes","Mineral wool batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",12.6000,,0.0770,,64.7069,,"N/A"
"Envelope_00008201","SITE_00954","Attic",1770.0000,,"N/A","Yes","Yes","Fiberglass batts",3.5000,,1.0000,,"Blown fiberglass",5.5000,,1.0000,,"N/A",,"N/A",,"N/A",27.4700,,0.0553,"Estimated based on homes of similar vintage",97.9272,,"N/A"
"Envelope_00000167","SITE_00957","Attic",1152.0000,,"N/A","Yes","Yes","Blown fiberglass",16.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",45.2000,,0.0299,,34.4162,,"Loosely blown fiberglass in attic. Homeowner stated this was recently completed."
"Envelope_00008002","SITE_00958","Attic",1064.0000,,"N/A","Yes","Yes","Blown fiberglass",14.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",39.5500,,0.0320,,34.0675,,"N/A"
"Envelope_00008003","SITE_00959","Attic",859.0000,,"N/A","Yes","Yes","Blown cellulose",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7900,,0.0532,,45.7375,,"N/A"
"Envelope_00008004","SITE_00959","Sloped / Vaulted (no attic)",378.0000,,"N/A","No","Yes","Blown cellulose",,"Unknown",1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1424,"Estimated based on homes of similar vintage",53.8383,,"N/A"
"Envelope_00008005","SITE_00960","Attic",1489.0000,,"N/A","No","Yes","Fiberglass batts",6.0000,,1.0000,,"Fiberglass batts",6.0000,,1.0000,,"Blown cellulose",24.0000,,1.0000,,122.9200,,0.0553,"Estimated based on homes of similar vintage",82.3806,,"Homeowner says insulated with 2 batts r19 fiberglass and 2 ft of blown cellulose"
"Envelope_00008227","SITE_00961","Attic",1730.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0320,"Estimated based on homes of similar vintage",55.3918,,"All zones in order"
"Envelope_00008157","SITE_00962","Attic",64.0000,,"N/A","Yes","Yes","Fiberglass batts",3.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,5.7445,,"N/A"
"Envelope_00008158","SITE_00962","Attic",706.0000,,"N/A","Yes","Yes","Unknown",7.5000,,1.0000,,"Vermiculite",,"Unknown",,"Unknown","N/A",,"N/A",,"N/A",,"Unknown",0.0711,"Estimated based on homes of similar vintage",50.1688,,"Fine, reddish blown in insulation, installed in 1980s, vermiculite below"
"Envelope_00008159","SITE_00962","Attic",391.0000,,"N/A","Yes","Yes","Unknown",,"Unknown",,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0711,"Estimated based on homes of similar vintage",27.7847,,"Insulation same as other attic per homeowner, attic hatch impractical to enter, over stairs"
"Envelope_00008006","SITE_00963","Attic",1020.0000,,"N/A","Yes","Yes","Blown fiberglass",14.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",39.5500,,0.0320,,32.6587,,"N/A"
"Envelope_00008007","SITE_00963","Sloped / Vaulted (no attic)",734.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1424,"Estimated based on homes of similar vintage",104.5432,,"N/A"
"Envelope_00008008","SITE_00963","Attic",15.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0346,"Estimated based on homes of similar vintage",0.5194,,"Above bumb out"
"Envelope_00008009","SITE_00964","Attic",1020.0000,,"N/A","Yes","Yes","Fiberglass batts",2.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",6.8200,,0.1191,,121.5071,,"Attic was partially accessible. In recent times the home had been winterized."
"Envelope_00008010","SITE_00965","Attic",837.0000,,"N/A","Yes","Yes","Blown fiberglass",5.5000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",15.5400,,0.1084,,90.7129,,"N/A"
"Envelope_00008011","SITE_00965","Sloped / Vaulted (no attic)",584.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.2935,"Estimated based on homes of similar vintage",171.4056,,"N/A"
"Envelope_00000168","SITE_00966","Attic",1116.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0711,"Estimated based on homes of similar vintage",79.3037,,"N/A"
"Envelope_00008012","SITE_00967","Attic",720.0000,,"N/A","Yes","Yes","Blown fiberglass",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",21.1900,,0.0486,,34.9836,,"N/A"
"Envelope_00008013","SITE_00968","Attic",1000.0000,,"N/A","Yes","Yes","Blown cellulose",3.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2500,,0.0896,,89.6290,,"N/A"
"Envelope_00008014","SITE_00969","Attic",1025.0000,,"N/A","Yes","Yes","Blown mineral wool",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",15.8600,,0.0612,,62.7478,,"Attic only visible through screen in opening in garage to attic.  Screen stapled in place."
"Envelope_00008015","SITE_00970","Attic",850.0000,,"N/A","Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",28.2500,,0.0394,,33.5183,,"N/A"
"Envelope_00008016","SITE_00970","Sloped / Vaulted (no attic)",121.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0282,"Estimated based on homes of similar vintage",3.4135,,"N/A"
"Envelope_00008017","SITE_00971","Sloped / Vaulted (no attic)",414.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1424,"Estimated based on homes of similar vintage",58.9658,,"N/A"
"Envelope_00008018","SITE_00971","Attic",892.0000,,"N/A","Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",28.2500,,0.0394,,35.1745,,"N/A"
"Envelope_00008155","SITE_00972","Attic",875.0000,,"N/A","Yes","Yes","Cellulose batts",2.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",5.0000,,0.1475,,129.0921,,"N/A"
"Envelope_00008156","SITE_00972","Attic",486.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0711,"Estimated based on homes of similar vintage",34.5355,,"Assumed from roof shape"
"Envelope_00008019","SITE_00973","Attic",768.0000,,"N/A","Yes","Yes","Fiberglass batts",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",40.9200,,0.0302,,23.2026,,"N/A"
"Envelope_00008020","SITE_00973","Sloped / Vaulted (no attic)",2120.0000,,"N/A","Yes","Yes","Fiberglass batts",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",40.9200,,0.0261,,55.3172,,"N/A"
"Envelope_00008222","SITE_00974","Attic",1672.0000,,"N/A","Yes","Yes","Blown fiberglass",16.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",45.2000,,0.0299,,49.9513,,"N/A"
"Envelope_00008021","SITE_00975","Attic",988.0000,,"N/A","Yes","Yes","Fiberglass batts",7.5000,,0.7500,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",25.5800,,0.1620,,160.0497,,"N/A"
"Envelope_00008022","SITE_00976","Attic",1275.0000,,"N/A","Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"Blown fiberglass",18.0000,,1.0000,,"N/A",,"N/A",,"N/A",69.6100,,0.0711,"Estimated based on homes of similar vintage",90.6024,,"N/A"
"Envelope_00008023","SITE_00977","Attic",740.0000,,"N/A","Yes","Yes","Blown cellulose",14.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",47.8300,,0.0277,,20.4808,,"N/A"
"Envelope_00008024","SITE_00978","Attic",1973.2500,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0553,"Estimated based on homes of similar vintage",109.1723,,"N/A"
"Envelope_00008025","SITE_00979","Attic",1008.0000,,"N/A","Yes","Yes","Blown fiberglass",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",33.9000,,0.0350,,35.3098,,"N/A"
"Envelope_00008026","SITE_00980","Attic",1159.0000,,"N/A","Yes","Yes","Blown cellulose",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",34.1700,,0.0338,,39.2130,,"N/A"
"Envelope_00008027","SITE_00981","Attic",964.0000,,"N/A","Yes","Yes","Blown fiberglass",14.0000,,1.0000,,"Vermiculite",1.0000,,,"Unknown","N/A",,"N/A",,"N/A",42.0500,,0.0711,"Estimated based on homes of similar vintage",68.5025,,"Framing 18 inch on center"
"Envelope_00008028","SITE_00982","Attic",1437.0000,,"N/A","Yes","Yes","Blown fiberglass",16.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",45.2000,,0.0299,,42.9306,,"N/A"
"Envelope_00008029","SITE_00983","Sloped / Vaulted (no attic)",422.0000,,"N/A","No","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0000,,0.2935,,123.8581,,"N/A"
"Envelope_00008030","SITE_00983","Attic",726.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0711,"Estimated based on homes of similar vintage",51.5901,,"N/A"
"Envelope_00008031","SITE_00984","Attic",924.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,82.9368,,"N/A"
"Envelope_00008032","SITE_00984","Sloped / Vaulted (no attic)",137.0000,,"N/A","Yes","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0754,,10.3282,,"N/A"
"Envelope_00008033","SITE_00985","Attic",1171.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0346,"Estimated based on homes of similar vintage",40.5499,,"N/A"
"Envelope_00008034","SITE_00985","Sloped / Vaulted (no attic)",493.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1424,"Estimated based on homes of similar vintage",70.2177,,"N/A"
"Envelope_00008035","SITE_00986","Attic",1196.0000,,"N/A","Yes","Yes","Blown mineral wool",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",15.8600,,0.0612,,73.2160,,"Insulation not flat Estimated 4 inches some places, up to 12 others."
"Envelope_00008036","SITE_00987","Attic",765.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,68.6652,,"N/A"
"Envelope_00008037","SITE_00987","Sloped / Vaulted (no attic)",1028.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0849,,87.3076,,"N/A"
"Envelope_00008038","SITE_00988","Attic",834.0000,,"N/A","Yes","Yes","Blown fiberglass",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",21.1900,,0.0486,,40.5227,,"N/A"
"Envelope_00008039","SITE_00988","Attic",1585.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0346,"Estimated based on homes of similar vintage",54.8861,,"N/A"
"Envelope_00008197","SITE_00989","Attic",1012.0000,,"N/A","Yes","Yes","Blown cellulose",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",41.0000,,0.0302,,30.5277,,"N/A"
"Envelope_00008040","SITE_00990","Attic",1689.0000,,"N/A","Yes","Yes","Fiberglass batts",10.0000,,1.0000,,"Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A",62.3500,,0.0346,"Estimated based on homes of similar vintage",58.4874,,"N/A"
"Envelope_00008041","SITE_00992","Attic",1050.0000,,"N/A","Yes","Yes","Wood Fiber",3.0000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0553,"Estimated based on homes of similar vintage",58.0924,,"N/A"
"Envelope_00008042","SITE_00993","Attic",864.0000,,"N/A","Yes","Yes","Blown cellulose",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",34.1700,,0.0338,,29.2321,,"N/A"
"Envelope_00008043","SITE_00994","Attic",400.0000,,"N/A","Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",28.2500,,0.0394,,15.7733,,"N/A"
"Envelope_00008044","SITE_00995","Sloped / Vaulted (no attic)",199.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1424,"Estimated based on homes of similar vintage",28.3435,,"N/A"
"Envelope_00008045","SITE_00995","Attic",589.0000,,"N/A","No","Yes","Fiberglass batts",,"Unknown",,"Unknown","Open-cell spray foam",,"Unknown",,"Unknown","N/A",,"N/A",,"N/A",,"Unknown",0.0346,"Estimated based on homes of similar vintage",20.3961,,"Informed of information type by homeowner. Upstairs attic"
"Envelope_00008046","SITE_00995","Attic",354.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0346,"Estimated based on homes of similar vintage",12.2585,,"Downstairs attic. No access"
"Envelope_00008047","SITE_00996","Attic",2050.0000,,"N/A","Yes","Yes","Blown fiberglass",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",33.9000,,0.0350,,71.8106,,"N/A"
"Envelope_00008048","SITE_00996","Sloped / Vaulted (no attic)",391.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0490,"Estimated based on homes of similar vintage",19.1580,,"N/A"
"Envelope_00008049","SITE_00996","Attic",1026.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0553,"Estimated based on homes of similar vintage",56.7646,,"N/A"
"Envelope_00008050","SITE_00997","Attic",1205.0000,,"N/A","Yes","Yes","Blown fiberglass",10.0000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",28.2500,,0.0878,,105.7692,,"N/A"
"Envelope_00008051","SITE_00998","Attic",756.0000,,"N/A","Yes","Yes","Blown cellulose",3.0000,,0.7500,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2500,,0.1990,,150.4792,,"N/A"
"Envelope_00008052","SITE_00998","Attic",808.0000,,"N/A","Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0533,,43.0915,,"N/A"
"Envelope_00008053","SITE_00999","Attic",1300.0000,,"N/A","Yes","Yes","Blown cellulose",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7900,,0.0532,,69.2186,,"N/A"
"Envelope_00008054","SITE_01000","Attic",938.0000,,"N/A","Yes","Yes","Fiberglass batts",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",25.5800,,0.0416,,39.0299,,"N/A"
"Envelope_00008055","SITE_01000","Sloped / Vaulted (no attic)",240.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0849,,20.3831,,"Insulated"
"Envelope_00008056","SITE_01001","Attic",876.0000,,"N/A","Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0533,,46.7180,,"N/A"
"Envelope_00008057","SITE_01002","Attic",600.0000,,"N/A","Yes","Yes","Blown fiberglass",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",33.9000,,0.0350,,21.0177,,"N/A"
"Envelope_00008058","SITE_01002","Sloped / Vaulted (no attic)",48.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1424,"Estimated based on homes of similar vintage",6.8366,,"N/A"
"Envelope_00008225","SITE_01003","Roof Deck",350.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Exclude",,"Exclude","Deck floor over basement"
"Envelope_00008226","SITE_01003","Attic",910.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0711,"Estimated based on homes of similar vintage",64.6652,,"Roof over main house"
"Envelope_00008059","SITE_01004","Attic",513.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0553,"Estimated based on homes of similar vintage",28.3823,,"N/A"
"Envelope_00008166","SITE_01005","Attic",572.0000,,"N/A","Yes","Yes","Fiberglass batts",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",40.9200,,0.0302,,17.2811,,"N/A"
"Envelope_00008060","SITE_01006","Sloped / Vaulted (no attic)",778.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1424,"Estimated based on homes of similar vintage",110.8101,,"N/A"
"Envelope_00008149","SITE_01007","Sloped / Vaulted (no attic)",240.0000,,"N/A","Yes","Yes","Extruded polystyrene foam board (pink or blue)",3.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",16.0500,,0.0623,,14.9471,,"Possibly more insulation on top of foam. Informed of insulation by homeowner."
"Envelope_00008150","SITE_01007","Attic",1246.0000,,"N/A","Yes","Yes","Unknown",5.5000,,1.0000,,"Fiberglass batts",16.0000,,0.2500,,"N/A",,"N/A",,"N/A",71.0600,,0.0553,"Estimated based on homes of similar vintage",68.9364,,"Batts on top of other insulation"
"Envelope_00008151","SITE_01007","Attic",21.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0553,"Estimated based on homes of similar vintage",1.1618,,"Over cantilever section"
"Envelope_00008210","SITE_01008","Sloped / Vaulted (no attic)",684.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0490,"Estimated based on homes of similar vintage",33.5142,,"N/A"
"Envelope_00008208","SITE_01008","Sloped / Vaulted (no attic)",468.0000,,"N/A","No","Yes","Fiberglass batts",2.0000,,0.9000,,"Expanded polystyrene foam board (white)",1.0000,,0.9000,,"N/A",,"N/A",,"N/A",10.9700,,0.0490,"Estimated based on homes of similar vintage",22.9308,,"Ceiling not accessible, but insulation visible at corner of ceiling"
"Envelope_00008209","SITE_01008","Sloped / Vaulted (no attic)",624.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0490,"Estimated based on homes of similar vintage",30.5743,,"N/A"
"Envelope_00008061","SITE_01009","Attic",924.0000,,"N/A","No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",6.8200,,0.1191,,110.0712,,"Ceiling is flat."
"Envelope_00008062","SITE_01010","Attic",968.0000,,"N/A","Yes","Yes","Blown fiberglass",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",15.5400,,0.0622,,60.2557,,"Fiberglass 4-6 inch depth. Rather inconsistent depth, however"
"Envelope_00008063","SITE_01010","Sloped / Vaulted (no attic)",524.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0282,"Estimated based on homes of similar vintage",14.7826,,"N/A"
"Envelope_00008064","SITE_01011","Attic",974.0000,,"N/A","Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",28.2500,,0.0394,,38.4080,,"N/A"
