"PK_Mechanical_ID","CK_SiteID","System Type","System Sub-Type","Quantity","Quantity_notes","Primary Cooling System","Control Type","Zones Served","Cooling Fuel","Cooling Capacity","Cooling Capacity_notes","Cooling Capacity Units","Cooling Capacity Type","SEER","SEER_notes","SEER Type","EER","EER_notes","EER Type","COP","COP_notes","COP Type","Frequency of Use","Distribution Type","Water or Ground Loop?","Component 1","Component 1 Make","Component 1 Model","Component 1 Year of Manufacture on Nameplate","Component 1 Year of Manufacture","Component 1 Year of Manufacture_notes","Component 1 Serial Number","Component 2","Component 2 Make","Component 2 Model","Component 2 Year of Manufacture on Nameplate","Component 2 Year of Manufacture","Component 2 Year of Manufacture_notes","Component 2 Serial Number","Component 3","Component 3 Make","Component 3 Model","Component 3 Year of Manufacture on Nameplate","Component 3 Year of Manufacture","Component 3 Year of Manufacture_notes","Component 3 Serial Number","Component 4","Component 4 Make","Component 4 Model","Component 4 Year of Manufacture on Nameplate","Component 4 Year of Manufacture","Component 4 Year of Manufacture_notes","Component 4 Serial Number","Energy Star Label Present?","Qty Ductless Heads","Qty Ductless Heads_notes","DMSHP Room 2","DMSHP Capacity 2","DMSHP Capacity 2_notes","DMSHP Capacity 2 Type","DMSHP Cooling Capacity 2","DMSHP Cooling Capacity 2_notes","DMSHP Cooling Capacity 2 Type","DMSHP EER 2","DMSHP EER 2_notes","DMSHP EER 2 Type","DMSHP SEER 2","DMSHP SEER 2_notes","DMSHP SEER 2 Type","DMSHP Room 3","DMSHP Capacity 3","DMSHP Capacity 3_notes","DMSHP Capacity 3 Type","DMSHP EER 3","DMSHP EER 3_notes","DMSHP EER 3 Type","DMSHP SEER 3","DMSHP SEER 3_notes","DMSHP SEER 3 Type","DMSHP Cooling Capacity 3","DMSHP Cooling Capacity 3_notes","DMSHP Cooling Capacity 3 Type","DMSHP Room 4","DMSHP Capacity 4","DMSHP Capacity 4_notes","DMSHP EER 4","DMSHP EER 4_notes","DMSHP EER 4 Type","DMSHP SEER 4","DMSHP SEER 4_notes","DMSHP SEER 4 Type","DMSHP Cooling Capacity 4","DMSHP Cooling Capacity 4_notes","DMSHP Cooling Capacity 4 Type","Equipment Notes"
"Mechanical_00008423","SITE_01993","Mini-Split HP","N/A",,"N/A","Yes","Remote Control","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Daikin","Rxs18lvju","Yes",2012,,"N/A","Air Handler (Head 1)","Daikin","Fxs18lvju","Yes",2013,,"N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Living Rm_1",12000,,"Rated",12000,,"Rated",12.8000,,"Rated",23.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008424","SITE_02004","Mini-Split HP","N/A",,"N/A","Yes","Programmable Thermostat","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Mitsubishi","Mix-fe12na","No",2009,,"9003152T","Air Handler (Head 1)","Mitsubishi","MSZ-FE12NA","No",2009,,"9004513T","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Kitchen_1",12000,,"Rated",12000,,"Rated",12.9000,,"Rated",23.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008425","SITE_02025","Mini-Split HP","N/A",,"N/A","Yes","Remote Control","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Unknown","Unknown","Unknown",,"Unknown","Unknown","Air Handler (Head 1)","Fujitsu","Asu15 rlq","No",2012,,"GVA007561","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Kitchen_1",15000,,"Rated",15000,,"Rated",3.6600,,"Rated",20.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008426","SITE_01619","Mini-Split HP","N/A",,"N/A","Yes","Programmable Thermostat","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Mitsubishi","Mxz-4b36na","No",2014,,"46U13618C","Air Handler (Head 1)","Mitsubishi","Msz-ge18na","No",2014,,"4005523","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Living Rm_1",18000,,"Rated",17200,,"Rated",10.5000,,"Rated",19.2000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","In living room. Only serves owner's living area"
"Mechanical_00008427","SITE_00551","Mini-Split HP","N/A",,"N/A","Yes","Timer","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Unknown","Unknown","Unknown",,"Unknown","Unknown","Air Handler (Head 1)","Mitsubishi","FSZ-FE12NA","No",2013,,"3002489T","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Living Rm_1",12000,,"Rated",12000,,"Rated",12.9000,,"Rated",23.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008428","SITE_00615","Mini-Split HP","N/A",,"N/A","No","Programmable Thermostat","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Mitsubishi","Mxz-3b30na","No",2013,,"32913805B","Air Handler (Head 1)","Mitsubishi","Msz-fe18na","No",2013,,"3002677","Air Handler (Head 2)","Mitsubishi","Msz-Fe09Na","No",2013,,"Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",2,,"Dining Rm_1",20800,,"Rated",17200,,"Rated",10.5000,,"Rated",19.2000,,"Rated","Unknown",,"Unknown","N/A",15.5000,,"Rated",26.0000,,"Rated",9000,,"Rated","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","Second head in office- tech 2 took info for that"
"Mechanical_00008429","SITE_00632","Mini-Split HP","N/A",,"N/A","Yes","Programmable Thermostat","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Mitsubishi","Muz-fe18na","Yes",2011,,"N/A","Air Handler (Head 1)","Mitsubishi","Msz-fe18na","No",2011,,"1000874","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Outside_2",18000,,"Rated",17200,,"Rated",10.5000,,"Rated",19.2000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","Remote controlled not programmed"
"Mechanical_00008430","SITE_00503","Mini-Split HP","N/A",,"N/A","Yes","Remote Control","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Mitsubishi","Mxz-4c36na","No",2014,,"4ZU04008A","Air Handler (Head 1)","Mitsubishi","MSZ-GE06NA","No",,"Unknown","56E12036","Air Handler (Head 2)","Mitsubishi","Msz-Ge06Na","No",,"Unknown","56E12036","Air Handler (Head 3)","Mitsubishi","MSZ-GE06NA","No",2015,,"56E12036","N/A",4,,"Bedroom_1 East",,"Unknown","N/A",,"Unknown","N/A",,"Unknown","N/A",,"Unknown","N/A","Bedroom_2 Master",,"Unknown","N/A",,"Unknown","N/A",,"Unknown","N/A",,"Unknown","N/A","Dining Rm_1",,"Unknown",,"Unknown","N/A",,"Unknown","N/A",,"Unknown","N/A","N/A"
"Mechanical_00008431","SITE_00394","Mini-Split HP","N/A",,"N/A","No","Manual Thermostat - Digital","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Blue Ridge","BMKH12-D3DNC9K/0","No",,"Unknown","Unknown","Air Handler (Head 1)","Blue Ridge","BMKH12-D3DNA2K/I","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Family Rm_1 Playroom",12000,,"Rated",12000,,"Rated",9.8000,,"Rated",15.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008432","SITE_02057","Mini-Split HP","N/A",,"N/A","Yes","Programmable Thermostat","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Daikin","Rxs18dvju","Yes",2010,,"E005536","Air Handler (Head 1)","Daikin","FTXS18HVJU","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Family Rm_3",21600,,"Rated",18000,,"Rated",12.7000,,"Rated",20.3000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008433","SITE_01334","Mini-Split HP","N/A",,"N/A","No","Remote Control","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Unknown","Unknown","Unknown",,"Unknown","Unknown","Air Handler (Head 1)","Johnson Controls","Dhpm12nwm42q1a","Yes",2013,,"N/A","Air Handler (Head 2)","Johnson Controls","Dhpm09Nwm42Q1A","Yes",2013,,"N/A","Air Handler (Head 3)","Johnson Controls","Dhpm09nwm42q1a","Yes",2013,,"N/A","N/A",3,,"Bathroom_1 Suite",13000,,"N/A",,"Unknown","N/A",,"Unknown","N/A",,"Unknown","N/A","Bedroom_3 Upper right",9800,,"N/A",,"Unknown","N/A",,"Unknown","N/A",,"Unknown","N/A","Bedroom_1 Upper left",9800,,,"Unknown","N/A",,"Unknown","N/A",,"Unknown","N/A","Three heads, suite and two up stairs bed rooms. Heads labeled energy star."
"Mechanical_00008434","SITE_01870","Mini-Split HP","N/A",,"N/A","Yes","Remote Control","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","LG","Lau180hyv1","No",,"Unknown","Unknown","Air Handler (Head 1)","LG","Lan180hyv1","No",2016,,"606KAWQ1GS85","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Living Rm_1 Living",,"Unknown","N/A",18200,,"Rated",13.5000,,"Rated",24.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008435","SITE_01333","Mini-Split HP","N/A",,"N/A","Yes","Remote Control","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Mitsubishi","Mxz3b30na1","No",2012,,"22907845 B","Air Handler (Head 1)","Mitsubishi","Msz-ge12na","No",2012,,"2014845 T","Air Handler (Head 2)","Mitsubishi","Mszge15Na","No",2012,,"2005990 T","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",2,,"Kitchen_1 Kitchen",,"Unknown","N/A",12000,,"Rated",12.5000,,"Rated",21.6000,,"Average","Family Rm_1 Fam",,"Unknown","N/A",13.0000,,"Rated",21.7700,,"Average",14000,,"Rated","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008436","SITE_01341","Mini-Split HP","N/A",,"N/A","Yes","Programmable Thermostat","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Mitsubishi","MUZ-GE24NA","No",2010,,"0001646T","Air Handler (Head 1)","Mitsubishi","MSZ-GE24NA","No",2010,,"0000772","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Living Rm_1 TV Room",24000,,"Rated",22400,,"Rated",12.5000,,"Rated",19.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008437","SITE_01321","Mini-Split HP","N/A",,"N/A","Yes","Programmable Thermostat","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Mitsubishi","MUZ-GE24NA","No",2014,,"4007378 T","Air Handler (Head 1)","Mitsubishi","MSP-GE24NA","No",2014,,"4008340","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Dining Rm_1 Dining Room",24000,,"Rated",22400,,"Rated",12.5000,,"Rated",19.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008438","SITE_01331","Mini-Split HP","N/A",,"N/A","Yes","Programmable Thermostat","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Mitsubishi","Unknown","No",,"Unknown","Unknown","Air Handler (Head 1)","Mitsubishi","MSZ-GE24NA","No",2015,,"5002305T","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Living Rm_1",24000,,"Rated",22400,,"Rated",12.5000,,"Rated",19.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008439","SITE_01344","Mini-Split HP","N/A",,"N/A","Yes","Manual Thermostat - Digital","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Daikin","RXS12LVJU","Yes",2015,,"N/A","Air Handler (Head 1)","Daikin","FTXS12LVJU","Yes",2015,,"N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Living Rm_1",12000,,"Rated",12000,,"Rated",12.8000,,"Rated",23.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008440","SITE_01313","Mini-Split HP","N/A",,"N/A","Yes","Manual Thermostat - Digital","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Daikin","GMXS24NMVJU","Yes",2015,,"N/A","Air Handler (Head 1)","Daikin","FTXS12LVJU","Yes",2015,,"N/A","Air Handler (Head 2)","Daikin","Ctxs07Lvju","Yes",2016,,"N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",2,,"Living Rm_1",12000,,"Rated",12000,,"Rated",12.8000,,"Rated",23.0000,,"Rated","Bedroom_3 Master",7000,,"Rated",,"Unknown","N/A",,"Unknown","N/A",7000,,"Rated","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008441","SITE_01272","Mini-Split HP","N/A",,"N/A","Yes","Manual Thermostat - Digital","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Daikin","RXS12LVJU","Yes",2015,,"N/A","Air Handler (Head 1)","Daikin","FTXS12LVJU","Yes",2016,,"N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Living Rm_1",12000,,"Rated",12000,,"Rated",12.8000,,"Rated",23.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008442","SITE_01227","Mini-Split HP","N/A",,"N/A","Yes","Manual Thermostat - Digital","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Fujitsu","Unknown","No",,"Unknown","Unknown","Air Handler (Head 1)","Fujitsu","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Living Rm_1",12000,,"N/A",,"Unknown","N/A",,"Unknown","N/A",,"Unknown","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008443","SITE_01956","Mini-Split HP","N/A",,"N/A","Yes","Manual Thermostat - Digital","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Mitsubishi","MXZ-3B30NA","No",2011,,"11902550 A","Air Handler (Head 1)","Mitsubishi","MSZ-GE15NA","No",2010,,"0006127","Air Handler (Head 2)","Mitsubishi","Msz-Fe09Na","No",2010,,"0000998","Air Handler (Head 3)","Mitsubishi","MSZ-FE09NA","No",2010,,"0000370","N/A",3,,"Living Rm_1",15000,,"Rated",14000,,"Rated",13.0000,,"Rated",21.7700,,"Average","Bedroom_1",9000,,"Rated",15.5000,,"Rated",26.0000,,"Rated",9000,,"Rated","Bedroom_2",9000,,15.5000,,"Rated",26.0000,,"Rated",9000,,"Rated","N/A"
"Mechanical_00008444","SITE_01325","Mini-Split HP","N/A",,"N/A","Yes","Programmable Thermostat","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Unknown","Unknown","Unknown",,"Unknown","Unknown","Air Handler (Head 1)","Mitsubishi","Slz-ka09na","No",,"Unknown","62M01507","Air Handler (Head 2)","Mitsubishi","Slz-Ka09Na","No",,"Unknown","62M01516","Air Handler (Head 3)","Mitsubishi","Slz-ka09na","No",2016,,"62M01513","N/A",3,,"Bedroom_1",9000,,"Rated",8400,,"Rated",12.0000,,"Rated",15.0000,,"Rated","Office_1",9000,,"Rated",12.0000,,"Rated",15.0000,,"Rated",8400,,"Rated","Family Rm_1",9000,,12.0000,,"Rated",15.0000,,"Rated",8400,,"Rated","N/A"
"Mechanical_00008445","SITE_01325","Mini-Split HP","N/A",,"N/A","Yes","Remote Control","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Mitsubishi","Unknown","Unknown",,"Unknown","Unknown","Air Handler (Head 1)","Mitsubishi","Msz-gl18na","No",2016,,"6005768 T","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Living Rm_1",18000,,"Rated",18000,,"Rated",13.4000,,"Rated",20.5000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008446","SITE_01286","Mini-Split HP","N/A",,"N/A","Yes","Manual Thermostat - Digital","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Daikin","RXN12KEVJU5","Yes",2014,,"N/A","Air Handler (Head 1)","Daikin","FTXN12KEVJU5","Yes",2013,,"G003403","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Living Rm_1 Living Room",,"Unknown","N/A",12000,,"Rated",10.5000,,"Rated",15.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008447","SITE_01301","Mini-Split HP","N/A",,"N/A","Yes","Programmable Thermostat","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Sanyo","CMH1972","Yes",2009,,"N/A","Air Handler (Head 1)","Sanyo","KMHS1272","Yes",2010,,"14501","Air Handler (Head 2)","Sanyo","Kmhs1272","No",,"N/A","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",2,,"Dining Rm_1 Dining Room",,"Unknown","N/A",11900,,"Rated",,"Unknown","N/A",,"Unknown","N/A","Living Rm_1 Living-TV Room",,"Unknown","N/A",,"Unknown","N/A",,"Unknown","N/A",11900,,"Rated","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","Has night setback but doesn't use"
"Mechanical_00008448","SITE_01329","Mini-Split HP","N/A",,"N/A","Yes","Programmable Thermostat","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Fujitsu","A0U12RLS3","No",,"Unknown","QTN006423","Air Handler (Head 1)","Fujitsu","Asu12rls3","No",,"Unknown","QTA007956","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Kitchen_1",,"Unknown","N/A",12000,,"Rated",15.2000,,"Rated",29.3000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008449","SITE_01336","Mini-Split HP","N/A",,"N/A","Yes","Manual Thermostat - Digital","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Daikin","Rxs12lvju","Yes",2015,,"N/A","Air Handler (Head 1)","Daikin","Ftxs12lvju","Yes",2015,,"N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Living Rm_1",,"Unknown","N/A",12000,,"Rated",12.8000,,"Rated",23.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","Head is in living room. No btuh sizing liste"
"Mechanical_00008450","SITE_00182","Mini-Split HP","N/A",,"N/A","Yes","Programmable Thermostat","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Mitsubishi","MUZ-FE12NA","Unknown",,"Unknown","Unknown","Air Handler (Head 1)","Mitsubishi","MSZ-FE12NA","Unknown",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Dining Rm_1 Dining",13600,,"Rated",12000,,"Rated",12.9000,,"Rated",23.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008451","SITE_00212","Mini-Split HP","N/A",,"N/A","Yes","Manual Thermostat - Digital","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Mitsubishi","MUZGE09NA","No",2013,,"3000187T","Air Handler (Head 1)","Mitsubishi","Mszge09na8","No",2013,,"Unknown","Air Handler (Head 2)","Mitsubishi","Mszge09Na8","No",,"N/A","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",2,,"Living Rm_1 LIVING",10900,,"Rated",9000,,"Rated",13.6000,,"Rated",23.2000,,"Rated","Living Rm_1 LIVING",10900,,"Rated",13.6000,,"Rated",23.2000,,"Rated",9000,,"Rated","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008452","SITE_00328","Mini-Split HP","N/A",,"N/A","Yes","Unknown","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Fujitsu","Aou12rl2","No",,"Unknown","EYN020638","Air Handler (Head 1)","Fujitsu","Asu12rl2","No",,"Unknown","EYA020295","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Living Rm_1 LIVING",14000,,"Rated",12000,,"Rated",10.0000,,"Rated",16.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","In family room, center trailer"
"Mechanical_00008453","SITE_01271","Mini-Split HP","N/A",,"N/A","Yes","Programmable Thermostat","See Units 2 Through 4","Electric",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","Condenser","Mitsubishi","Muz-fe09na","No",2010,,"0002130T","Air Handler (Head 1)","Mitsubishi","Msz-fe09na","No",2011,,"1000720","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A",1,,"Living Rm_1",10900,,"Rated",9000,,"Rated",15.5000,,"Rated",26.0000,,"Rated","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
