timestamp,duration[microsec],iteration,bus_count,branch_count,error
2018-03-01 01:44:00 PST,2516.0,1,134,135,false
2018-03-01 01:44:30 PST,2504.0,1,134,135,false
2018-03-01 01:44:30 PST,2449.0,1,134,135,false
2018-03-01 01:45:00 PST,2579.0,1,134,135,false
2018-03-01 01:45:00 PST,2381.0,1,134,135,false
2018-03-01 01:45:30 PST,2874.0,1,134,135,false
2018-03-01 01:45:30 PST,2374.0,1,134,135,false
2018-03-01 01:46:00 PST,2789.0,1,134,135,false
2018-03-01 01:46:00 PST,2415.0,1,134,135,false
2018-03-01 01:46:30 PST,3120.0,1,134,135,false
2018-03-01 01:46:30 PST,3449.0,1,134,135,false
2018-03-01 01:47:00 PST,3608.0,1,134,135,false
2018-03-01 01:47:00 PST,2647.0,1,134,135,false
2018-03-01 01:47:30 PST,2646.0,1,134,135,false
2018-03-01 01:47:30 PST,2417.0,1,134,135,false
2018-03-01 01:48:00 PST,2379.0,1,134,135,false
2018-03-01 01:48:00 PST,2867.0,1,134,135,false
2018-03-01 01:48:30 PST,2543.0,1,134,135,false
2018-03-01 01:48:30 PST,2982.0,1,134,135,false
2018-03-01 01:49:00 PST,2385.0,1,134,135,false
2018-03-01 01:49:00 PST,2752.0,1,134,135,false
2018-03-01 01:49:30 PST,2705.0,1,134,135,false
2018-03-01 01:49:30 PST,2439.0,1,134,135,false
2018-03-01 01:50:00 PST,2503.0,1,134,135,false
2018-03-01 01:50:00 PST,2492.0,1,134,135,false
2018-03-01 01:50:30 PST,2844.0,1,134,135,false
2018-03-01 01:50:30 PST,2531.0,1,134,135,false
2018-03-01 01:51:00 PST,2501.0,1,134,135,false
2018-03-01 01:51:00 PST,2580.0,1,134,135,false
2018-03-01 01:51:30 PST,2489.0,1,134,135,false
2018-03-01 01:51:30 PST,2489.0,1,134,135,false
2018-03-01 01:52:00 PST,2489.0,1,134,135,false
2018-03-01 01:52:00 PST,2748.0,1,134,135,false
2018-03-01 01:52:30 PST,2663.0,1,134,135,false
2018-03-01 01:52:30 PST,2604.0,1,134,135,false
2018-03-01 01:53:00 PST,2566.0,1,134,135,false
2018-03-01 01:53:00 PST,2672.0,1,134,135,false
2018-03-01 01:53:30 PST,2503.0,1,134,135,false
2018-03-01 01:53:30 PST,2544.0,1,134,135,false
2018-03-01 01:54:00 PST,2572.0,1,134,135,false
2018-03-01 01:54:00 PST,2515.0,1,134,135,false
2018-03-01 01:54:30 PST,2513.0,1,134,135,false
2018-03-01 01:54:30 PST,2502.0,1,134,135,false
2018-03-01 01:55:00 PST,2546.0,1,134,135,false
