Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
12,SATURDAY,7,0.7197,0.0000,0.1493,0.0399,0.0026,0.1027,0.2478,0.2375,0.1505,0.3338,0.0471
12,SATURDAY,8,0.6473,0.0000,0.1263,0.0417,0.0054,0.1036,0.0000,0.4362,0.1957,0.3360,0.0471
12,SATURDAY,9,0.8936,0.0000,0.1191,0.0432,0.0074,0.1043,0.0000,0.6179,0.2265,0.3393,0.0471
12,SATURDAY,10,0.6196,0.0000,0.1057,0.0442,0.0080,0.1046,0.0000,0.6677,0.2436,0.3407,0.0471
12,SATURDAY,11,0.4091,0.0320,0.1154,0.0441,0.0078,0.1045,0.0000,0.6532,0.2458,0.3408,0.0471
12,SATURDAY,12,0.4108,0.0390,0.1185,0.0441,0.0065,0.1040,0.0000,0.5826,0.2191,0.3403,0.0471
12,SATURDAY,13,0.4160,0.0478,0.1223,0.0436,0.0037,0.1034,0.0000,0.4042,0.1671,0.3387,0.0471
12,SATURDAY,14,0.5221,0.0504,0.1264,0.0423,0.0012,0.1028,0.0000,0.2291,0.1269,0.3365,0.0471
12,SATURDAY,15,0.5378,0.0411,0.1301,0.0412,0.0005,0.1024,0.0000,0.1260,0.1055,0.3335,0.0471
12,SATURDAY,16,0.4200,0.0000,0.1273,0.0397,0.0003,0.1023,0.0000,0.0852,0.0966,0.3323,0.0471
12,SATURDAY,17,0.4597,0.0000,0.1307,0.0391,0.0002,0.1022,0.3137,0.0735,0.0911,0.3322,0.0471
12,SATURDAY,18,0.5277,0.0000,0.1347,0.0389,0.0002,0.1022,0.3137,0.0721,0.0903,0.3322,0.0471
12,SATURDAY,19,0.5727,0.0000,0.1373,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,SATURDAY,20,0.6141,0.0000,0.1404,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,SATURDAY,21,0.6288,0.0000,0.1413,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,SATURDAY,22,0.6572,0.0000,0.1438,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,SATURDAY,23,0.6789,0.0000,0.1456,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,SUNDAY,0,0.4770,0.0000,0.0976,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,SUNDAY,1,0.4837,0.0000,0.0987,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,SUNDAY,2,0.4888,0.0000,0.0996,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,SUNDAY,3,0.4973,0.0000,0.1014,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,SUNDAY,4,0.4989,0.0000,0.1016,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,SUNDAY,5,0.5054,0.0000,0.1032,0.0388,0.0002,0.1022,0.2712,0.0723,0.0903,0.3323,0.0471
12,SUNDAY,6,0.5505,0.0000,0.1037,0.0389,0.0002,0.1022,0.2712,0.0735,0.0906,0.3326,0.0471
12,SUNDAY,7,0.6823,0.0000,0.1087,0.0392,0.0003,0.1022,0.2478,0.0772,0.0917,0.3338,0.0471
12,SUNDAY,8,0.5111,0.0000,0.0719,0.0394,0.0005,0.1023,0.0000,0.0822,0.0934,0.3360,0.0471
12,SUNDAY,9,0.3633,0.0000,0.0535,0.0395,0.0007,0.1023,0.0000,0.0885,0.0950,0.3393,0.0471
12,SUNDAY,10,0.3068,0.0000,0.0561,0.0395,0.0008,0.1023,0.0000,0.0899,0.0958,0.3407,0.0471
12,SUNDAY,11,0.2755,0.0000,0.0697,0.0395,0.0007,0.1023,0.0000,0.0897,0.0959,0.3408,0.0471
12,SUNDAY,12,0.2594,0.0000,0.0727,0.0394,0.0005,0.1023,0.0000,0.0875,0.0950,0.3403,0.0471
12,SUNDAY,13,0.2104,0.0239,0.0726,0.0391,0.0003,0.1023,0.0000,0.0813,0.0927,0.3387,0.0471
12,SUNDAY,14,0.2093,0.0255,0.0720,0.0389,0.0002,0.1022,0.0000,0.0762,0.0911,0.3365,0.0471
12,SUNDAY,15,0.2731,0.0000,0.0752,0.0388,0.0002,0.1022,0.0000,0.0732,0.0905,0.3335,0.0471
12,SUNDAY,16,0.3264,0.0000,0.0814,0.0388,0.0002,0.1022,0.0000,0.0722,0.0903,0.3323,0.0471
12,SUNDAY,17,0.3720,0.0000,0.0848,0.0388,0.0002,0.1022,0.3137,0.0721,0.0903,0.3322,0.0471
12,SUNDAY,18,0.4030,0.0000,0.0882,0.0388,0.0002,0.1022,0.3137,0.0721,0.0903,0.3322,0.0471
12,SUNDAY,19,0.4302,0.0000,0.0913,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,SUNDAY,20,0.4469,0.0000,0.0935,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,SUNDAY,21,0.4621,0.0000,0.0954,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,SUNDAY,22,0.4689,0.0000,0.0967,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,SUNDAY,23,0.4766,0.0000,0.0980,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,0,0.0000,0.0000,0.0542,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,1,0.0000,0.0000,0.0566,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,2,0.0000,0.0000,0.0576,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,3,0.0000,0.0000,0.0588,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,4,0.0000,0.0000,0.0583,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,5,0.0000,0.0000,0.0589,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,6,0.2674,0.0000,0.0652,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,7,0.2888,0.0000,0.0654,0.0388,0.0002,0.1022,0.2478,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,8,0.0000,0.0000,0.0453,0.0388,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,9,0.0000,0.0000,0.0000,0.0388,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,10,0.0000,0.0000,0.0000,0.0388,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,11,0.0000,0.0000,0.0288,0.0388,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,12,0.0000,0.0000,0.0283,0.0388,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,13,0.0000,0.0000,0.0338,0.0388,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,14,0.0000,0.0000,0.0313,0.0388,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,15,0.0000,0.0000,0.0351,0.0388,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,16,0.0000,0.0000,0.0412,0.0388,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,17,0.0000,0.0000,0.0437,0.0388,0.0002,0.1022,0.3137,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,18,0.0000,0.0000,0.0454,0.0388,0.0002,0.1022,0.3137,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,19,0.0000,0.0000,0.0472,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,20,0.0000,0.0000,0.0494,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,21,0.0000,0.0000,0.0508,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,22,0.2506,0.0000,0.0543,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
12,HOLIDAY,23,0.2480,0.0000,0.0567,0.0388,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
