Month,Daytype,Hour,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
3,SATURDAY,10,0.1067,0.2337,0.6766,2.2351,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
3,SATURDAY,11,0.1171,0.2354,0.6755,2.2801,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
3,SATURDAY,12,0.1741,0.2406,0.6658,2.4332,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
3,SATURDAY,13,0.2129,0.2449,0.6354,2.4680,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
3,SATURDAY,14,0.2578,0.2470,0.5947,2.6056,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
3,SATURDAY,15,0.2689,0.2470,0.5652,2.6239,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
3,SATURDAY,16,0.2694,0.2447,0.5489,2.5212,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
3,SATURDAY,17,0.2553,0.2409,0.5391,2.5200,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
3,SATURDAY,18,0.1228,0.2362,0.5315,2.3738,0.1065,1.2004,0.0548,0.1214,0.0042,0.0730
3,SATURDAY,19,0.0903,0.2324,0.4776,2.3160,0.1065,1.1851,0.0315,0.0659,0.0035,0.0615
3,SATURDAY,20,0.0587,0.2319,0.4042,2.2830,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
3,SATURDAY,21,0.0549,0.2319,0.2620,2.1889,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
3,SATURDAY,22,0.0515,0.2319,0.1945,2.1667,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
3,SATURDAY,23,0.0247,0.1127,0.1698,2.0423,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
3,SUNDAY,0,0.0209,0.0330,0.0968,2.0352,0.0951,0.3855,0.0023,0.0099,0.0007,0.0115
3,SUNDAY,1,0.0000,0.0728,0.0077,2.0330,0.0951,0.3855,0.0020,0.0077,0.0007,0.0115
3,SUNDAY,2,0.0000,0.1525,0.0009,2.0323,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
3,SUNDAY,3,0.0000,0.1525,0.0729,2.0338,0.0951,0.2902,0.0025,0.0132,0.0007,0.0115
3,SUNDAY,4,0.0000,0.1526,0.2895,2.0345,0.0951,0.2976,0.0041,0.0305,0.0013,0.0231
3,SUNDAY,5,0.0000,0.1924,0.4187,2.1434,0.0951,0.3323,0.0169,0.0505,0.0022,0.0384
3,SUNDAY,6,0.0000,0.2327,0.5533,2.1290,0.0000,0.8278,0.0265,0.0731,0.0035,0.0615
3,SUNDAY,7,0.0000,0.2323,0.6275,2.0383,0.0000,1.1984,0.0519,0.0812,0.0042,0.0730
3,SUNDAY,8,0.0244,0.2332,0.6765,2.0609,0.0000,1.2381,0.0554,0.0907,0.0042,0.0730
3,SUNDAY,9,0.1000,0.2335,0.6766,2.1989,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
3,SUNDAY,10,0.1114,0.2337,0.6764,2.2352,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
3,SUNDAY,11,0.1467,0.2362,0.6750,2.2801,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
3,SUNDAY,12,0.1766,0.2396,0.6655,2.4332,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
3,SUNDAY,13,0.2207,0.2432,0.6346,2.4680,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
3,SUNDAY,14,0.2433,0.2456,0.5932,2.6056,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
3,SUNDAY,15,0.2496,0.2448,0.5631,2.6239,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
3,SUNDAY,16,0.2559,0.2441,0.5464,2.5212,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
3,SUNDAY,17,0.2021,0.2409,0.5365,2.5200,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
3,SUNDAY,18,0.1799,0.2370,0.5287,2.3738,0.1065,1.2004,0.0548,0.1214,0.0042,0.0730
3,SUNDAY,19,0.1176,0.2334,0.4747,2.3159,0.1065,1.1851,0.0315,0.0659,0.0035,0.0615
3,SUNDAY,20,0.1072,0.2318,0.4012,2.2830,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
3,SUNDAY,21,0.1018,0.2318,0.2588,2.1889,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
3,SUNDAY,22,0.0505,0.2319,0.1911,2.1666,0.0951,0.9032,0.0057,0.0170,0.0004,0.0077
3,SUNDAY,23,0.0237,0.0729,0.1658,2.0422,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.0362,0.0330,0.0345,2.0700,0.0951,0.3855,0.0021,0.0083,0.0007,0.0115
4,WEEKDAY,1,0.0054,0.0511,0.0041,2.0685,0.0951,0.3102,0.0020,0.0078,0.0007,0.0115
4,WEEKDAY,2,0.0049,0.0692,0.0139,2.0693,0.0951,0.2897,0.0023,0.0108,0.0007,0.0115
4,WEEKDAY,3,0.0046,0.0964,0.1221,2.0665,0.0951,0.2959,0.0035,0.0219,0.0012,0.0204
4,WEEKDAY,4,0.0047,0.0874,0.3114,2.1602,0.0951,0.3244,0.0135,0.0421,0.0020,0.0349
4,WEEKDAY,5,0.0051,0.1962,0.4979,2.1266,0.0951,0.7152,0.0239,0.0666,0.0032,0.0562
4,WEEKDAY,6,0.0062,0.2327,0.6063,2.1243,0.0216,1.1142,0.0458,0.0791,0.0041,0.0704
4,WEEKDAY,7,0.0369,0.2334,0.6651,2.1506,0.0000,1.2291,0.0545,0.0885,0.0042,0.0730
4,WEEKDAY,8,0.0869,0.2340,0.6765,2.2703,0.0000,1.2384,0.0561,0.1118,0.0042,0.0730
4,WEEKDAY,9,0.1310,0.2361,0.6766,2.3289,0.0000,1.2385,0.0565,0.1321,0.0042,0.0730
4,WEEKDAY,10,0.1736,0.2403,0.6758,2.3648,0.0000,1.2385,0.0565,0.1468,0.0042,0.0730
4,WEEKDAY,11,0.2216,0.2457,0.6680,2.4847,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
4,WEEKDAY,12,0.2652,0.2509,0.6423,2.5372,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
4,WEEKDAY,13,0.3115,0.2544,0.6040,2.6446,0.0000,1.2377,0.0565,0.1499,0.0042,0.0730
4,WEEKDAY,14,0.3294,0.2558,0.5719,2.6834,0.0000,1.2329,0.0565,0.1499,0.0042,0.0730
4,WEEKDAY,15,0.3377,0.2550,0.5526,2.5996,0.0000,1.2284,0.0565,0.1498,0.0042,0.0730
4,WEEKDAY,16,0.3303,0.2522,0.5414,2.5721,0.0000,1.2064,0.0563,0.1381,0.0042,0.0730
4,WEEKDAY,17,0.2966,0.2477,0.5332,2.4631,0.0088,1.2003,0.0551,0.1244,0.0042,0.0730
4,WEEKDAY,18,0.2315,0.2413,0.4898,2.3841,0.0114,1.1885,0.0368,0.0785,0.0037,0.0641
4,WEEKDAY,19,0.1559,0.2346,0.4209,2.3212,0.0848,1.1556,0.0242,0.0490,0.0029,0.0496
4,WEEKDAY,20,0.1203,0.2318,0.2943,2.2460,0.0977,1.0717,0.0116,0.0309,0.0020,0.0342
4,WEEKDAY,21,0.0942,0.2318,0.2099,2.2134,0.0951,0.9364,0.0064,0.0193,0.0007,0.0129
4,WEEKDAY,22,0.0610,0.0963,0.1754,2.1105,0.0951,0.5287,0.0050,0.0136,0.0004,0.0077
4,WEEKDAY,23,0.0459,0.0330,0.1173,2.0782,0.0951,0.3930,0.0028,0.0106,0.0006,0.0107
4,SATURDAY,0,0.0269,0.0330,0.0365,2.0701,0.0951,0.3855,0.0021,0.0084,0.0007,0.0115
4,SATURDAY,1,0.0252,0.0330,0.0044,2.0686,0.0951,0.3125,0.0020,0.0078,0.0007,0.0115
4,SATURDAY,2,0.0232,0.0330,0.0136,2.0692,0.0951,0.2897,0.0023,0.0107,0.0007,0.0115
4,SATURDAY,3,0.0000,0.0331,0.1190,2.0666,0.0951,0.2957,0.0034,0.0216,0.0012,0.0202
4,SATURDAY,4,0.0000,0.0828,0.3067,2.1574,0.0951,0.3236,0.0132,0.0416,0.0020,0.0346
4,SATURDAY,5,0.0269,0.1826,0.4938,2.1284,0.0951,0.7039,0.0237,0.0660,0.0032,0.0557
4,SATURDAY,6,0.0283,0.2331,0.6043,2.1238,0.0238,1.1058,0.0453,0.0789,0.0040,0.0701
4,SATURDAY,7,0.0362,0.2341,0.6639,2.1500,0.0000,1.2282,0.0544,0.0883,0.0042,0.0730
4,SATURDAY,8,0.1030,0.2341,0.6765,2.2669,0.0000,1.2384,0.0561,0.1112,0.0042,0.0730
4,SATURDAY,9,0.1484,0.2376,0.6766,2.3282,0.0000,1.2385,0.0565,0.1317,0.0042,0.0730
4,SATURDAY,10,0.2164,0.2445,0.6758,2.3640,0.0000,1.2385,0.0565,0.1465,0.0042,0.0730
4,SATURDAY,11,0.2491,0.2533,0.6682,2.4815,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
4,SATURDAY,12,0.3193,0.2627,0.6430,2.5366,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
4,SATURDAY,13,0.3654,0.2659,0.6049,2.6416,0.0000,1.2377,0.0565,0.1499,0.0042,0.0730
4,SATURDAY,14,0.3958,0.2675,0.5726,2.6831,0.0000,1.2330,0.0565,0.1499,0.0042,0.0730
4,SATURDAY,15,0.4039,0.2665,0.5530,2.6021,0.0000,1.2285,0.0565,0.1498,0.0042,0.0730
4,SATURDAY,16,0.4076,0.2638,0.5416,2.5722,0.0000,1.2070,0.0563,0.1385,0.0042,0.0730
4,SATURDAY,17,0.3785,0.2591,0.5334,2.4663,0.0085,1.2003,0.0552,0.1247,0.0042,0.0730
4,SATURDAY,18,0.2808,0.2488,0.4910,2.3855,0.0114,1.1889,0.0373,0.0798,0.0037,0.0644
4,SATURDAY,19,0.2234,0.2389,0.4225,2.3226,0.0827,1.1565,0.0244,0.0495,0.0029,0.0500
4,SATURDAY,20,0.1424,0.2318,0.2976,2.2478,0.0979,1.0739,0.0119,0.0313,0.0020,0.0346
4,SATURDAY,21,0.1907,0.2318,0.2114,2.2138,0.0951,0.9397,0.0064,0.0196,0.0008,0.0134
4,SATURDAY,22,0.1299,0.1324,0.1760,2.1134,0.0951,0.5397,0.0050,0.0137,0.0004,0.0077
4,SATURDAY,23,0.0362,0.0330,0.1189,2.0752,0.0951,0.3938,0.0029,0.0107,0.0006,0.0106
4,SUNDAY,0,0.0324,0.0330,0.0077,2.0687,0.0951,0.3855,0.0020,0.0077,0.0007,0.0115
4,SUNDAY,1,0.0282,0.0330,0.0009,2.0684,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
4,SUNDAY,2,0.0000,0.0330,0.0729,2.0707,0.0951,0.2902,0.0025,0.0132,0.0007,0.0115
4,SUNDAY,3,0.0000,0.0828,0.2895,2.0692,0.0951,0.2976,0.0041,0.0305,0.0013,0.0231
4,SUNDAY,4,0.0000,0.0828,0.4187,2.1920,0.0951,0.3323,0.0169,0.0505,0.0022,0.0384
4,SUNDAY,5,0.0000,0.2323,0.5533,2.1115,0.0951,0.8278,0.0265,0.0731,0.0035,0.0615
4,SUNDAY,6,0.0026,0.2330,0.6275,2.1308,0.0000,1.1984,0.0519,0.0812,0.0042,0.0730
4,SUNDAY,7,0.0673,0.2341,0.6765,2.1582,0.0000,1.2381,0.0554,0.0907,0.0042,0.0730
4,SUNDAY,8,0.1063,0.2368,0.6766,2.3041,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
4,SUNDAY,9,0.1509,0.2400,0.6764,2.3365,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
4,SUNDAY,10,0.2096,0.2458,0.6750,2.3732,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
4,SUNDAY,11,0.2801,0.2521,0.6655,2.5176,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
4,SUNDAY,12,0.3609,0.2616,0.6346,2.5429,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
4,SUNDAY,13,0.4044,0.2675,0.5932,2.6745,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
4,SUNDAY,14,0.4348,0.2696,0.5631,2.6860,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
4,SUNDAY,15,0.4475,0.2676,0.5464,2.5741,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
4,SUNDAY,16,0.4302,0.2626,0.5365,2.5716,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
4,SUNDAY,17,0.3935,0.2554,0.5287,2.4312,0.0114,1.2004,0.0548,0.1214,0.0042,0.0730
4,SUNDAY,18,0.2973,0.2454,0.4747,2.3703,0.0114,1.1851,0.0315,0.0659,0.0035,0.0615
4,SUNDAY,19,0.1521,0.2358,0.4012,2.3067,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
4,SUNDAY,20,0.1447,0.2318,0.2588,2.2281,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
4,SUNDAY,21,0.1359,0.2318,0.1911,2.2090,0.0951,0.9032,0.0057,0.0170,0.0004,0.0077
4,SUNDAY,22,0.0966,0.0330,0.1658,2.0814,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
4,SUNDAY,23,0.0607,0.0330,0.0968,2.0727,0.0951,0.3855,0.0023,0.0099,0.0007,0.0115
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0892,0.0330,0.0147,2.1405,0.0951,0.3855,0.0020,0.0078,0.0007,0.0115
5,WEEKDAY,1,0.0696,0.0420,0.0009,2.1382,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
5,WEEKDAY,2,0.0616,0.0420,0.0178,2.1363,0.0951,0.2902,0.0024,0.0117,0.0007,0.0115
5,WEEKDAY,3,0.0503,0.0330,0.1528,2.1356,0.0951,0.2976,0.0038,0.0249,0.0013,0.0231
5,WEEKDAY,4,0.0498,0.0330,0.3580,2.2632,0.0951,0.3323,0.0164,0.0471,0.0022,0.0384
5,WEEKDAY,5,0.0717,0.2321,0.5390,2.1942,0.0000,0.8278,0.0261,0.0723,0.0035,0.0615
5,WEEKDAY,6,0.0930,0.2348,0.6261,2.2407,0.0000,1.1984,0.0516,0.0812,0.0042,0.0730
5,WEEKDAY,7,0.1467,0.2385,0.6765,2.2674,0.0000,1.2381,0.0553,0.0907,0.0042,0.0730
5,WEEKDAY,8,0.1695,0.2458,0.6766,2.4229,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
5,WEEKDAY,9,0.2274,0.2565,0.6766,2.4609,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
5,WEEKDAY,10,0.3038,0.2663,0.6755,2.5012,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,WEEKDAY,11,0.4091,0.2745,0.6658,2.6408,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,WEEKDAY,12,0.4769,0.2808,0.6354,2.6632,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,WEEKDAY,13,0.5255,0.2836,0.5947,2.7860,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
5,WEEKDAY,14,0.5598,0.2838,0.5652,2.7861,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
5,WEEKDAY,15,0.5605,0.2820,0.5489,2.6586,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
5,WEEKDAY,16,0.5383,0.2791,0.5391,2.6514,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
5,WEEKDAY,17,0.4824,0.2723,0.5315,2.5067,0.0114,1.2004,0.0548,0.1214,0.0042,0.0730
5,WEEKDAY,18,0.3760,0.2622,0.4776,2.4635,0.0114,1.1851,0.0315,0.0659,0.0035,0.0615
5,WEEKDAY,19,0.2465,0.2477,0.4042,2.4536,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
5,WEEKDAY,20,0.2322,0.2318,0.2620,2.3093,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
5,WEEKDAY,21,0.2168,0.2318,0.1945,2.2831,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
5,WEEKDAY,22,0.1675,0.1053,0.1698,2.1558,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
5,WEEKDAY,23,0.1150,0.0330,0.1019,2.1464,0.0951,0.3855,0.0023,0.0100,0.0007,0.0115
5,SATURDAY,0,0.0948,0.0330,0.0147,2.1405,0.0951,0.3855,0.0020,0.0078,0.0007,0.0115
5,SATURDAY,1,0.0585,0.0330,0.0009,2.1382,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
5,SATURDAY,2,0.0303,0.0330,0.0178,2.1363,0.0951,0.2902,0.0024,0.0117,0.0007,0.0115
5,SATURDAY,3,0.0284,0.0330,0.1528,2.1356,0.0951,0.2976,0.0038,0.0249,0.0013,0.0231
5,SATURDAY,4,0.0285,0.0330,0.3580,2.2632,0.0951,0.3323,0.0164,0.0471,0.0022,0.0384
5,SATURDAY,5,0.0305,0.2320,0.5390,2.1942,0.0000,0.8278,0.0261,0.0723,0.0035,0.0615
5,SATURDAY,6,0.0663,0.2333,0.6261,2.2407,0.0000,1.1984,0.0516,0.0812,0.0042,0.0730
5,SATURDAY,7,0.1423,0.2369,0.6765,2.2674,0.0000,1.2381,0.0553,0.0907,0.0042,0.0730
5,SATURDAY,8,0.1596,0.2455,0.6766,2.4229,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
5,SATURDAY,9,0.2122,0.2546,0.6766,2.4609,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
5,SATURDAY,10,0.2543,0.2640,0.6755,2.5012,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,SATURDAY,11,0.3431,0.2746,0.6658,2.6408,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,SATURDAY,12,0.4300,0.2826,0.6354,2.6632,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,SATURDAY,13,0.5253,0.2862,0.5947,2.7860,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
5,SATURDAY,14,0.5510,0.2855,0.5652,2.7861,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
5,SATURDAY,15,0.5512,0.2830,0.5489,2.6586,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
5,SATURDAY,16,0.5415,0.2793,0.5391,2.6514,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
5,SATURDAY,17,0.4377,0.2704,0.5315,2.5067,0.0114,1.2004,0.0548,0.1214,0.0042,0.0730
5,SATURDAY,18,0.2722,0.2567,0.4776,2.4635,0.0114,1.1851,0.0315,0.0659,0.0035,0.0615
5,SATURDAY,19,0.2277,0.2419,0.4042,2.4536,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
5,SATURDAY,20,0.2177,0.2318,0.2620,2.3093,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
5,SATURDAY,21,0.1534,0.2318,0.1945,2.2831,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
5,SATURDAY,22,0.1425,0.0827,0.1698,2.1558,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
5,SATURDAY,23,0.1313,0.0330,0.1019,2.1441,0.0951,0.3855,0.0023,0.0100,0.0007,0.0115
5,SUNDAY,0,0.0947,0.0330,0.0077,2.1401,0.0951,0.3855,0.0020,0.0077,0.0007,0.0115
5,SUNDAY,1,0.0874,0.0330,0.0009,2.1382,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
5,SUNDAY,2,0.0570,0.0330,0.0729,2.1375,0.0951,0.2902,0.0025,0.0132,0.0007,0.0115
5,SUNDAY,3,0.0000,0.0330,0.2895,2.1391,0.0951,0.2976,0.0041,0.0305,0.0013,0.0231
5,SUNDAY,4,0.0000,0.0330,0.4187,2.2672,0.0951,0.3323,0.0169,0.0505,0.0022,0.0384
5,SUNDAY,5,0.0573,0.2319,0.5533,2.1972,0.0000,0.8278,0.0265,0.0731,0.0035,0.0615
5,SUNDAY,6,0.0954,0.2333,0.6275,2.2426,0.0000,1.1984,0.0519,0.0812,0.0042,0.0730
5,SUNDAY,7,0.1416,0.2338,0.6765,2.2686,0.0000,1.2381,0.0554,0.0907,0.0042,0.0730
5,SUNDAY,8,0.1562,0.2360,0.6766,2.4234,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
5,SUNDAY,9,0.1716,0.2462,0.6764,2.4610,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
5,SUNDAY,10,0.2660,0.2571,0.6750,2.5012,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,SUNDAY,11,0.3744,0.2689,0.6655,2.6408,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,SUNDAY,12,0.4418,0.2772,0.6346,2.6632,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
5,SUNDAY,13,0.4936,0.2816,0.5932,2.7860,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
5,SUNDAY,14,0.5128,0.2820,0.5631,2.7861,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
5,SUNDAY,15,0.5079,0.2805,0.5464,2.6586,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
5,SUNDAY,16,0.4953,0.2774,0.5365,2.6514,0.0000,1.2002,0.0562,0.1347,0.0042,0.0730
5,SUNDAY,17,0.4521,0.2687,0.5287,2.5067,0.0114,1.2004,0.0548,0.1214,0.0042,0.0730
5,SUNDAY,18,0.3962,0.2570,0.4747,2.4635,0.0114,1.1851,0.0315,0.0659,0.0035,0.0615
5,SUNDAY,19,0.2144,0.2433,0.4012,2.4536,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
